player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_RA,attempt_corner_3,attempt_mid,attempt_non_corner_3,attempt_paint,made_RA,made_corner_3,made_mid,made_non_corner_3,made_paint,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,d_freq_mid,d_freq_paint,d_freq_perim,d_freq_threes,dreb_pos,oreb_pos,pos
200782,11524,PJ Tucker,Y,PJ,78,Tucker,Forward,Active,5,1610612756,Suns,245,175,158,104,94,65,115,58,42,29,17,1.6,0.3,0.4,5.0,1.8,1.3,78.0,30.6,1.5,2.3,2.1,6.4,1.4,1.2,1.48,9.68,2.62,5.58,3.28,0.53,4.28,1.71,2.04,1.0,0.154,0.27,0.576,0.339,0.08,0.024,4580.44
200794,11608,Paul Millsap,N,Paul,80,Millsap,Forward,Active,10,1610612737,Hawks,246,391,52,152,164,171,242,23,54,54,70,3.1,0.9,0.9,5.9,4.6,3.5,73.0,32.7,1.9,2.8,4.0,7.8,1.8,2.3,2.2,14.03,6.16,5.67,3.66,0.92,6.71,3.74,2.05,1.36,0.157,0.439,0.404,0.261,0.089,0.029,4739.972
200797,11731,Ryan Hollins,Y,Ryan,0,Hollins,,Inactive,9,0,,0,51,0,14,0,17,39,0,5,0,9,0.3,0.4,0.2,1.5,1.2,0.7,46.0,9.6,0.8,1.4,1.2,2.2,0.1,0.5,1.43,5.74,2.54,1.77,0.69,0.75,2.77,1.28,0.74,0.23,0.25,0.442,0.308,0.121,0.075,0.04,749.968
200811,12404,Lou Amundson,Y,Lou,81,Amundson,Forward,Active,10,1610612752,Knicks,220,147,0,31,1,76,71,0,15,0,23,1.3,1.0,0.5,3.3,1.6,0.8,53.0,17.7,1.8,2.4,1.5,5.1,0.4,1.2,2.34,8.4,4.21,1.85,0.63,1.04,4.08,2.25,0.79,0.27,0.278,0.501,0.221,0.074,0.095,0.051,1530.248
200826,11837,Jose Juan Barea,Y,Jose Juan,72,Barea,Guard,Active,10,1610612742,Mavericks,185,162,29,89,138,118,86,15,36,39,49,3.4,0.0,0.4,1.4,1.2,1.0,77.0,17.7,0.3,1.4,1.5,1.7,0.4,0.9,1.05,5.08,0.93,3.1,1.9,0.47,2.21,0.59,1.15,0.69,0.208,0.183,0.609,0.374,0.041,0.008,2412.764
201142,10281,Kevin Durant,N,Kevin,81,Durant,Forward,Active,9,1610612744,Warriors,240,103,15,143,144,62,79,8,70,56,25,4.1,0.9,0.3,6.0,6.3,5.4,27.0,33.8,0.6,1.5,4.9,6.6,0.9,2.7,1.44,8.89,2.15,5.3,3.7,0.53,3.56,1.07,1.96,1.41,0.162,0.242,0.596,0.417,0.084,0.008,1746.728
201143,11130,Al Horford,N,Al,82,Horford,Center,Active,9,1610612738,Celtics,245,306,29,426,7,197,223,11,206,0,79,3.2,1.3,0.5,5.4,1.9,1.4,76.0,30.5,1.7,1.6,1.7,7.2,0.9,1.3,2.91,11.71,5.0,3.8,1.51,1.07,5.2,2.74,1.39,0.51,0.248,0.427,0.325,0.129,0.089,0.028,4519.34
201144,10635,Mike Conley,N,Mike,73,Conley,Guard,Active,9,1610612763,Grizzlies,175,262,46,157,232,185,151,20,59,87,76,5.4,0.2,0.7,2.6,3.6,3.1,70.0,31.8,0.4,2.0,3.3,3.0,1.3,2.2,2.26,10.69,1.87,6.56,4.3,1.12,4.8,1.27,2.41,1.5,0.211,0.175,0.614,0.402,0.041,0.007,4243.32
201145,11044,Jeff Green,N,Jeff,81,Green,Forward,Active,8,1610612753,Magic,235,281,82,210,210,184,176,34,67,63,76,1.7,0.4,0.8,3.4,3.7,3.1,78.0,31.5,0.8,1.9,2.8,4.2,0.7,1.4,1.97,10.38,2.53,5.88,3.58,0.82,4.54,1.63,2.09,1.31,0.19,0.243,0.567,0.344,0.054,0.013,4520.94
201147,11220,Corey Brewer,N,Corey,81,Brewer,Forward,Active,9,1610612745,Rockets,186,348,149,119,85,103,210,39,37,23,33,2.2,0.2,0.7,2.7,2.8,2.1,80.0,26.1,1.0,2.2,2.4,3.7,1.4,1.6,1.13,7.94,1.77,5.04,3.14,0.47,3.38,1.24,1.67,1.03,0.142,0.223,0.635,0.396,0.049,0.018,4039.132
201148,10641,Brandan Wright,N,Brandan,82,Wright,Forward,Active,8,1610612763,Grizzlies,210,241,1,21,2,98,181,0,9,0,43,0.5,1.3,0.3,2.6,1.5,1.0,75.0,19.3,1.7,1.4,1.3,4.3,0.7,0.5,1.63,8.19,4.18,2.38,1.0,0.6,3.88,2.35,0.93,0.45,0.2,0.51,0.29,0.122,0.066,0.044,2599.928
201149,11593,Joakim Noah,N,Joakim,83,Noah,Center,Active,9,1610612752,Knicks,230,288,0,87,2,50,143,0,30,0,17,4.7,1.1,0.7,6.4,2.6,1.6,67.0,30.6,3.3,3.0,2.5,9.6,0.7,1.8,3.04,13.75,4.34,6.37,2.54,1.1,5.69,2.28,2.31,0.72,0.22,0.316,0.464,0.185,0.105,0.054,4044.688
201150,10435,Spencer Hawes,N,Spencer,85,Hawes,Forward-Center,Active,9,1610612766,Hornets,245,103,30,75,146,61,57,9,30,46,21,1.2,0.7,0.4,3.1,0.9,0.6,73.0,17.5,0.4,2.4,1.0,3.5,0.3,0.8,1.84,7.75,3.03,2.88,1.49,0.78,3.48,1.73,0.97,0.47,0.239,0.39,0.371,0.193,0.09,0.012,2493.352
201152,10381,Thaddeus Young,N,Thaddeus,80,Young,Forward,Active,9,1610612754,Pacers,221,428,19,193,96,232,257,5,64,33,92,2.3,0.3,0.9,3.7,2.6,1.7,76.0,32.0,1.7,2.3,2.0,5.4,1.6,1.5,2.15,11.49,4.03,5.31,2.97,0.92,5.43,2.67,1.84,0.93,0.188,0.35,0.462,0.259,0.058,0.026,4559.284
201155,11173,Rodney Stuckey,N,Rodney,77,Stuckey,Guard,Active,9,1610612754,Pacers,205,222,44,279,97,112,123,20,103,35,51,3.1,0.1,0.7,3.0,3.0,2.5,71.0,26.4,0.5,1.8,2.7,3.5,0.8,1.7,1.5,8.03,1.57,4.96,3.1,0.63,3.49,1.03,1.83,1.17,0.187,0.196,0.617,0.386,0.057,0.01,3615.832
201156,11497,Nick Young,N,Nick,79,Young,Guard-Forward,Active,9,1610612747,Lakers,210,60,45,158,180,33,31,20,53,63,7,1.0,0.3,0.4,1.9,3.5,3.1,42.0,23.8,0.4,2.0,2.4,2.3,0.5,1.0,1.21,5.95,1.07,3.67,2.4,0.53,2.24,0.69,1.02,0.69,0.204,0.18,0.616,0.404,0.039,0.008,1975.544
201158,11200,Marco Belinelli,N,Marco,77,Belinelli,Guard-Forward,Active,9,1610612766,Hornets,210,67,54,130,176,43,38,24,60,62,15,1.5,0.0,0.1,2.1,1.6,1.4,62.0,22.4,0.4,1.4,1.5,2.5,0.5,1.0,0.93,5.6,1.4,3.27,1.87,0.43,2.6,0.92,1.25,0.63,0.167,0.25,0.583,0.333,0.047,0.009,2433.496
201160,11223,Jason Smith,N,Jason,84,Smith,Forward-Center,Active,8,1610612764,Wizards,240,97,36,370,6,83,46,15,165,0,31,1.7,0.5,0.4,2.8,1.9,1.5,82.0,21.8,1.2,2.5,1.9,4.0,0.4,1.3,1.46,8.4,2.98,3.96,2.14,0.54,3.81,1.74,1.53,0.78,0.174,0.354,0.472,0.254,0.064,0.028,2734.856
201162,11458,Jared Dudley,N,Jared,79,Dudley,Forward,Active,9,1610612756,Suns,225,77,70,125,122,29,49,27,64,47,11,1.8,0.2,0.2,2.4,0.9,0.7,72.0,23.8,0.6,1.6,1.2,3.1,1.0,0.9,1.58,7.48,2.58,3.32,1.83,0.75,3.51,1.45,1.31,0.76,0.211,0.345,0.444,0.245,0.051,0.013,3089.672
201163,10789,Wilson Chandler,N,Wilson,80,Chandler,Forward,Active,8,1610612743,Nuggets,225,291,101,126,305,152,185,34,36,105,58,1.7,0.4,0.6,4.9,1.8,1.4,78.0,31.7,1.2,3.0,1.6,6.1,0.7,1.4,2.22,10.92,2.91,5.79,3.92,0.91,4.78,1.81,2.06,1.35,0.203,0.266,0.531,0.359,0.074,0.019,4459.964
201166,11635,Aaron Brooks,Y,Aaron,72,Brooks,Guard,Active,8,1610612754,Pacers,161,254,38,136,275,114,123,13,50,108,50,3.2,0.2,0.6,1.6,2.1,1.8,82.0,23.0,0.4,2.3,1.8,2.0,0.7,1.9,2.05,7.74,1.2,4.49,2.4,0.87,3.34,0.82,1.65,0.8,0.266,0.154,0.58,0.31,0.036,0.009,3713.436
201167,11361,Arron Afflalo,N,Arron,77,Afflalo,Guard,Active,9,1610612758,Kings,210,120,130,282,203,149,65,45,130,73,62,1.7,0.1,0.8,2.8,2.5,2.1,78.0,32.1,0.3,2.1,1.9,3.2,0.5,1.5,1.95,9.27,1.53,5.79,3.06,0.88,3.94,1.01,2.05,0.99,0.21,0.165,0.625,0.331,0.043,0.005,4620.84
201168,11648,Tiago Splitter,N,Tiago,83,Splitter,Center-Forward,Active,6,1610612737,Hawks,245,207,0,11,0,85,126,0,4,0,39,1.5,0.7,0.5,3.1,2.3,1.7,52.0,19.8,1.8,2.0,2.1,4.8,0.7,1.2,2.39,8.6,3.46,2.75,1.0,0.77,3.73,1.98,0.98,0.33,0.277,0.403,0.32,0.116,0.079,0.044,1852.332
201171,12118,Carl Landry,N,Carl,81,Landry,Forward,Active,9,1610612755,76ers,248,155,0,158,0,56,95,0,69,0,26,0.4,0.2,0.6,2.4,2.1,1.8,70.0,17.0,1.4,1.9,1.6,3.8,0.2,0.8,1.44,6.06,2.06,2.56,1.22,0.39,2.54,1.18,0.97,0.43,0.238,0.34,0.422,0.201,0.07,0.041,2128.08
201175,11283,Glen Davis,N,Glen,81,Davis,Forward-Center,Active,7,1610612746,Clippers,289,138,0,73,4,40,83,0,16,0,18,0.5,0.3,0.4,1.7,1.3,0.8,74.0,12.2,0.6,1.8,1.1,2.3,0.6,0.5,1.3,4.83,1.9,1.63,0.7,0.53,2.2,1.07,0.6,0.21,0.27,0.393,0.337,0.145,0.07,0.024,1757.316
201177,10860,Josh McRoberts,Y,Josh,82,McRoberts,Forward,Active,9,1610612748,Heat,240,24,0,5,19,5,17,0,1,8,2,1.9,0.2,0.3,2.2,0.8,0.5,17.0,17.4,0.4,2.4,0.8,2.6,0.7,1.3,0.94,5.88,2.19,2.75,1.38,0.5,2.75,1.44,0.81,0.5,0.16,0.372,0.468,0.234,0.068,0.013,439.092
201188,11620,Marc Gasol,N,Marc,85,Gasol,Center,Active,8,1610612763,Grizzlies,255,283,0,437,17,335,193,0,183,3,151,3.8,1.6,0.6,6.4,5.4,4.3,81.0,33.2,1.4,2.6,5.0,7.8,0.9,2.2,2.93,11.89,5.84,3.12,1.06,0.9,5.27,3.3,1.07,0.36,0.246,0.491,0.263,0.089,0.097,0.022,5116.6
201196,11183,Ramon Sessions,Y,Ramon,75,Sessions,Guard,Active,9,1610612766,Hornets,190,119,11,60,49,95,58,4,17,15,31,2.8,0.0,0.3,1.9,2.7,2.1,64.0,18.6,0.4,1.1,2.1,2.3,0.5,1.3,1.17,5.68,1.11,3.4,2.05,0.51,2.52,0.9,1.11,0.63,0.206,0.196,0.598,0.36,0.052,0.01,2079.044
201202,12524,Joel Anthony,Y,Joel,81,Anthony,Center,Active,9,1610612765,Pistons,245,36,0,10,0,16,27,0,6,0,3,0.1,1.0,0.1,1.2,0.4,0.3,49.0,8.3,0.7,1.1,0.3,1.9,0.2,0.2,1.3,4.95,2.42,1.23,0.49,0.49,2.19,1.3,0.4,0.12,0.263,0.488,0.249,0.099,0.077,0.04,731.232
201228,11907,CJ Watson,Y,CJ,74,Watson,Guard,Active,9,1610612753,Magic,175,84,47,128,128,30,49,16,52,54,10,3.6,0.2,0.3,2.5,2.9,2.4,57.0,24.9,0.3,1.9,2.8,2.9,1.0,1.8,1.79,7.77,1.27,4.71,2.46,0.75,3.23,0.71,1.77,0.77,0.23,0.163,0.607,0.317,0.05,0.006,2753.488
201229,11497,Anthony Tolliver,Y,Anthony,80,Tolliver,Forward,Active,8,1610612758,Kings,240,62,114,27,176,14,39,47,9,59,7,0.8,0.2,0.2,2.4,0.9,0.7,76.0,18.9,0.7,1.8,1.1,3.1,0.3,0.7,1.67,7.63,2.83,3.13,1.51,0.71,3.69,1.61,1.37,0.59,0.219,0.371,0.41,0.199,0.064,0.018,2732.716
201563,10179,Michael Beasley,N,Michael,82,Beasley,Forward,Active,8,1610612749,Bucks,235,52,10,89,24,37,31,5,33,3,20,1.3,0.5,0.5,3.2,1.1,0.8,24.0,21.0,0.5,2.8,1.4,3.7,0.6,1.5,1.74,8.33,2.88,3.71,2.42,0.8,3.63,1.54,1.29,0.67,0.21,0.345,0.445,0.29,0.076,0.012,851.872
201564,10610,O.J. Mayo,N,O.J.,77,Mayo,Guard,Active,8,1610612749,Bucks,210,150,127,200,150,74,91,54,72,45,34,2.8,0.3,0.4,2.2,2.0,1.6,71.0,23.9,0.4,2.3,1.7,2.6,0.8,1.8,1.23,7.16,1.3,4.63,3.34,0.34,2.67,0.87,1.46,1.0,0.171,0.182,0.647,0.467,0.046,0.009,3047.236
201565,10276,Derrick Rose,N,Derrick,75,Rose,Guard,Active,7,1610612752,Knicks,190,242,12,201,259,121,129,4,71,72,62,4.9,0.3,1.0,2.5,3.7,3.0,51.0,30.0,0.7,1.2,2.8,3.2,0.7,3.2,2.94,10.1,2.14,5.02,2.63,1.04,4.31,1.49,1.78,0.82,0.291,0.212,0.497,0.26,0.041,0.011,3084.188
201566,10237,Russell Westbrook,N,Russell,75,Westbrook,Guard,Active,8,1610612760,Thunder,200,545,16,445,272,193,302,5,164,81,75,8.6,0.2,1.3,5.4,9.8,8.1,67.0,34.4,1.9,2.7,6.6,7.3,2.1,4.4,1.11,7.66,1.76,4.79,3.13,0.5,3.45,1.16,1.79,1.21,0.144,0.23,0.626,0.409,0.075,0.026,4441.996
201567,10303,Kevin Love,N,Kevin,82,Love,Forward,Active,8,1610612739,Cavaliers,251,227,129,192,263,141,134,48,84,96,51,2.2,0.5,0.7,7.9,4.3,3.4,75.0,33.8,1.9,1.9,3.7,9.7,0.7,1.6,3.51,13.5,5.45,4.54,2.16,1.49,6.14,3.08,1.57,0.73,0.261,0.403,0.336,0.16,0.117,0.028,4812.86
201568,10333,Danilo Gallinari,N,Danilo,82,Gallinari,Forward,Active,7,1610612743,Nuggets,225,105,69,121,232,41,60,25,47,82,14,1.4,0.3,0.6,3.2,3.2,2.9,59.0,24.2,0.5,1.6,3.1,3.7,0.8,1.0,1.5,8.4,2.57,4.33,2.4,0.65,3.98,1.67,1.66,0.72,0.179,0.306,0.515,0.285,0.064,0.011,2407.7
201569,10194,Eric Gordon,N,Eric,76,Gordon,Guard,Active,8,1610612745,Rockets,215,162,50,127,265,90,71,21,43,120,30,3.8,0.2,0.7,2.1,2.2,1.8,61.0,33.1,0.5,2.4,2.0,2.6,0.8,2.0,1.54,7.9,1.75,4.61,2.51,0.63,3.57,1.25,1.69,0.9,0.195,0.222,0.583,0.317,0.033,0.007,3760.128
201571,10605,D.J. Augustin,N,D.J.,72,Augustin,Guard,Active,8,1610612753,Magic,183,187,46,101,198,113,100,17,34,65,41,4.3,0.0,0.6,1.7,2.5,2.2,82.0,23.9,0.2,1.1,2.5,2.0,0.6,1.8,1.57,7.11,1.37,4.17,2.74,0.66,3.15,1.01,1.48,0.94,0.221,0.192,0.587,0.386,0.036,0.005,3707.948
201572,10462,Brook Lopez,N,Brook,84,Lopez,Center,Active,8,1610612751,Nets,268,352,4,304,6,321,221,0,133,1,151,0.7,1.8,0.7,4.5,3.8,3.1,72.0,29.2,3.0,2.9,3.3,7.4,0.6,1.4,3.55,13.94,6.33,4.06,1.33,1.41,6.47,3.49,1.57,0.39,0.255,0.454,0.291,0.096,0.077,0.051,4070.62
201573,10321,Jerryd Bayless,N,Jerryd,75,Bayless,Guard,Active,8,1610612755,76ers,200,142,55,197,65,57,79,16,79,21,25,3.0,0.2,0.4,2.5,1.8,1.6,77.0,22.3,0.3,2.1,1.6,2.7,0.8,1.7,1.36,6.92,1.59,3.97,2.79,0.46,2.74,0.92,1.36,0.82,0.196,0.23,0.574,0.403,0.056,0.006,2911.1
201574,11082,Jason Thompson,N,Jason,83,Thompson,Forward-Center,Active,8,1610612761,Raptors,250,162,0,150,1,115,92,0,58,0,51,1.0,0.7,0.4,4.8,1.8,1.1,81.0,24.6,1.7,3.0,1.6,6.5,0.4,1.0,2.27,9.22,3.57,3.38,1.27,0.88,4.44,2.1,1.46,0.54,0.246,0.387,0.367,0.138,0.097,0.035,3749.232
201575,11461,Brandon Rush,N,Brandon,78,Rush,Guard-Forward,Active,8,1610612750,Timberwolves,225,9,7,12,20,6,3,1,3,2,2,0.4,0.4,0.1,1.1,0.3,0.2,33.0,8.2,0.1,0.8,0.2,1.2,0.2,0.3,0.5,3.3,1.23,1.57,0.8,0.27,1.73,0.83,0.63,0.37,0.151,0.374,0.475,0.242,0.065,0.007,535.384
201577,10462,Robin Lopez,N,Robin,84,Lopez,Center,Active,8,1610612741,Bulls,255,257,0,66,1,113,161,0,24,0,49,0.9,1.4,0.5,3.5,2.2,1.7,59.0,27.8,3.2,2.1,2.1,6.7,0.3,1.2,3.61,13.22,6.36,3.25,0.93,1.36,6.08,3.47,1.25,0.36,0.273,0.481,0.246,0.071,0.063,0.058,3089.948
201578,10703,Marreese Speights,N,Marreese,82,Speights,Forward-Center,Active,8,1610612746,Clippers,255,224,4,321,14,83,139,1,140,4,34,0.9,0.4,0.3,2.8,2.3,2.0,76.0,15.9,1.4,2.5,2.2,4.3,0.3,1.1,1.75,7.21,3.59,1.87,0.45,0.61,3.55,2.16,0.78,0.22,0.243,0.498,0.259,0.062,0.085,0.043,2505.436
201579,10939,Roy Hibbert,N,Roy,86,Hibbert,Center,Active,8,1610612766,Hornets,270,184,0,294,2,230,95,0,112,0,110,1.1,1.6,0.6,5.1,2.7,2.2,76.0,25.3,2.1,2.8,3.2,7.1,0.2,1.4,3.27,10.49,4.83,2.39,0.61,1.2,4.35,2.28,0.87,0.24,0.313,0.46,0.227,0.058,0.102,0.041,3699.22
201580,10535,JaVale McGee,N,JaVale,84,McGee,Center,Active,8,1610612744,Warriors,270,51,0,13,0,15,37,0,2,0,3,0.1,0.9,0.4,1.9,1.4,1.0,23.0,11.1,0.8,1.3,1.3,2.7,0.1,0.8,1.3,5.3,2.43,1.57,0.57,0.43,2.87,1.48,0.96,0.35,0.246,0.459,0.295,0.107,0.079,0.033,326.064
201581,10306,JJ Hickson,N,JJ,81,Hickson,Center-Forward,Active,8,1610612764,Wizards,242,276,1,57,1,124,160,0,11,0,47,0.8,0.5,0.8,4.1,2.8,1.6,73.0,19.3,2.1,1.9,1.9,6.2,0.5,1.3,2.06,8.64,3.14,3.44,1.51,0.88,4.08,1.79,1.41,0.53,0.239,0.363,0.398,0.174,0.105,0.052,2374.636
201582,10427,Alexis Ajinca,Y,Alexis,86,Ajinca,Center,Active,6,1610612740,Pelicans,248,132,0,101,0,96,78,0,49,0,54,0.7,0.8,0.3,3.1,1.5,1.2,68.0,14.1,1.5,2.2,1.3,4.6,0.3,1.0,1.47,7.08,3.92,1.69,0.6,0.53,3.29,2.11,0.65,0.16,0.207,0.554,0.239,0.084,0.115,0.057,1644.32
201583,10427,Ryan Anderson,N,Ryan,82,Anderson,Forward,Active,8,1610612745,Rockets,240,179,55,150,304,41,95,19,52,103,22,0.9,0.3,0.5,3.1,2.5,2.1,61.0,27.5,1.8,1.9,2.2,4.8,0.5,1.0,2.08,9.8,4.33,3.39,1.61,0.89,4.77,2.62,1.26,0.41,0.213,0.441,0.346,0.164,0.057,0.033,3017.34
201584,11373,Courtney Lee,N,Courtney,77,Lee,Guard,Active,8,1610612752,Knicks,200,109,79,234,145,76,68,31,104,59,26,2.0,0.2,0.2,2.0,1.7,1.4,77.0,30.6,0.3,1.7,0.9,2.3,1.0,1.0,1.56,8.92,1.7,5.66,3.73,0.5,4.01,1.29,2.22,1.47,0.174,0.191,0.635,0.418,0.034,0.005,4466.984
201585,10133,Kosta Koufos,Y,Kosta,84,Koufos,Center,Active,8,1610612758,Kings,265,171,0,42,0,145,104,0,14,0,64,0.5,0.8,0.3,3.8,1.0,0.7,81.0,16.6,1.5,1.8,1.1,5.3,0.4,0.9,1.77,6.44,3.0,1.67,0.67,0.71,2.87,1.53,0.63,0.22,0.275,0.466,0.259,0.104,0.116,0.046,2427.092
201586,9927,Serge Ibaka,N,Serge,82,Ibaka,Forward,Active,7,1610612753,Magic,235,175,38,307,167,99,113,16,138,61,46,0.9,2.4,0.4,5.7,1.7,1.4,64.0,33.1,2.1,3.0,1.8,7.8,0.5,1.5,2.86,15.39,6.47,6.06,3.34,1.22,6.27,2.94,2.11,1.03,0.186,0.42,0.394,0.217,0.084,0.031,4033.524
201587,10205,Nicolas Batum,N,Nicolas,80,Batum,Guard-Forward,Active,8,1610612766,Hornets,200,115,68,157,240,19,78,23,56,76,6,4.8,0.6,0.2,5.0,1.4,1.2,71.0,33.5,0.9,1.5,1.4,5.9,1.1,1.9,2.04,10.41,2.85,5.52,3.18,0.86,4.52,1.7,1.96,1.03,0.197,0.273,0.53,0.306,0.074,0.013,4595.712
201588,11160,George Hill,N,George,75,Hill,Guard,Active,8,1610612762,Jazz,188,131,43,135,150,76,91,14,65,55,30,5.1,0.3,0.6,3.6,3.3,2.6,43.0,29.5,0.6,2.6,3.4,4.2,1.0,1.6,2.79,10.67,2.0,5.88,3.42,1.12,4.26,1.12,2.02,1.16,0.262,0.187,0.551,0.32,0.062,0.01,2397.272
201589,10469,Darrell Arthur,N,Darrell,81,Arthur,Forward,Active,7,1610612743,Nuggets,235,56,19,192,91,26,35,3,83,23,11,1.0,0.4,0.2,2.0,1.0,0.8,58.0,17.0,0.9,2.5,0.9,2.9,0.8,0.8,1.5,7.5,2.66,3.34,1.84,0.44,3.21,1.57,1.2,0.71,0.2,0.355,0.445,0.245,0.058,0.026,1581.26
201593,11281,Nikola Pekovic,N,Nikola,83,Pekovic,Center,Active,6,1610612750,Timberwolves,307,174,0,36,0,118,94,0,14,0,31,0.9,0.4,1.5,4.7,4.2,3.5,31.0,26.3,2.9,1.9,3.4,7.5,0.6,1.4,2.83,10.53,4.5,3.2,1.1,1.17,4.87,2.4,1.3,0.4,0.269,0.427,0.304,0.104,0.088,0.054,1407.092
201595,12030,Joey Dorsey,Y,Joey,81,Dorsey,Center-Forward,Active,3,1610612745,Rockets,275,121,0,2,1,21,74,0,0,0,6,0.4,0.4,0.4,2.6,1.2,0.3,69.0,12.4,1.5,2.3,0.9,4.0,0.6,0.6,1.38,6.44,2.9,2.16,0.8,0.54,2.93,1.67,0.72,0.3,0.214,0.45,0.336,0.125,0.099,0.058,1678.724
201596,11145,Mario Chalmers,N,Mario,0,Chalmers,,Inactive,7,0,,0,222,94,96,154,97,118,35,35,38,41,3.8,0.1,0.5,2.3,3.3,2.6,80.0,29.6,0.3,3.1,3.5,2.6,1.5,2.2,1.52,8.31,1.71,5.08,3.25,0.65,3.4,1.09,1.66,1.05,0.183,0.206,0.611,0.391,0.039,0.005,4084.908
201599,10351,DeAndre Jordan,N,DeAndre,83,Jordan,Center,Active,8,1610612746,Clippers,265,506,0,1,4,23,368,0,1,1,9,0.7,2.2,0.2,10.1,5.7,2.3,82.0,34.4,4.8,3.0,4.6,15.0,1.0,1.3,4.05,14.78,6.3,4.43,1.38,1.53,6.86,3.59,1.74,0.44,0.275,0.426,0.299,0.093,0.146,0.07,5632.228
201600,11099,Omer Asik,N,Omer,84,Asik,Center,Active,6,1610612740,Pelicans,255,392,0,4,0,16,211,0,1,0,1,0.9,0.7,1.2,6.6,3.0,1.7,76.0,26.1,3.2,1.9,2.4,9.8,0.4,1.3,2.97,11.97,6.16,2.84,0.75,1.37,5.99,3.61,1.01,0.25,0.249,0.514,0.237,0.062,0.131,0.063,3659.224
201601,11032,Luc Mbah a Moute,N,Luc,80,Mbah a Moute,Forward,Active,8,1610612746,Clippers,230,216,34,184,168,34,111,11,67,51,11,1.6,0.3,0.8,3.7,2.4,1.4,67.0,28.6,1.2,1.6,1.9,4.9,1.2,1.5,2.56,10.89,3.74,4.59,2.52,0.85,4.61,2.12,1.64,0.82,0.235,0.344,0.421,0.231,0.064,0.021,3222.284
201603,11095,Sonny Weems,Y,Sonny,0,Weems,,Inactive,3,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
201604,10911,Chris Douglas-Roberts,Y,Chris,0,Douglas-Roberts,,Inactive,6,0,,0,10,6,1,1,3,4,1,0,0,0,0.3,0.0,0.3,0.9,0.7,0.7,12.0,8.5,0.1,1.2,0.4,1.0,0.1,0.0,0.5,2.13,0.75,0.88,0.63,0.5,1.5,0.75,0.25,0.13,0.235,0.353,0.412,0.294,0.055,0.005,190.64
201609,11158,Goran Dragic,N,Goran,75,Dragic,Guard,Active,8,1610612748,Heat,190,430,85,188,174,125,297,29,70,61,45,4.5,0.2,0.6,2.5,3.0,2.3,78.0,33.8,1.0,2.5,2.9,3.5,1.0,2.2,2.15,9.68,2.4,5.13,3.21,0.83,4.26,1.58,1.85,1.1,0.222,0.248,0.53,0.331,0.036,0.015,5072.108
201611,10637,Henry Walker,Y,Henry,78,Walker,Forward,Active,4,1610612748,Heat,235,20,26,5,106,11,10,6,2,39,1,1.2,0.4,0.4,3.1,0.8,0.6,24.0,26.1,0.3,3.2,1.0,3.4,1.0,1.0,2.05,10.19,3.38,4.76,3.19,0.9,4.76,2.38,1.48,0.95,0.201,0.332,0.467,0.313,0.06,0.006,1100.2
201619,11521,Sasha Kaun,Y,Sasha,83,Kaun,Center,Active,1,1610612739,Cavaliers,260,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
201627,11379,Anthony Morrow,N,Anthony,77,Morrow,Guard,Active,8,1610612760,Thunder,210,56,117,145,208,89,35,59,67,82,42,0.8,0.1,0.2,2.1,1.2,1.1,74.0,24.4,0.5,1.8,1.1,2.6,0.7,0.5,1.16,7.0,1.66,4.18,2.86,0.51,3.2,1.11,1.58,1.05,0.166,0.237,0.597,0.409,0.041,0.011,3389.94
201628,11747,Bobby Brown,N,Bobby,74,Brown,Guard,Active,2,1610612745,Rockets,175,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
201858,11690,Cartier Martin,Y,Cartier,79,Martin,Forward,Active,7,1610612765,Pistons,220,6,10,11,23,3,3,1,5,5,1,0.5,0.0,0.1,0.9,0.0,0.0,23.0,8.6,0.0,0.9,0.3,0.9,0.1,0.2,0.43,3.16,0.84,1.89,1.32,0.22,1.74,0.68,0.84,0.58,0.133,0.267,0.6,0.417,0.051,0.0,349.944
