,FGA_l,FTA_l,MIN_TOT,OREB_l,TOV_l,lineup_ids,lineup_names,points_allowed,points_scored
4013,7.0,2.0,4.2,0.0,0.0,202687 - 203077 - 2457 - 200748 - 202130,"Biyombo,Bismack - Kidd-Gilchrist,Michael - Pargo,Jannero - Thomas,Tyrus - Williams,Reggie",9.0,12.0
4014,21.9,9.0,12.6,0.9,2.1,201945 - 203077 - 201957 - 201196 - 202689,"Henderson,Gerald - Kidd-Gilchrist,Michael - Mullens,Byron - Sessions,Ramon - Walker,Kemba",9.4,10.7
4015,8.0,2.0,4.1,1.0,1.0,202687 - 201945 - 201957 - 202689 - 202130,"Biyombo,Bismack - Henderson,Gerald - Mullens,Byron - Walker,Kemba - Williams,Reggie",14.0,9.0
4016,6.0,0.0,4.1,0.0,0.0,2732 - 2217 - 203106 - 202689 - 202130,"Gordon,Ben - Haywood,Brendan - Taylor,Jeff - Walker,Kemba - Williams,Reggie",6.0,10.0
4017,82.5,28.6,45.1,17.6,15.4,2217 - 203077 - 201957 - 201196 - 202689,"Haywood,Brendan - Kidd-Gilchrist,Michael - Mullens,Byron - Sessions,Ramon - Walker,Kemba",7.6,8.1
4018,12.0,2.0,8.0,0.0,2.0,201945 - 201177 - 201957 - 2457 - 202689,"Henderson,Gerald - McRoberts,Josh - Mullens,Byron - Pargo,Jannero - Walker,Kemba",12.0,6.5
4019,105.4,35.7,66.3,15.3,20.4,202687 - 2732 - 201945 - 201177 - 202689,"Biyombo,Bismack - Gordon,Ben - Henderson,Gerald - McRoberts,Josh - Walker,Kemba",9.7,7.5
4020,6.0,5.0,3.9,2.0,2.0,2205 - 203077 - 201196 - 101124 - 202130,"Diop,DeSagana - Kidd-Gilchrist,Michael - Sessions,Ramon - Warrick,Hakim - Williams,Reggie",13.0,8.0
4021,6.0,0.0,3.9,0.0,0.0,2732 - 201945 - 201957 - 201196 - 202130,"Gordon,Ben - Henderson,Gerald - Mullens,Byron - Sessions,Ramon - Williams,Reggie",6.0,11.0
4022,7.0,4.0,3.9,1.0,2.0,2217 - 201945 - 203077 - 200748 - 202689,"Haywood,Brendan - Henderson,Gerald - Kidd-Gilchrist,Michael - Thomas,Tyrus - Walker,Kemba",9.0,11.0
4023,6.0,0.0,3.8,0.0,1.0,202399 - 2732 - 201945 - 201177 - 201196,"Adrien,Jeff - Gordon,Ben - Henderson,Gerald - McRoberts,Josh - Sessions,Ramon",8.0,2.0
4024,3.0,2.0,3.8,0.0,2.0,202399 - 201945 - 203077 - 203106 - 202130,"Adrien,Jeff - Henderson,Gerald - Kidd-Gilchrist,Michael - Taylor,Jeff - Williams,Reggie",7.0,7.0
4025,5.0,2.0,3.8,0.0,0.0,202399 - 203077 - 201177 - 203106 - 202689,"Adrien,Jeff - Kidd-Gilchrist,Michael - McRoberts,Josh - Taylor,Jeff - Walker,Kemba",11.0,6.0
4026,35.0,5.0,19.0,3.0,3.0,202687 - 2732 - 201945 - 202689 - 101124,"Biyombo,Bismack - Gordon,Ben - Henderson,Gerald - Walker,Kemba - Warrick,Hakim",6.8,8.2
4027,29.0,16.0,19.0,3.0,5.0,2732 - 201945 - 201177 - 201957 - 202689,"Gordon,Ben - Henderson,Gerald - McRoberts,Josh - Mullens,Byron - Walker,Kemba",7.4,9.4
4028,6.0,2.0,3.7,0.0,1.0,202399 - 202687 - 2732 - 201945 - 2457,"Adrien,Jeff - Biyombo,Bismack - Gordon,Ben - Henderson,Gerald - Pargo,Jannero",14.0,5.0
4029,14.0,2.0,7.4,2.0,2.0,202399 - 202687 - 201945 - 201196 - 203106,"Adrien,Jeff - Biyombo,Bismack - Henderson,Gerald - Sessions,Ramon - Taylor,Jeff",6.5,7.0
4030,10.0,4.0,7.4,1.0,4.0,202399 - 202687 - 203077 - 2457 - 203106,"Adrien,Jeff - Biyombo,Bismack - Kidd-Gilchrist,Michael - Pargo,Jannero - Taylor,Jeff",10.0,5.5
4031,18.9,9.0,11.1,3.9,2.1,202399 - 202687 - 203077 - 203106 - 202130,"Adrien,Jeff - Biyombo,Bismack - Kidd-Gilchrist,Michael - Taylor,Jeff - Williams,Reggie",6.0,6.7
4032,6.0,0.0,3.7,0.0,2.0,202399 - 201945 - 201177 - 203106 - 202130,"Adrien,Jeff - Henderson,Gerald - McRoberts,Josh - Taylor,Jeff - Williams,Reggie",8.0,8.0
4033,7.0,2.0,3.7,2.0,0.0,202687 - 2205 - 201945 - 203077 - 202689,"Biyombo,Bismack - Diop,DeSagana - Henderson,Gerald - Kidd-Gilchrist,Michael - Walker,Kemba",9.0,8.0
4034,5.0,8.0,3.7,0.0,0.0,2205 - 201945 - 201177 - 201196 - 202689,"Diop,DeSagana - Henderson,Gerald - McRoberts,Josh - Sessions,Ramon - Walker,Kemba",9.0,10.0
4035,4.0,2.0,3.7,0.0,1.0,2732 - 201945 - 201177 - 2457 - 203106,"Gordon,Ben - Henderson,Gerald - McRoberts,Josh - Pargo,Jannero - Taylor,Jeff",6.0,9.0
4036,6.0,2.0,3.7,1.0,1.0,2217 - 201945 - 203077 - 201957 - 2457,"Haywood,Brendan - Henderson,Gerald - Kidd-Gilchrist,Michael - Mullens,Byron - Pargo,Jannero",8.0,11.0
4037,7.0,2.0,3.7,2.0,0.0,2217 - 201945 - 203077 - 201196 - 101124,"Haywood,Brendan - Henderson,Gerald - Kidd-Gilchrist,Michael - Sessions,Ramon - Warrick,Hakim",7.0,8.0
4038,7.0,4.0,3.7,4.0,1.0,201945 - 203077 - 201177 - 2457 - 202689,"Henderson,Gerald - Kidd-Gilchrist,Michael - McRoberts,Josh - Pargo,Jannero - Walker,Kemba",8.0,9.0
4039,22.0,15.2,14.4,3.2,3.2,202399 - 202687 - 2732 - 201196 - 202689,"Adrien,Jeff - Biyombo,Bismack - Gordon,Ben - Sessions,Ramon - Walker,Kemba",7.0,9.0
4040,15.9,6.9,10.8,0.0,6.0,202687 - 2205 - 2732 - 201945 - 201196,"Biyombo,Bismack - Diop,DeSagana - Gordon,Ben - Henderson,Gerald - Sessions,Ramon",10.0,8.3
4041,42.0,21.7,25.2,2.8,9.1,202687 - 2732 - 201957 - 201196 - 202689,"Biyombo,Bismack - Gordon,Ben - Mullens,Byron - Sessions,Ramon - Walker,Kemba",10.0,9.0
4042,46.2,7.2,21.6,9.0,4.2,202687 - 201945 - 201177 - 2457 - 202689,"Biyombo,Bismack - Henderson,Gerald - McRoberts,Josh - Pargo,Jannero - Walker,Kemba",7.3,8.5
4043,11.0,2.0,7.2,1.0,2.0,202687 - 201945 - 201177 - 202689 - 202130,"Biyombo,Bismack - Henderson,Gerald - McRoberts,Josh - Walker,Kemba - Williams,Reggie",3.5,4.5
4044,9.0,2.0,3.6,2.0,0.0,202687 - 201957 - 201196 - 202689 - 202130,"Biyombo,Bismack - Mullens,Byron - Sessions,Ramon - Walker,Kemba - Williams,Reggie",11.0,10.0
4045,14.1,12.0,10.8,0.9,3.0,2732 - 2217 - 201945 - 201196 - 203106,"Gordon,Ben - Haywood,Brendan - Henderson,Gerald - Sessions,Ramon - Taylor,Jeff",6.0,9.3
4046,24.0,3.2,14.4,5.2,5.2,2217 - 203077 - 201196 - 203106 - 202689,"Haywood,Brendan - Kidd-Gilchrist,Michael - Sessions,Ramon - Taylor,Jeff - Walker,Kemba",5.5,7.3
4047,26.0,6.0,17.5,4.0,8.0,202399 - 2732 - 2217 - 201945 - 202689,"Adrien,Jeff - Gordon,Ben - Haywood,Brendan - Henderson,Gerald - Walker,Kemba",6.8,7.6
4048,20.0,10.0,14.0,3.2,6.0,202687 - 2732 - 2217 - 201196 - 202689,"Biyombo,Bismack - Gordon,Ben - Haywood,Brendan - Sessions,Ramon - Walker,Kemba",6.5,5.0
4049,7.0,3.0,3.5,1.0,0.0,202687 - 201945 - 201957 - 201196 - 202130,"Biyombo,Bismack - Henderson,Gerald - Mullens,Byron - Sessions,Ramon - Williams,Reggie",6.0,9.0
4050,7.0,0.0,3.5,1.0,0.0,2732 - 2217 - 201945 - 201177 - 201196,"Gordon,Ben - Haywood,Brendan - Henderson,Gerald - McRoberts,Josh - Sessions,Ramon",4.0,0.0
4051,21.2,11.2,14.0,1.2,5.2,2732 - 2217 - 201945 - 201177 - 202689,"Gordon,Ben - Haywood,Brendan - Henderson,Gerald - McRoberts,Josh - Walker,Kemba",6.8,5.5
4052,31.0,11.0,17.5,4.0,8.0,2732 - 2217 - 201945 - 201196 - 101124,"Gordon,Ben - Haywood,Brendan - Henderson,Gerald - Sessions,Ramon - Warrick,Hakim",5.6,6.8
4053,6.0,0.0,3.4,2.0,1.0,202399 - 2217 - 201196 - 203106 - 202130,"Adrien,Jeff - Haywood,Brendan - Sessions,Ramon - Taylor,Jeff - Williams,Reggie",6.0,4.0
4054,6.0,2.0,3.4,0.0,0.0,202399 - 203077 - 2457 - 203106 - 202130,"Adrien,Jeff - Kidd-Gilchrist,Michael - Pargo,Jannero - Taylor,Jeff - Williams,Reggie",14.0,9.0
4055,29.0,9.0,17.0,6.0,6.0,202687 - 2732 - 201945 - 201177 - 2457,"Biyombo,Bismack - Gordon,Ben - Henderson,Gerald - McRoberts,Josh - Pargo,Jannero",7.8,6.6
4056,6.0,0.0,3.4,1.0,1.0,202687 - 2732 - 201945 - 201177 - 201196,"Biyombo,Bismack - Gordon,Ben - Henderson,Gerald - McRoberts,Josh - Sessions,Ramon",4.0,2.0
4057,21.2,8.0,13.6,1.2,3.2,202687 - 2732 - 201945 - 201196 - 203106,"Biyombo,Bismack - Gordon,Ben - Henderson,Gerald - Sessions,Ramon - Taylor,Jeff",7.8,9.8
4058,6.0,0.0,3.4,1.0,1.0,2205 - 202809 - 201196 - 200748 - 202130,"Diop,DeSagana - Higgins,Cory - Sessions,Ramon - Thomas,Tyrus - Williams,Reggie",3.0,6.0
4059,4.0,2.0,3.4,0.0,0.0,2205 - 203077 - 201196 - 202689 - 202130,"Diop,DeSagana - Kidd-Gilchrist,Michael - Sessions,Ramon - Walker,Kemba - Williams,Reggie",7.0,5.0
4060,22.0,6.0,13.6,1.2,2.0,2732 - 2217 - 203077 - 201196 - 200748,"Gordon,Ben - Haywood,Brendan - Kidd-Gilchrist,Michael - Sessions,Ramon - Thomas,Tyrus",7.8,7.3
4061,34.0,11.0,17.0,6.0,6.0,2732 - 201957 - 201196 - 203106 - 202689,"Gordon,Ben - Mullens,Byron - Sessions,Ramon - Taylor,Jeff - Walker,Kemba",7.6,7.8
4062,6.0,2.0,3.4,1.0,0.0,201945 - 201957 - 201196 - 200748 - 202689,"Henderson,Gerald - Mullens,Byron - Sessions,Ramon - Thomas,Tyrus - Walker,Kemba",15.0,5.0
4063,37.8,11.2,23.1,6.3,6.3,202399 - 202687 - 201945 - 203106 - 202689,"Adrien,Jeff - Biyombo,Bismack - Henderson,Gerald - Taylor,Jeff - Walker,Kemba",4.8,6.4
4064,50.4,12.0,26.4,12.8,11.2,202399 - 2732 - 2217 - 201945 - 201196,"Adrien,Jeff - Gordon,Ben - Haywood,Brendan - Henderson,Gerald - Sessions,Ramon",7.7,6.9
4065,39.2,11.9,23.1,7.0,4.2,202399 - 2217 - 201945 - 201196 - 202689,"Adrien,Jeff - Haywood,Brendan - Henderson,Gerald - Sessions,Ramon - Walker,Kemba",7.2,6.3
4066,36.0,15.0,19.8,10.8,4.8,202687 - 2732 - 203077 - 201957 - 202689,"Biyombo,Bismack - Gordon,Ben - Kidd-Gilchrist,Michael - Mullens,Byron - Walker,Kemba",7.7,6.5
4067,17.1,0.0,9.9,2.1,6.0,202687 - 203077 - 203106 - 202689 - 101124,"Biyombo,Bismack - Kidd-Gilchrist,Michael - Taylor,Jeff - Walker,Kemba - Warrick,Hakim",9.7,4.7
4068,31.2,15.0,19.2,3.0,7.8,202399 - 2217 - 201196 - 203106 - 202689,"Adrien,Jeff - Haywood,Brendan - Sessions,Ramon - Taylor,Jeff - Walker,Kemba",7.5,5.8
4069,55.0,18.0,32.0,6.0,5.0,202687 - 2732 - 201957 - 201196 - 203106,"Biyombo,Bismack - Gordon,Ben - Mullens,Byron - Sessions,Ramon - Taylor,Jeff",7.5,6.1
4070,19.2,6.0,12.8,2.0,3.2,2732 - 203077 - 201957 - 203106 - 202689,"Gordon,Ben - Kidd-Gilchrist,Michael - Mullens,Byron - Taylor,Jeff - Walker,Kemba",8.8,7.3
4071,16.0,2.0,6.4,4.0,2.0,201945 - 203077 - 201177 - 202689 - 202130,"Henderson,Gerald - Kidd-Gilchrist,Michael - McRoberts,Josh - Walker,Kemba - Williams,Reggie",10.0,8.5
4072,34.0,5.0,15.5,4.0,3.0,202399 - 201945 - 203077 - 201177 - 202689,"Adrien,Jeff - Henderson,Gerald - Kidd-Gilchrist,Michael - McRoberts,Josh - Walker,Kemba",6.0,6.6
4073,48.6,25.2,27.9,8.1,5.4,2732 - 2217 - 201945 - 201957 - 201196,"Gordon,Ben - Haywood,Brendan - Henderson,Gerald - Mullens,Byron - Sessions,Ramon",8.0,5.7
4074,8.0,0.0,6.2,1.0,3.0,2732 - 2217 - 201945 - 203106 - 202689,"Gordon,Ben - Haywood,Brendan - Henderson,Gerald - Taylor,Jeff - Walker,Kemba",6.5,4.0
4075,12.0,4.0,6.0,1.0,1.0,202399 - 2205 - 203077 - 203106 - 202130,"Adrien,Jeff - Diop,DeSagana - Kidd-Gilchrist,Michael - Taylor,Jeff - Williams,Reggie",3.0,5.5
4076,9.0,3.0,6.0,0.0,2.0,202399 - 2732 - 2217 - 203077 - 202689,"Adrien,Jeff - Gordon,Ben - Haywood,Brendan - Kidd-Gilchrist,Michael - Walker,Kemba",9.5,7.0
4077,51.6,26.4,36.0,4.8,13.2,202687 - 201945 - 203077 - 201196 - 202689,"Biyombo,Bismack - Henderson,Gerald - Kidd-Gilchrist,Michael - Sessions,Ramon - Walker,Kemba",6.3,5.7
4078,35.0,7.7,21.0,9.1,7.0,202687 - 201945 - 203077 - 203106 - 202689,"Biyombo,Bismack - Henderson,Gerald - Kidd-Gilchrist,Michael - Taylor,Jeff - Walker,Kemba",6.0,6.6
4079,10.0,2.0,6.0,0.0,1.0,202687 - 203077 - 201177 - 2457 - 203106,"Biyombo,Bismack - Kidd-Gilchrist,Michael - McRoberts,Josh - Pargo,Jannero - Taylor,Jeff",5.0,4.5
4080,32.0,6.0,15.0,7.0,7.0,2732 - 2217 - 203077 - 201196 - 203106,"Gordon,Ben - Haywood,Brendan - Kidd-Gilchrist,Michael - Sessions,Ramon - Taylor,Jeff",4.0,4.8
4081,18.0,5.2,11.6,5.2,5.2,202687 - 2732 - 203077 - 200748 - 202689,"Biyombo,Bismack - Gordon,Ben - Kidd-Gilchrist,Michael - Thomas,Tyrus - Walker,Kemba",5.5,5.8
4082,14.1,3.0,8.7,2.1,3.0,202687 - 2732 - 201957 - 2457 - 203106,"Biyombo,Bismack - Gordon,Ben - Mullens,Byron - Pargo,Jannero - Taylor,Jeff",6.3,5.0
4083,8.0,2.0,5.8,0.0,3.0,202687 - 203077 - 201177 - 203106 - 202130,"Biyombo,Bismack - Kidd-Gilchrist,Michael - McRoberts,Josh - Taylor,Jeff - Williams,Reggie",7.0,5.0
4084,12.0,2.0,5.8,2.0,1.0,2732 - 2217 - 203077 - 203106 - 202689,"Gordon,Ben - Haywood,Brendan - Kidd-Gilchrist,Michael - Taylor,Jeff - Walker,Kemba",2.5,9.5
4085,8.0,2.0,5.8,2.0,3.0,201945 - 201177 - 201957 - 203106 - 202689,"Henderson,Gerald - McRoberts,Josh - Mullens,Byron - Taylor,Jeff - Walker,Kemba",5.5,5.5
4086,7.0,4.0,5.8,1.0,3.0,203077 - 201957 - 201196 - 202689 - 101124,"Kidd-Gilchrist,Michael - Mullens,Byron - Sessions,Ramon - Walker,Kemba - Warrick,Hakim",5.5,2.5
4087,11.0,6.0,5.6,1.0,2.0,202687 - 2732 - 203077 - 201196 - 101124,"Biyombo,Bismack - Gordon,Ben - Kidd-Gilchrist,Michael - Sessions,Ramon - Warrick,Hakim",7.0,6.5
4088,28.2,7.8,16.8,4.2,4.8,202687 - 201945 - 201957 - 201196 - 203106,"Biyombo,Bismack - Henderson,Gerald - Mullens,Byron - Sessions,Ramon - Taylor,Jeff",7.5,4.8
4089,8.0,0.0,5.6,1.0,3.0,2205 - 2732 - 201957 - 201196 - 202130,"Diop,DeSagana - Gordon,Ben - Mullens,Byron - Sessions,Ramon - Williams,Reggie",5.5,4.5
4090,42.0,16.0,28.0,2.0,6.0,2217 - 201957 - 201196 - 203106 - 202689,"Haywood,Brendan - Mullens,Byron - Sessions,Ramon - Taylor,Jeff - Walker,Kemba",5.8,6.2
4091,12.0,4.0,5.6,4.0,4.0,201957 - 201196 - 200748 - 202689 - 202130,"Mullens,Byron - Sessions,Ramon - Thomas,Tyrus - Walker,Kemba - Williams,Reggie",7.5,6.0
4092,12.9,3.9,8.1,0.9,3.0,202399 - 2732 - 201945 - 201957 - 2457,"Adrien,Jeff - Gordon,Ben - Henderson,Gerald - Mullens,Byron - Pargo,Jannero",7.0,4.3
4093,7.0,6.0,5.4,1.0,0.0,202399 - 2217 - 203077 - 203106 - 202130,"Adrien,Jeff - Haywood,Brendan - Kidd-Gilchrist,Michael - Taylor,Jeff - Williams,Reggie",2.5,7.0
4094,7.0,7.0,5.4,0.0,3.0,202399 - 201945 - 201196 - 202689 - 101124,"Adrien,Jeff - Henderson,Gerald - Sessions,Ramon - Walker,Kemba - Warrick,Hakim",5.0,6.0
4095,16.0,5.2,10.8,1.2,3.2,202687 - 2217 - 203077 - 203106 - 202689,"Biyombo,Bismack - Haywood,Brendan - Kidd-Gilchrist,Michael - Taylor,Jeff - Walker,Kemba",3.0,6.0
4096,40.0,11.2,21.6,8.8,10.4,202687 - 201945 - 201957 - 203106 - 202689,"Biyombo,Bismack - Henderson,Gerald - Mullens,Byron - Taylor,Jeff - Walker,Kemba",5.8,5.8
4097,12.0,5.1,8.1,0.9,3.0,202687 - 201945 - 2457 - 203106 - 202689,"Biyombo,Bismack - Henderson,Gerald - Pargo,Jannero - Taylor,Jeff - Walker,Kemba",7.0,7.0
4098,23.2,4.0,10.8,6.0,3.2,202687 - 201945 - 203106 - 200748 - 202689,"Biyombo,Bismack - Henderson,Gerald - Taylor,Jeff - Thomas,Tyrus - Walker,Kemba",5.8,4.8
4099,25.8,10.2,16.2,4.2,4.8,2732 - 2217 - 201957 - 201196 - 202689,"Gordon,Ben - Haywood,Brendan - Mullens,Byron - Sessions,Ramon - Walker,Kemba",5.5,4.7
4100,13.2,17.2,10.8,3.2,2.0,2217 - 201945 - 203077 - 201196 - 202689,"Haywood,Brendan - Henderson,Gerald - Kidd-Gilchrist,Michael - Sessions,Ramon - Walker,Kemba",5.7,6.0
4101,25.2,1.2,15.6,0.0,3.0,202399 - 2732 - 2217 - 203106 - 202689,"Adrien,Jeff - Gordon,Ben - Haywood,Brendan - Taylor,Jeff - Walker,Kemba",5.5,3.7
4102,50.6,16.5,28.6,7.7,5.5,202687 - 2732 - 201945 - 201957 - 202689,"Biyombo,Bismack - Gordon,Ben - Henderson,Gerald - Mullens,Byron - Walker,Kemba",5.6,5.6
4103,18.0,5.0,13.0,0.0,6.0,202687 - 2732 - 201945 - 201196 - 202689,"Biyombo,Bismack - Gordon,Ben - Henderson,Gerald - Sessions,Ramon - Walker,Kemba",5.4,5.0
4104,8.0,2.0,5.2,2.0,2.0,202687 - 2732 - 201196 - 203106 - 200748,"Biyombo,Bismack - Gordon,Ben - Sessions,Ramon - Taylor,Jeff - Thomas,Tyrus",4.5,3.5
4105,17.2,2.0,10.4,1.2,2.0,202687 - 201945 - 201196 - 200748 - 202689,"Biyombo,Bismack - Henderson,Gerald - Sessions,Ramon - Thomas,Tyrus - Walker,Kemba",5.3,3.8
4106,67.2,19.6,36.4,9.8,8.4,202687 - 203077 - 201957 - 201196 - 202689,"Biyombo,Bismack - Kidd-Gilchrist,Michael - Mullens,Byron - Sessions,Ramon - Walker,Kemba",5.6,5.9
4107,51.7,16.5,28.6,9.9,12.1,2732 - 2217 - 201957 - 201196 - 203106,"Gordon,Ben - Haywood,Brendan - Mullens,Byron - Sessions,Ramon - Taylor,Jeff",7.2,5.1
4108,15.2,8.0,10.4,0.0,3.2,2732 - 2217 - 201196 - 203106 - 200748,"Gordon,Ben - Haywood,Brendan - Sessions,Ramon - Taylor,Jeff - Thomas,Tyrus",6.3,5.0
4109,12.0,10.0,10.4,0.0,5.2,2732 - 201945 - 201177 - 200748 - 202689,"Gordon,Ben - Henderson,Gerald - McRoberts,Josh - Thomas,Tyrus - Walker,Kemba",5.8,4.5
4110,12.0,3.0,7.8,0.9,0.9,2217 - 201196 - 203106 - 200748 - 202689,"Haywood,Brendan - Sessions,Ramon - Taylor,Jeff - Thomas,Tyrus - Walker,Kemba",3.3,6.0
4111,18.0,4.0,10.0,3.2,2.0,202399 - 202687 - 2732 - 201945 - 201196,"Adrien,Jeff - Biyombo,Bismack - Gordon,Ben - Henderson,Gerald - Sessions,Ramon",4.8,4.8
4112,18.0,9.0,12.5,2.0,7.0,202687 - 2732 - 201196 - 200748 - 202130,"Biyombo,Bismack - Gordon,Ben - Sessions,Ramon - Thomas,Tyrus - Williams,Reggie",8.2,5.2
4113,9.0,0.0,5.0,2.0,1.0,2205 - 201196 - 203106 - 202689 - 101124,"Diop,DeSagana - Sessions,Ramon - Taylor,Jeff - Walker,Kemba - Warrick,Hakim",5.5,5.0
4114,21.0,17.0,12.5,4.0,5.0,2217 - 201196 - 203106 - 202689 - 101124,"Haywood,Brendan - Sessions,Ramon - Taylor,Jeff - Walker,Kemba - Warrick,Hakim",7.4,6.4
4115,12.0,8.1,7.2,3.0,0.9,202399 - 202687 - 2732 - 203077 - 201196,"Adrien,Jeff - Biyombo,Bismack - Gordon,Ben - Kidd-Gilchrist,Michael - Sessions,Ramon",4.6,4.3
4116,30.1,6.3,16.8,2.1,6.3,202399 - 2217 - 201945 - 203077 - 202689,"Adrien,Jeff - Haywood,Brendan - Henderson,Gerald - Kidd-Gilchrist,Michael - Walker,Kemba",4.3,4.3
4117,15.0,6.0,7.2,6.0,2.1,202687 - 2732 - 201177 - 201196 - 203106,"Biyombo,Bismack - Gordon,Ben - McRoberts,Josh - Sessions,Ramon - Taylor,Jeff",7.3,6.0
4118,26.0,5.0,12.0,5.0,4.0,202687 - 2732 - 201196 - 200748 - 202689,"Biyombo,Bismack - Gordon,Ben - Sessions,Ramon - Thomas,Tyrus - Walker,Kemba",5.2,3.4
4119,18.0,2.0,9.6,5.2,2.0,202687 - 201196 - 203106 - 202689 - 101124,"Biyombo,Bismack - Sessions,Ramon - Taylor,Jeff - Walker,Kemba - Warrick,Hakim",5.5,3.0
4120,12.0,2.0,9.6,0.0,4.0,2732 - 2217 - 201945 - 201196 - 200748,"Gordon,Ben - Haywood,Brendan - Henderson,Gerald - Sessions,Ramon - Thomas,Tyrus",4.8,3.5
4121,9.9,8.1,7.2,0.9,2.1,2732 - 2217 - 201945 - 202689 - 101124,"Gordon,Ben - Haywood,Brendan - Henderson,Gerald - Walker,Kemba - Warrick,Hakim",6.6,6.3
4122,25.0,2.0,12.0,5.0,4.0,2732 - 2217 - 203077 - 201957 - 201196,"Gordon,Ben - Haywood,Brendan - Kidd-Gilchrist,Michael - Mullens,Byron - Sessions,Ramon",4.2,5.4
4123,9.9,6.0,7.2,0.0,2.1,2732 - 2217 - 201196 - 200748 - 202130,"Gordon,Ben - Haywood,Brendan - Sessions,Ramon - Thomas,Tyrus - Williams,Reggie",5.0,5.0
4124,12.0,6.9,7.2,0.9,3.0,2732 - 201945 - 201177 - 201957 - 2457,"Gordon,Ben - Henderson,Gerald - McRoberts,Josh - Mullens,Byron - Pargo,Jannero",4.3,6.3
4125,16.0,8.0,12.0,2.0,4.0,2217 - 203077 - 201196 - 202689 - 101124,"Haywood,Brendan - Kidd-Gilchrist,Michael - Sessions,Ramon - Walker,Kemba - Warrick,Hakim",5.4,3.8
4126,19.2,4.0,9.2,3.2,1.2,202399 - 2217 - 203077 - 201196 - 202689,"Adrien,Jeff - Haywood,Brendan - Kidd-Gilchrist,Michael - Sessions,Ramon - Walker,Kemba",5.7,7.0
4127,14.0,7.2,9.2,4.0,3.2,202687 - 2732 - 203077 - 201177 - 202689,"Biyombo,Bismack - Gordon,Ben - Kidd-Gilchrist,Michael - McRoberts,Josh - Walker,Kemba",6.1,5.8
4128,14.0,10.0,9.2,4.0,2.0,202687 - 203077 - 201177 - 203106 - 202689,"Biyombo,Bismack - Kidd-Gilchrist,Michael - McRoberts,Josh - Taylor,Jeff - Walker,Kemba",4.8,4.0
4129,20.0,6.0,11.5,1.0,7.0,2732 - 201945 - 201957 - 201196 - 203106,"Gordon,Ben - Henderson,Gerald - Mullens,Byron - Sessions,Ramon - Taylor,Jeff",7.4,3.0
4130,17.0,5.0,11.5,3.0,5.0,2217 - 201945 - 201196 - 202689 - 101124,"Haywood,Brendan - Henderson,Gerald - Sessions,Ramon - Walker,Kemba - Warrick,Hakim",2.4,3.2
4131,28.8,0.0,13.2,6.0,1.2,202399 - 2732 - 2217 - 203077 - 201196,"Adrien,Jeff - Gordon,Ben - Haywood,Brendan - Kidd-Gilchrist,Michael - Sessions,Ramon",4.8,3.0
4132,22.2,7.8,13.2,1.8,1.8,202399 - 2732 - 201945 - 201177 - 202689,"Adrien,Jeff - Gordon,Ben - Henderson,Gerald - McRoberts,Josh - Walker,Kemba",3.5,4.3
4133,9.0,2.0,4.4,3.0,1.0,202687 - 2732 - 203077 - 201177 - 2457,"Biyombo,Bismack - Gordon,Ben - Kidd-Gilchrist,Michael - McRoberts,Josh - Pargo,Jannero",3.0,4.5
4134,22.0,2.0,11.0,4.0,2.0,202687 - 2732 - 203077 - 203106 - 202689,"Biyombo,Bismack - Gordon,Ben - Kidd-Gilchrist,Michael - Taylor,Jeff - Walker,Kemba",3.2,4.8
4135,11.1,2.1,6.6,0.0,2.1,2205 - 201945 - 201196 - 202689 - 101124,"Diop,DeSagana - Henderson,Gerald - Sessions,Ramon - Walker,Kemba - Warrick,Hakim",4.3,6.0
4136,28.8,8.8,17.6,2.4,7.2,2732 - 2217 - 201957 - 203106 - 202689,"Gordon,Ben - Haywood,Brendan - Mullens,Byron - Taylor,Jeff - Walker,Kemba",5.7,3.3
4137,7.0,0.0,4.4,1.0,1.0,2732 - 2217 - 201196 - 203106 - 202689,"Gordon,Ben - Haywood,Brendan - Sessions,Ramon - Taylor,Jeff - Walker,Kemba",1.5,4.0
4138,9.0,0.0,4.4,1.0,1.0,2732 - 2217 - 201196 - 200748 - 202689,"Gordon,Ben - Haywood,Brendan - Sessions,Ramon - Thomas,Tyrus - Walker,Kemba",6.0,0.0
4139,7.0,1.0,4.4,1.0,2.0,201945 - 203077 - 201957 - 2457 - 202689,"Henderson,Gerald - Kidd-Gilchrist,Michael - Mullens,Byron - Pargo,Jannero - Walker,Kemba",3.0,6.0
4140,5.0,2.0,4.2,0.0,1.0,202399 - 2732 - 201945 - 201177 - 2457,"Adrien,Jeff - Gordon,Ben - Henderson,Gerald - McRoberts,Josh - Pargo,Jannero",2.5,3.5
4141,7.0,0.0,4.2,2.0,1.0,202399 - 2732 - 203077 - 201177 - 2457,"Adrien,Jeff - Gordon,Ben - Kidd-Gilchrist,Michael - McRoberts,Josh - Pargo,Jannero",6.0,3.5
4142,21.0,10.2,12.6,7.2,4.2,202687 - 2732 - 203077 - 201957 - 201196,"Biyombo,Bismack - Gordon,Ben - Kidd-Gilchrist,Michael - Mullens,Byron - Sessions,Ramon",4.5,4.7
4143,15.2,2.0,8.4,1.2,3.2,202687 - 2732 - 201957 - 201196 - 202130,"Biyombo,Bismack - Gordon,Ben - Mullens,Byron - Sessions,Ramon - Williams,Reggie",4.8,2.8
