player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_RA,attempt_corner_3,attempt_mid,attempt_non_corner_3,attempt_paint,made_RA,made_corner_3,made_mid,made_non_corner_3,made_paint,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,d_freq_mid,d_freq_paint,d_freq_perim,d_freq_threes,dreb_pos,oreb_pos,pos
201949,10868,James Johnson,Y,James,81,Johnson,Forward,Active,7,1610612748,Heat,250,42,10,3,26,7,25,5,0,8,5,1.7,0.9,0.5,3.5,2.0,1.5,13.0,22.6,1.0,2.0,1.6,4.5,0.6,1.6,2.39,9.31,3.15,3.77,2.54,0.53,2.69,1.08,1.08,0.85,0.256,0.339,0.405,0.273,0.077,0.022,602.532
201950,9660,Jrue Holiday,N,Jrue,76,Holiday,Guard,Active,7,1610612740,Pelicans,205,12,2,7,7,3,8,0,3,4,2,8.0,0.5,1.0,2.0,4.5,2.5,2.0,26.4,0.0,3.0,3.0,2.0,1.0,2.0,0.5,7.5,2.0,5.0,3.0,0.0,2.5,1.0,1.5,1.5,0.066,0.267,0.667,0.4,0.036,0.0,110.88
201951,10612,Ty Lawson,N,Ty,71,Lawson,Guard,Active,7,1610612758,Kings,195,26,11,25,20,9,11,6,8,5,2,5.2,0.1,1.2,2.3,1.4,0.9,14.0,28.5,0.8,1.8,1.6,3.1,1.1,1.4,1.21,7.64,1.36,5.07,3.43,0.57,3.36,0.86,1.93,1.29,0.158,0.178,0.664,0.449,0.04,0.014,804.192
201952,10392,Jeff Teague,N,Jeff,74,Teague,Guard,Active,7,1610612754,Pacers,186,63,3,30,49,39,31,1,17,13,14,6.4,0.6,1.4,3.1,5.1,4.4,15.0,31.9,0.5,2.3,5.1,3.5,1.9,2.8,2.61,10.87,2.33,5.93,3.73,1.06,5.4,1.87,2.47,1.53,0.239,0.215,0.546,0.344,0.046,0.007,1007.52
201954,10684,Darren Collison,N,Darren,72,Collison,Guard,Active,7,1610612758,Kings,175,20,1,23,11,7,12,1,11,2,4,5.7,0.0,0.8,1.8,2.7,2.2,6.0,30.4,0.5,1.8,1.7,2.3,1.3,2.2,1.17,7.0,0.33,5.5,3.67,0.67,2.83,0.33,1.83,1.17,0.166,0.048,0.786,0.524,0.029,0.008,375.508
201956,10380,Omri Casspi,N,Omri,81,Casspi,Forward,Active,7,1610612758,Kings,225,14,0,0,9,6,8,0,0,2,2,0.5,0.0,0.5,2.0,0.0,0.0,6.0,15.3,1.2,1.0,0.8,3.2,0.5,1.3,0.8,5.0,1.8,2.4,1.6,0.8,2.4,1.2,0.4,0.4,0.16,0.36,0.48,0.32,0.065,0.038,183.684
201959,11474,Taj Gibson,N,Taj,81,Gibson,Forward,Active,7,1610612741,Bulls,236,69,0,34,0,38,43,0,11,0,20,1.2,1.1,0.6,5.2,1.9,1.2,14.0,28.2,2.6,2.1,2.2,7.9,0.7,1.9,2.43,12.57,4.0,6.14,4.0,0.86,5.07,2.07,2.14,1.36,0.193,0.318,0.489,0.318,0.09,0.046,813.432
201960,11076,DeMarre Carroll,Y,DeMarre,80,Carroll,Forward,Active,7,1610612761,Raptors,212,15,11,8,35,12,9,2,4,13,4,0.6,0.4,0.4,3.4,1.6,1.3,11.0,25.7,0.5,2.0,1.4,3.9,0.8,0.3,2.09,10.82,3.09,5.64,4.36,0.54,4.09,1.91,1.64,1.09,0.193,0.286,0.521,0.403,0.065,0.011,565.008
201961,10586,Wayne Ellington,N,Wayne,76,Ellington,Guard,Active,7,1610612748,Heat,200,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
201967,10807,Dante Cunningham,N,Dante,80,Cunningham,Forward,Active,7,1610612740,Pelicans,230,16,18,15,20,6,5,8,6,7,2,0.5,0.5,0.2,3.1,0.4,0.2,13.0,24.4,0.9,1.8,0.4,4.0,0.7,0.7,1.38,8.92,3.08,4.46,3.23,0.46,4.08,1.85,1.77,1.31,0.155,0.345,0.5,0.362,0.06,0.018,668.168
201973,10858,Jonas Jerebko,N,Jonas,82,Jerebko,Forward,Active,6,1610612738,Celtics,231,12,3,7,21,13,6,2,4,7,4,0.6,0.4,0.2,2.6,0.6,0.4,14.0,17.7,0.7,2.0,0.8,3.3,0.7,0.6,1.64,6.0,1.57,2.79,1.79,0.58,2.79,1.07,1.14,0.64,0.274,0.262,0.464,0.298,0.073,0.02,495.556
201975,10686,Jodie Meeks,N,Jodie,76,Meeks,Guard,Active,7,1610612753,Magic,210,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
201976,10360,Patrick Beverley,Y,Patrick,73,Beverley,Guard,Active,4,1610612745,Rockets,185,5,0,3,6,7,4,0,0,3,4,3.3,1.0,0.7,0.7,0.0,0.0,3.0,25.0,0.7,2.7,1.0,1.3,1.3,1.0,2.0,9.0,2.0,5.0,3.33,1.34,5.0,1.33,2.33,2.0,0.222,0.222,0.556,0.37,0.013,0.013,151.804
201977,10763,Marcus Thornton,N,Marcus,76,Thornton,Guard-Forward,Active,7,1610612764,Wizards,205,23,10,27,32,13,11,2,6,13,6,1.5,0.0,0.3,1.6,1.1,1.0,13.0,21.4,0.7,1.5,1.3,2.3,0.6,0.9,1.07,5.23,0.62,3.54,2.77,0.54,2.46,0.38,1.54,1.08,0.206,0.118,0.676,0.529,0.036,0.016,575.88
201980,10746,Danny Green,Y,Danny,78,Green,Guard-Forward,Active,7,1610612759,Spurs,215,2,6,5,18,1,2,5,3,4,0,2.8,0.7,0.0,2.3,1.0,0.8,6.0,25.4,0.2,2.2,0.8,2.5,1.2,0.7,1.66,9.83,2.17,6.0,4.67,0.5,4.67,1.5,2.67,2.33,0.17,0.22,0.61,0.475,0.048,0.003,294.576
201988,10330,Patty Mills,Y,Patty,72,Mills,Guard,Active,7,1610612759,Spurs,185,22,22,21,43,3,17,9,9,17,1,3.5,0.0,0.1,1.4,1.4,1.3,14.0,23.9,0.5,1.5,1.4,1.9,0.6,1.1,1.29,6.86,1.36,4.21,2.21,0.65,3.29,1.07,1.57,0.57,0.187,0.198,0.615,0.323,0.03,0.011,665.08
202066,11156,Garrett Temple,Y,Garrett,78,Temple,Guard,Active,6,1610612758,Kings,195,7,13,23,19,1,6,2,10,11,0,1.8,0.5,0.1,2.0,0.6,0.5,14.0,19.6,0.4,1.2,1.0,2.4,0.6,0.7,1.06,7.14,1.29,4.79,3.21,0.35,3.21,0.79,2.07,1.43,0.15,0.18,0.67,0.45,0.05,0.011,558.368
202083,10997,Wesley Matthews,N,Wesley,77,Matthews,Guard-Forward,Active,7,1610612742,Mavericks,220,16,15,30,81,13,8,3,9,27,4,2.2,0.1,0.1,2.8,2.8,2.3,12.0,36.9,0.4,2.6,3.8,3.3,1.4,1.6,2.17,11.75,1.75,7.83,5.5,0.75,5.08,1.0,3.33,2.5,0.184,0.149,0.667,0.468,0.039,0.006,866.544
202087,10770,Alonzo Gee,Y,Alonzo,78,Gee,Forward,Active,7,1610612743,Nuggets,225,0,0,1,0,0,0,0,0,0,0,0.3,0.0,0.0,0.7,1.3,0.7,3.0,4.3,0.3,1.0,0.7,1.0,0.0,0.0,,1.0,,1.0,0.67,,0.33,,0.33,0.33,,,1.0,0.667,0.092,0.046,21.84
202322,9574,John Wall,N,John,76,Wall,Guard,Active,6,1610612764,Wizards,210,75,4,63,33,31,42,1,24,14,10,8.9,0.7,0.6,3.0,6.7,5.5,11.0,33.5,1.0,2.8,5.6,4.0,1.9,4.3,1.37,10.18,2.36,6.45,3.82,0.36,3.91,1.55,2.0,1.36,0.134,0.232,0.634,0.375,0.042,0.014,784.6
202323,10253,Evan Turner,N,Evan,79,Turner,Guard-Forward,Active,6,1610612757,Trail Blazers,220,24,9,50,12,25,12,3,22,2,7,2.6,0.3,0.7,3.5,1.5,1.4,15.0,24.2,0.7,1.9,1.5,4.2,0.5,1.4,2.33,9.8,2.2,5.27,3.0,1.54,5.0,1.53,1.93,1.07,0.239,0.224,0.537,0.306,0.069,0.013,768.616
202324,9262,Derrick Favors,N,Derrick,82,Favors,Forward-Center,Active,6,1610612762,Jazz,265,39,0,36,2,21,18,0,14,1,13,0.6,1.0,1.3,5.2,3.3,2.0,11.0,24.0,1.4,2.3,2.3,6.5,1.0,1.3,2.27,8.91,3.64,3.0,1.45,0.45,3.91,1.91,1.55,0.64,0.255,0.408,0.337,0.163,0.115,0.03,496.02
202325,10727,Wesley Johnson,N,Wesley,79,Johnson,Forward,Active,6,1610612746,Clippers,215,6,9,8,12,0,4,4,1,2,0,0.3,0.7,0.0,3.0,0.1,0.1,10.0,13.9,0.7,2.0,0.4,3.7,0.4,0.4,0.8,6.2,2.7,2.7,1.6,0.1,2.6,1.6,0.9,0.5,0.13,0.435,0.435,0.258,0.106,0.025,281.56
202326,9598,DeMarcus Cousins,N,DeMarcus,83,Cousins,Center,Active,6,1610612758,Kings,270,114,7,50,45,51,71,1,18,16,16,3.5,0.9,1.6,7.3,10.6,8.2,14.0,33.7,2.4,4.1,8.4,9.6,1.1,2.8,2.93,12.85,5.69,4.23,2.23,1.62,6.15,3.15,1.38,0.62,0.228,0.443,0.329,0.174,0.107,0.035,952.8
202328,9668,Greg Monroe,N,Greg,83,Monroe,Center,Active,6,1610612749,Bucks,265,52,0,9,0,17,27,0,3,0,5,2.3,0.6,0.8,4.5,2.8,2.6,12.0,17.6,1.8,1.5,2.6,6.3,1.3,1.3,1.8,7.1,2.9,2.4,1.8,0.6,2.5,1.5,0.4,0.2,0.254,0.408,0.338,0.254,0.124,0.051,434.728
202329,9559,Al-Farouq Aminu,N,Al-Farouq,81,Aminu,Forward,Active,6,1610612757,Trail Blazers,220,15,12,4,24,7,4,4,1,5,3,1.6,0.9,0.4,5.8,1.9,1.0,8.0,26.1,0.9,1.3,1.6,6.6,1.5,1.5,1.63,11.13,4.0,5.5,3.75,0.24,3.75,2.13,1.38,0.75,0.146,0.36,0.494,0.337,0.105,0.016,438.484
202330,9741,Gordon Hayward,N,Gordon,80,Hayward,Forward,Active,6,1610612762,Jazz,226,37,3,46,46,21,26,1,15,11,8,3.8,0.1,1.0,6.8,5.2,4.8,9.0,36.0,0.8,2.1,4.6,7.6,0.6,2.3,1.45,7.0,1.33,4.22,2.78,0.56,2.67,0.89,1.22,0.56,0.207,0.19,0.603,0.397,0.097,0.011,630.512
202331,9701,Paul George,N,Paul,81,George,Forward,Active,6,1610612754,Pacers,220,45,17,63,49,8,29,5,26,21,2,3.5,0.6,0.6,5.8,3.5,3.3,11.0,34.7,1.2,2.5,3.5,7.0,1.7,3.1,2.91,12.91,2.82,7.18,5.27,1.55,5.55,1.82,2.18,1.73,0.226,0.218,0.556,0.408,0.08,0.016,800.3
202332,10249,Cole Aldrich,Y,Cole,83,Aldrich,Center,Active,6,1610612750,Timberwolves,250,15,0,0,0,13,11,0,0,0,4,0.4,0.4,0.2,2.4,0.5,0.2,13.0,12.4,1.0,2.5,0.6,3.4,0.7,0.3,0.83,5.42,2.42,2.17,1.08,0.25,2.5,1.67,0.58,0.5,0.154,0.446,0.4,0.2,0.098,0.041,317.06
202334,10032,Ed Davis,Y,Ed,82,Davis,Forward,Active,6,1610612757,Trail Blazers,245,23,0,0,0,13,9,0,0,0,5,0.6,0.5,0.5,3.1,1.5,0.8,15.0,15.0,1.7,3.2,1.3,4.7,0.3,0.8,1.85,7.14,3.0,2.29,1.21,1.07,3.86,1.79,1.0,0.5,0.26,0.42,0.32,0.17,0.098,0.053,472.16
202335,10115,Patrick Patterson,Y,Patrick,81,Patterson,Forward,Active,6,1610612761,Raptors,235,11,17,16,47,8,5,6,6,11,4,2.0,0.6,0.0,4.6,1.1,0.9,14.0,30.7,1.0,2.6,1.1,5.6,0.9,0.6,1.58,9.86,3.07,5.21,3.86,0.64,4.0,1.57,1.79,1.36,0.159,0.312,0.529,0.391,0.072,0.016,883.384
202337,10017,Luke Babbitt,Y,Luke,81,Babbitt,Forward,Active,6,1610612748,Heat,225,4,11,6,30,3,0,3,3,11,1,0.5,0.0,0.0,1.8,0.2,0.2,13.0,14.9,0.3,0.8,0.3,2.1,0.3,0.5,1.4,7.0,2.1,3.5,2.1,0.7,2.5,1.1,0.7,0.7,0.2,0.3,0.5,0.3,0.06,0.01,382.616
202338,9847,Kevin Seraphin,N,Kevin,82,Seraphin,Forward-Center,Active,6,1610612754,Pacers,278,15,0,18,0,11,8,0,10,0,4,0.5,0.4,0.1,2.0,0.4,0.2,11.0,9.6,1.5,1.1,0.3,3.5,0.3,0.5,1.0,4.2,1.9,1.3,0.8,0.5,2.1,1.0,0.6,0.3,0.238,0.452,0.31,0.19,0.098,0.071,224.952
202339,9845,Eric Bledsoe,Y,Eric,73,Bledsoe,Guard,Active,6,1610612756,Suns,205,68,6,55,51,31,44,1,19,14,17,5.1,0.1,0.8,4.7,5.7,4.5,15.0,32.1,1.1,3.2,4.0,5.7,1.1,3.0,2.26,11.2,3.27,5.67,3.4,1.07,5.87,2.27,2.53,1.47,0.202,0.292,0.506,0.304,0.065,0.015,1071.592
202340,9493,Avery Bradley,Y,Avery,74,Bradley,Guard,Active,6,1610612738,Celtics,180,59,19,61,56,18,37,10,24,20,8,3.0,0.4,1.2,6.6,1.7,1.3,14.0,35.7,1.5,2.7,1.2,8.1,0.9,1.9,2.21,11.0,3.0,5.79,3.79,0.72,5.64,2.21,2.71,1.57,0.201,0.273,0.526,0.344,0.091,0.021,1011.58
202344,10590,Trevor Booker,N,Trevor,80,Booker,Forward,Active,6,1610612751,Nets,228,57,7,12,7,16,33,1,4,3,11,1.9,0.7,0.5,6.1,1.8,1.5,13.0,26.2,1.7,2.2,1.8,7.8,1.8,1.2,1.59,10.92,4.0,5.33,3.67,0.92,4.5,2.08,1.5,0.92,0.145,0.366,0.489,0.336,0.106,0.03,744.924
202347,10484,Quincy Pondexter,N,Quincy,79,Pondexter,Guard-Forward,Active,5,1610612740,Pelicans,225,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202349,10903,Greivis Vasquez,N,Greivis,0,Vasquez,,Inactive,6,0,,0,2,0,2,3,1,0,0,1,1,0,1.7,0.3,0.3,0.7,1.0,0.7,3.0,12.9,0.0,2.0,0.3,0.7,0.3,0.3,1.33,3.67,0.67,1.67,0.67,-5.55111512313e-17,1.0,0.33,0.67,0.33,0.363,0.182,0.455,0.182,0.024,0.0,83.4
202355,10024,Hassan Whiteside,Y,Hassan,84,Whiteside,Center,Active,4,1610612748,Heat,265,107,0,21,0,55,74,0,7,0,20,0.8,2.7,0.8,10.8,5.5,3.2,13.0,33.3,5.2,3.4,5.0,15.9,0.9,2.5,4.16,13.46,6.15,3.15,0.92,1.31,5.62,2.85,1.46,0.15,0.309,0.457,0.234,0.069,0.161,0.077,868.932
202357,10424,Nemanja Bjelica,N,Nemanja,82,Bjelica,Forward,Active,1,1610612750,Timberwolves,225,18,12,5,29,9,10,5,1,10,4,1.0,0.4,0.2,3.0,1.2,0.8,13.0,16.7,0.5,2.5,1.2,3.5,0.5,1.0,1.0,6.33,2.5,2.83,2.08,0.41,2.75,1.42,0.92,0.58,0.158,0.395,0.447,0.329,0.089,0.016,436.12
202362,9575,Lance Stephenson,N,Lance,0,Stephenson,,Inactive,6,0,,0,23,1,18,9,4,15,1,7,0,3,4.8,0.2,0.0,2.5,1.3,0.8,6.0,27.1,0.5,3.0,2.0,3.0,0.3,1.8,1.17,6.67,1.67,3.83,3.0,0.16,1.83,0.67,1.0,0.83,0.175,0.25,0.575,0.45,0.043,0.009,347.796
202389,11087,Timofey Mozgov,N,Timofey,85,Mozgov,Center,Active,6,1610612747,Lakers,275,45,0,14,1,15,33,0,8,0,5,1.0,0.6,0.4,2.8,1.2,1.1,13.0,21.4,2.1,2.2,1.5,4.8,0.4,1.4,2.77,11.31,4.69,3.85,2.38,1.07,5.38,2.85,1.46,0.85,0.245,0.415,0.34,0.211,0.061,0.046,588.6
202391,10318,Jeremy Lin,Y,Jeremy,75,Lin,Guard,Active,6,1610612751,Nets,200,20,1,11,18,8,10,0,5,6,5,6.2,0.6,1.4,3.4,4.4,3.4,5.0,26.9,0.4,0.4,5.0,3.8,1.4,2.4,4.2,11.8,3.0,4.6,2.8,2.0,5.4,2.0,1.4,0.8,0.356,0.254,0.39,0.237,0.059,0.007,290.232
202397,10367,Ish Smith,Y,Ish,72,Smith,Guard,Active,6,1610612765,Pistons,175,62,2,46,14,39,28,1,15,3,16,6.6,0.4,0.7,2.5,1.5,1.1,15.0,29.9,0.3,1.6,1.2,2.9,1.3,1.9,2.53,12.93,3.07,7.33,4.73,1.4,5.8,1.8,2.6,1.47,0.196,0.237,0.567,0.366,0.042,0.005,911.536
202498,10439,Lance Thomas,Y,Lance,80,Thomas,Forward,Active,5,1610612752,Knicks,235,9,5,15,3,5,6,1,4,2,1,0.4,0.1,0.3,2.0,0.0,0.0,8.0,17.5,0.4,1.5,0.0,2.4,0.6,0.6,0.49,5.0,1.13,3.38,2.5,0.24,2.25,0.88,1.13,0.75,0.1,0.225,0.675,0.5,0.055,0.01,291.892
202620,10725,Arinze Onuaku,Y,Arinze,81,Onuaku,Forward-Center,Active,2,1610612753,Magic,255,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0.0,2.0,5.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,2.5,1.0,0.5,,0.5,1.0,0.5,0.0,,0.4,0.4,0.2,,0.05,0.0,19.88
202681,9010,Kyrie Irving,N,Kyrie,75,Irving,Guard,Active,5,1610612739,Cavaliers,193,65,18,79,56,20,39,7,37,23,6,5.0,0.3,1.1,2.6,3.4,2.8,12.0,33.8,0.8,2.3,2.8,3.3,0.8,2.3,1.59,9.0,2.33,5.08,3.42,0.51,4.17,1.33,2.33,1.58,0.176,0.259,0.565,0.38,0.036,0.01,864.388
202682,9313,Derrick Williams,N,Derrick,80,Williams,Forward,Active,5,1610612748,Heat,240,22,5,7,8,0,9,1,5,3,0,0.4,0.1,0.9,1.3,1.1,0.4,7.0,15.4,0.9,0.9,1.6,2.1,0.3,0.3,1.57,4.14,0.71,1.86,1.71,0.85,2.14,0.29,1.0,0.86,0.38,0.172,0.448,0.414,0.042,0.028,212.684
202683,8952,Enes Kanter,N,Enes,83,Kanter,Center,Active,5,1610612760,Thunder,245,66,8,25,3,20,47,1,9,1,11,0.5,0.8,0.6,4.4,2.6,2.2,14.0,18.6,1.9,2.1,2.1,6.3,0.4,1.5,1.85,9.08,4.54,2.69,1.62,0.62,4.08,2.54,0.92,0.54,0.203,0.5,0.297,0.178,0.111,0.049,551.028
202684,9386,Tristan Thompson,N,Tristan,81,Thompson,Center,Active,5,1610612739,Cavaliers,238,39,0,2,1,7,27,0,1,0,2,1.0,1.8,0.4,7.0,1.9,0.8,12.0,28.2,3.3,2.3,1.8,10.3,0.3,0.3,4.33,15.75,6.5,4.92,2.92,1.75,7.0,3.42,1.83,0.92,0.275,0.413,0.312,0.185,0.118,0.055,710.532
202685,8966,Jonas Valanciunas,N,Jonas,84,Valanciunas,Center,Active,4,1610612761,Raptors,255,68,0,28,0,20,44,0,9,0,13,0.9,0.8,0.4,6.7,4.2,3.4,12.0,29.6,3.3,2.8,3.3,9.9,0.3,1.3,2.42,11.25,6.33,2.5,0.83,1.08,5.5,3.42,1.0,0.5,0.215,0.563,0.222,0.074,0.111,0.054,718.244
202687,8852,Bismack Biyombo,N,Bismack,81,Biyombo,Center-Forward,Active,5,1610612753,Magic,255,41,0,5,0,10,23,0,2,0,3,0.8,1.6,0.9,5.5,2.7,1.4,13.0,22.7,2.9,2.7,2.9,8.4,0.2,1.5,2.36,9.55,3.55,3.64,1.91,1.1,4.64,2.18,1.36,0.73,0.248,0.371,0.381,0.2,0.12,0.064,590.156
202688,9122,Brandon Knight,N,Brandon,75,Knight,Guard,Active,5,1610612756,Suns,195,45,17,54,34,26,23,6,18,10,9,3.2,0.0,0.4,2.3,2.9,2.6,15.0,24.9,0.5,1.7,2.9,2.8,0.6,2.3,1.46,9.2,1.87,5.87,4.0,0.8,4.27,1.4,2.07,1.53,0.159,0.203,0.638,0.435,0.044,0.009,800.488
202689,9695,Kemba Walker,N,Kemba,73,Walker,Guard,Active,5,1610612766,Hornets,184,75,9,55,83,13,45,5,21,33,6,5.2,0.2,1.3,3.8,6.0,4.8,13.0,33.1,0.3,1.3,4.9,4.1,1.8,1.7,2.16,11.46,2.15,7.15,4.85,1.15,4.23,1.31,1.77,1.08,0.188,0.188,0.624,0.423,0.055,0.004,900.688
202691,9784,Klay Thompson,N,Klay,79,Thompson,Guard,Active,5,1610612744,Warriors,215,42,31,66,78,17,29,11,35,27,8,2.2,0.3,0.6,2.6,2.1,1.9,14.0,33.7,0.4,2.4,1.4,2.9,0.7,2.2,2.29,10.5,2.64,5.57,4.0,0.78,5.0,1.86,2.36,1.64,0.217,0.252,0.531,0.381,0.036,0.005,1011.112
202692,9257,Alec Burks,N,Alec,78,Burks,Guard,Active,5,1610612762,Jazz,214,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202693,9943,Markieff Morris,N,Markieff,82,Morris,Forward,Active,5,1610612764,Wizards,245,33,7,52,24,37,16,3,18,9,16,1.2,0.7,0.6,4.9,3.2,2.5,13.0,30.7,1.4,2.6,2.8,6.3,1.2,2.0,1.77,10.15,3.23,5.15,3.62,0.39,4.77,2.15,2.23,1.77,0.174,0.318,0.508,0.356,0.077,0.022,833.96
202694,9943,Marcus Morris,Y,Marcus,81,Morris,Forward,Active,5,1610612765,Pistons,235,18,11,87,55,27,11,3,40,18,12,2.1,0.3,0.1,3.1,1.6,1.4,15.0,32.2,1.1,1.9,1.9,4.2,0.9,0.8,1.6,10.2,1.87,6.73,3.8,0.74,4.0,1.13,2.13,1.13,0.157,0.183,0.66,0.373,0.048,0.016,982.772
202695,9278,Kawhi Leonard,N,Kawhi,79,Leonard,Forward,Active,5,1610612759,Spurs,230,48,13,89,55,41,27,5,38,23,18,3.0,0.4,0.5,5.3,7.4,6.9,14.0,33.8,1.1,1.7,5.6,6.4,2.3,1.9,1.86,9.71,2.71,5.14,3.5,0.92,4.64,1.79,1.93,1.29,0.192,0.279,0.529,0.36,0.081,0.017,918.452
202696,9526,Nikola Vucevic,N,Nikola,84,Vucevic,Center,Active,5,1610612753,Magic,260,44,0,71,4,47,20,0,27,1,20,2.6,0.6,0.7,8.0,1.9,0.9,14.0,27.0,2.9,2.1,2.1,10.9,0.5,1.3,3.31,10.77,4.15,3.31,1.0,1.31,4.69,2.46,0.92,0.15,0.307,0.386,0.307,0.093,0.147,0.052,761.868
202697,9646,Iman Shumpert,N,Iman,77,Shumpert,Guard,Active,5,1610612739,Cavaliers,220,14,13,10,18,3,10,7,4,7,0,2.1,0.3,0.2,1.8,1.4,1.2,12.0,23.6,0.7,2.2,1.5,2.5,1.3,1.6,1.08,7.58,1.75,4.75,3.67,0.25,3.08,1.33,1.5,1.17,0.143,0.231,0.626,0.484,0.038,0.014,576.256
202699,8896,Tobias Harris,N,Tobias,81,Harris,Forward,Active,5,1610612765,Pistons,235,44,15,53,33,49,30,7,22,9,24,1.5,0.7,0.7,4.1,3.1,2.9,15.0,32.6,0.5,2.2,2.3,4.6,0.8,1.7,3.0,12.93,3.53,6.4,3.67,0.87,5.47,2.2,2.4,1.4,0.232,0.273,0.495,0.284,0.062,0.007,1007.472
202702,9865,Kenneth Faried,N,Kenneth,80,Faried,Forward,Active,5,1610612743,Nuggets,228,66,0,4,3,13,34,0,0,0,7,0.9,1.3,0.6,5.8,3.8,2.7,13.0,24.2,3.9,1.9,3.1,9.7,1.2,1.4,2.46,9.77,3.23,4.08,2.46,1.16,4.62,1.54,1.92,1.0,0.252,0.331,0.417,0.252,0.112,0.076,667.984
202703,9416,Nikola Mirotic,N,Nikola,82,Mirotic,Forward,Active,2,1610612741,Bulls,238,22,12,10,60,5,13,3,5,20,3,1.1,0.7,0.5,5.2,2.4,1.9,14.0,22.9,0.6,1.3,2.0,5.9,0.4,1.1,2.0,10.77,3.54,5.23,3.38,0.77,4.69,2.23,1.69,1.0,0.185,0.329,0.486,0.314,0.111,0.014,658.852
202704,9717,Reggie Jackson,Y,Reggie,75,Jackson,Guard,Active,5,1610612765,Pistons,208,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202709,9226,Cory Joseph,Y,Cory,75,Joseph,Guard,Active,5,1610612761,Raptors,190,26,7,27,11,15,16,1,8,4,6,2.1,0.1,0.2,1.7,1.9,1.4,14.0,19.8,0.4,1.5,2.4,2.1,0.9,1.1,1.43,6.43,1.64,3.36,2.57,0.64,2.79,0.86,1.29,0.93,0.222,0.256,0.522,0.4,0.043,0.011,561.208
202710,9931,Jimmy Butler,N,Jimmy,79,Butler,Forward,Active,5,1610612741,Bulls,231,64,8,79,40,35,37,4,30,16,20,4.1,0.0,1.1,4.7,9.5,8.4,14.0,35.3,2.0,1.6,6.8,6.7,1.7,2.1,2.43,9.43,2.5,4.5,3.14,1.07,4.64,2.07,1.5,1.0,0.258,0.265,0.477,0.333,0.065,0.028,1018.136
202711,10080,Bojan Bogdanovic,N,Bojan,80,Bogdanovic,Guard,Active,2,1610612751,Nets,225,48,14,22,49,10,31,8,9,13,6,1.2,0.1,0.4,2.6,3.2,2.8,13.0,27.6,0.7,1.7,2.7,3.3,0.6,1.5,2.08,9.42,1.92,5.42,3.08,0.92,4.33,1.33,2.08,1.08,0.221,0.204,0.575,0.327,0.044,0.012,778.388
202713,10429,Kyle Singler,N,Kyle,80,Singler,Forward,Active,4,1610612760,Thunder,228,10,5,0,11,2,6,1,0,1,0,0.1,0.2,0.3,1.4,0.4,0.3,9.0,13.1,0.1,1.3,0.3,1.6,0.1,0.6,2.01,5.78,1.33,2.44,1.67,0.88,2.22,0.78,0.56,0.22,0.346,0.231,0.423,0.288,0.051,0.004,256.444
202714,9711,Shelvin Mack,Y,Shelvin,75,Mack,Guard,Active,5,1610612762,Jazz,203,30,6,22,23,25,16,0,7,9,13,2.7,0.0,0.5,1.7,0.9,0.5,15.0,19.9,0.3,1.8,1.1,2.1,0.7,1.7,1.54,6.4,1.33,3.53,2.4,0.67,2.87,0.67,1.53,1.0,0.24,0.208,0.552,0.375,0.044,0.008,593.5
