player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_RA,attempt_corner_3,attempt_mid,attempt_non_corner_3,attempt_paint,made_RA,made_corner_3,made_mid,made_non_corner_3,made_paint,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,d_freq_mid,d_freq_paint,d_freq_perim,d_freq_threes,blk_pos,dreb_pos,oreb_pos,stl_pos,ast_shot_made,pos
201202,12525,Joel Anthony,Y,Joel,81,Anthony,Center,Active,9,1610612765,Pistons,245,13,0,10,0,9,5,0,3,0,4,0.1,0.4,0.1,0.7,0.2,0.1,33.0,5.6,0.5,0.5,0.2,1.2,0.1,0.1,1.08,4.04,1.61,1.35,0.48,0.43,2.0,0.96,0.61,0.17,0.269,0.398,0.333,0.118,0.033,0.063,0.041,0.008,7,248.236
201203,11785,Mustafa Shakur,Y,Mustafa,0,Shakur,,Inactive,2,0,,0,1,0,1,1,0,0,0,0,0,0,1.3,0.0,0.0,0.0,0.7,0.3,3.0,3.8,0.0,0.7,0.3,0.0,0.0,0.7,,2.0,,2.0,1.0,,0.5,,0.5,0.0,,,1.0,0.5,0.0,0.0,0.0,0.0,0,23.76
201228,11908,CJ Watson,Y,CJ,74,Watson,Guard,Active,9,1610612753,Magic,175,87,46,84,99,18,50,20,38,33,5,1.7,0.1,0.2,1.3,1.4,1.1,63.0,18.9,0.3,1.0,1.6,1.6,1.0,1.0,1.38,5.79,0.81,3.6,1.79,0.51,2.37,0.54,1.32,0.57,0.238,0.14,0.622,0.31,0.003,0.034,0.008,0.025,80,2402.592
201229,11498,Anthony Tolliver,Y,Anthony,80,Tolliver,Forward,Active,8,1610612758,Kings,240,30,84,24,163,6,19,33,7,69,1,0.7,0.2,0.1,2.1,0.6,0.5,64.0,20.3,0.5,1.3,0.9,2.6,0.3,0.4,1.1,6.84,1.79,3.95,2.23,0.43,3.07,1.1,1.54,0.77,0.161,0.261,0.578,0.326,0.006,0.052,0.013,0.007,122,2601.904
201563,10180,Michael Beasley,N,Michael,82,Beasley,Forward,Active,8,1610612749,Bucks,235,118,19,110,35,73,78,9,39,12,39,0.8,0.4,0.3,2.6,1.4,1.1,55.0,15.1,0.6,1.7,1.0,3.1,0.4,1.0,1.34,6.73,2.33,3.06,1.78,0.65,3.08,1.27,1.16,0.75,0.198,0.347,0.455,0.265,0.013,0.088,0.019,0.014,107,1549.132
201564,10611,O.J. Mayo,N,O.J.,77,Mayo,Guard,Active,8,1610612749,Bucks,210,92,34,175,192,56,49,15,72,69,19,2.2,0.3,0.7,1.9,1.7,1.5,52.0,25.9,0.5,2.1,1.5,2.4,0.5,1.8,1.18,7.04,2.04,3.82,2.25,0.33,2.8,1.2,1.27,0.75,0.167,0.29,0.543,0.32,0.005,0.037,0.009,0.01,126,2313.072
201565,10277,Derrick Rose,N,Derrick,75,Rose,Guard,Active,7,1610612752,Knicks,190,60,6,32,41,25,28,2,8,14,6,4.3,0.1,1.8,2.3,3.2,2.7,10.0,31.1,0.9,1.5,2.3,3.2,0.5,3.4,3.0,10.5,2.9,4.6,2.6,1.2,4.0,1.7,1.1,0.6,0.286,0.276,0.438,0.248,0.002,0.037,0.014,0.008,31,622.436
201566,10238,Russell Westbrook,N,Russell,75,Westbrook,Guard,Active,8,1610612760,Thunder,200,285,16,223,198,69,160,6,97,62,21,6.9,0.2,0.8,4.5,6.4,5.3,46.0,30.7,1.2,2.3,4.5,5.7,1.9,3.8,1.14,6.82,1.44,4.24,2.93,0.65,3.09,0.84,1.6,1.0,0.166,0.212,0.622,0.43,0.002,0.07,0.019,0.03,113,2941.068
201567,10304,Kevin Love,N,Kevin,82,Love,Forward,Active,8,1610612739,Cavaliers,251,396,48,323,457,197,258,19,127,171,75,4.4,0.5,0.8,9.6,8.2,6.8,77.0,36.3,2.9,1.8,6.4,12.5,0.8,2.5,3.83,14.86,6.64,4.39,2.01,1.56,7.47,4.26,1.65,0.69,0.258,0.447,0.295,0.135,0.006,0.124,0.038,0.01,426,5852.48
201568,10334,Danilo Gallinari,N,Danilo,82,Gallinari,Forward,Active,7,1610612743,Nuggets,225,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
201569,10195,Eric Gordon,N,Eric,76,Gordon,Guard,Active,8,1610612745,Rockets,215,292,40,168,218,99,162,10,68,91,25,3.3,0.2,1.0,2.1,3.5,2.7,64.0,32.1,0.5,1.8,2.9,2.6,1.2,2.1,0.86,6.22,1.67,3.69,2.34,0.42,3.11,1.36,1.33,0.81,0.138,0.269,0.593,0.377,0.003,0.033,0.007,0.018,183,3760.824
201571,10606,D.J. Augustin,N,D.J.,72,Augustin,Guard,Active,8,1610612753,Magic,183,177,66,144,266,65,88,24,56,109,21,4.4,0.0,0.7,1.6,3.2,2.8,71.0,27.3,0.2,2.1,2.7,1.8,0.7,1.8,1.65,7.67,1.25,4.77,2.43,0.66,3.33,1.0,1.67,0.9,0.215,0.163,0.622,0.318,0.001,0.031,0.004,0.014,134,3697.676
201572,10463,Brook Lopez,N,Brook,84,Lopez,Center,Active,8,1610612751,Nets,268,92,1,70,0,66,58,0,35,0,36,0.9,1.8,0.8,3.7,6.8,5.5,17.0,31.4,2.3,3.1,5.1,6.0,0.5,1.6,4.42,15.12,6.29,4.41,1.29,1.24,5.65,2.41,2.0,0.47,0.292,0.416,0.292,0.086,0.029,0.06,0.037,0.009,78,899.344
201573,10322,Jerryd Bayless,N,Jerryd,75,Bayless,Guard,Active,8,1610612755,76ers,200,96,61,243,151,66,50,25,98,51,24,2.7,0.1,0.3,1.7,1.6,1.3,72.0,23.4,0.3,2.2,1.5,2.0,0.8,1.1,1.21,6.74,1.68,3.85,2.32,0.5,3.28,1.24,1.54,0.85,0.18,0.249,0.571,0.344,0.003,0.037,0.007,0.018,133,3003.788
201574,11083,Jason Thompson,N,Jason,83,Thompson,Forward-Center,Active,8,1610612761,Raptors,250,194,0,141,0,161,127,0,51,0,73,0.6,0.7,0.4,4.6,1.8,1.0,82.0,24.5,1.9,3.1,1.8,6.4,0.4,1.2,2.19,9.1,3.53,3.38,1.35,0.87,4.28,2.06,1.35,0.57,0.24,0.388,0.372,0.148,0.014,0.093,0.038,0.008,150,3853.232
201575,11462,Brandon Rush,N,Brandon,78,Rush,Guard-Forward,Active,8,1610612750,Timberwolves,225,10,15,25,32,8,3,6,8,10,3,0.6,0.2,0.1,1.0,0.1,0.1,38.0,11.0,0.1,0.8,0.2,1.2,0.1,0.5,0.66,3.6,1.2,1.74,1.09,0.35,1.86,0.77,0.74,0.51,0.183,0.333,0.484,0.302,0.011,0.047,0.006,0.006,18,792.436
201576,9993,Anthony Randolph,N,Anthony,83,Randolph,Forward,Active,5,1610612743,Nuggets,225,52,27,46,34,17,31,9,13,9,6,0.7,0.4,0.3,2.4,1.6,1.2,43.0,12.2,0.5,1.5,1.2,2.8,0.6,0.9,0.94,6.13,2.24,2.95,1.68,0.29,2.63,1.05,1.29,0.76,0.154,0.365,0.481,0.275,0.017,0.093,0.018,0.024,46,829.288
201577,10463,Robin Lopez,N,Robin,84,Lopez,Center,Active,8,1610612741,Bulls,255,393,0,101,1,149,252,0,41,0,62,0.9,1.7,0.4,4.6,3.0,2.4,82.0,31.8,4.0,2.4,2.5,8.5,0.3,1.0,3.77,15.87,7.6,4.5,1.15,1.57,6.87,3.51,1.79,0.37,0.237,0.479,0.284,0.072,0.026,0.071,0.062,0.005,225,5249.484
201578,10704,Marreese Speights,N,Marreese,82,Speights,Forward-Center,Active,8,1610612746,Clippers,255,172,4,161,27,78,98,0,55,8,34,0.4,0.4,0.3,2.4,1.7,1.4,79.0,12.4,1.3,1.9,1.5,3.7,0.1,0.8,1.25,5.04,2.2,1.59,0.59,0.6,2.33,1.13,0.6,0.19,0.248,0.437,0.315,0.116,0.017,0.093,0.05,0.005,132,1935.076
201579,10940,Roy Hibbert,N,Roy,86,Hibbert,Center,Active,8,1610612766,Hornets,270,237,2,239,3,273,123,1,92,1,114,1.1,2.2,0.6,4.1,3.3,2.6,81.0,29.7,2.5,3.3,3.3,6.6,0.4,1.8,3.69,13.9,6.46,3.75,0.74,1.35,5.9,2.88,1.67,0.27,0.266,0.464,0.27,0.053,0.039,0.071,0.043,0.006,192,4719.048
201580,10536,JaVale McGee,N,JaVale,84,McGee,Center,Active,8,1610612744,Warriors,270,23,0,6,0,9,13,0,1,0,3,0.4,1.4,0.6,1.4,0.2,0.2,5.0,15.9,2.0,3.2,1.0,3.4,0.2,1.6,2.6,8.4,3.6,2.2,0.6,1.4,5.0,2.4,1.2,0.2,0.309,0.429,0.262,0.071,0.042,0.042,0.06,0.006,11,113.468
201581,10307,JJ Hickson,N,JJ,81,Hickson,Center-Forward,Active,8,1610612764,Wizards,242,357,1,123,7,166,234,0,40,0,58,1.4,0.7,0.9,6.2,4.2,2.2,69.0,26.9,3.0,2.6,3.2,9.2,0.7,1.9,2.77,11.22,4.51,3.94,1.78,1.19,5.38,2.81,1.38,0.62,0.247,0.402,0.351,0.159,0.013,0.11,0.053,0.012,230,3613.624
201582,10428,Alexis Ajinca,Y,Alexis,86,Ajinca,Center,Active,6,1610612740,Pelicans,248,128,0,76,1,44,81,0,33,0,22,0.7,0.8,0.3,3.3,1.2,1.0,56.0,17.0,1.7,3.3,1.1,4.9,0.4,1.1,1.45,6.27,3.14,1.68,0.64,0.54,3.18,1.93,0.71,0.3,0.231,0.501,0.268,0.103,0.025,0.099,0.051,0.012,96,1597.04
201583,10428,Ryan Anderson,N,Ryan,82,Anderson,Forward,Active,8,1610612745,Rockets,240,78,21,86,143,26,40,10,40,57,8,0.8,0.3,0.6,3.5,2.8,2.7,22.0,36.1,3.0,2.1,2.3,6.5,0.5,0.9,3.09,12.86,5.41,4.36,2.0,1.41,6.59,3.59,1.59,0.55,0.241,0.42,0.339,0.155,0.004,0.048,0.041,0.006,103,1373.516
201584,11374,Courtney Lee,N,Courtney,77,Lee,Guard,Active,8,1610612752,Knicks,200,132,71,227,123,61,86,26,115,46,22,1.5,0.4,0.3,2.0,1.4,1.3,79.0,25.0,0.4,1.6,1.0,2.4,0.8,0.9,1.5,7.37,1.67,4.2,2.23,0.57,3.2,1.2,1.43,0.71,0.203,0.227,0.57,0.302,0.007,0.041,0.008,0.017,177,3584.824
201585,10134,Kosta Koufos,Y,Kosta,84,Koufos,Center,Active,8,1610612758,Kings,265,243,0,49,0,167,141,0,17,0,69,0.5,0.9,0.4,3.2,1.2,0.8,80.0,16.9,2.0,2.3,1.1,5.2,0.4,0.8,1.89,6.85,3.37,1.59,0.53,0.71,3.03,1.56,0.76,0.23,0.275,0.493,0.232,0.077,0.028,0.1,0.062,0.012,167,2391.276
201586,9928,Serge Ibaka,N,Serge,82,Ibaka,Forward,Active,7,1610612753,Magic,235,362,49,426,11,130,248,17,200,6,53,1.0,2.7,0.4,6.0,2.5,1.9,81.0,32.9,2.8,2.9,2.0,8.8,0.5,1.5,3.06,15.17,7.17,4.94,2.37,1.33,6.67,3.4,1.94,0.93,0.202,0.473,0.325,0.156,0.04,0.089,0.041,0.007,418,5436.34
201587,10206,Nicolas Batum,N,Nicolas,80,Batum,Guard-Forward,Active,8,1610612766,Hornets,200,190,103,189,299,38,140,37,79,108,17,5.1,0.7,0.2,6.0,2.5,2.0,82.0,36.0,1.4,1.9,2.5,7.5,0.9,2.5,2.3,11.39,3.37,5.72,3.43,0.99,5.13,2.02,2.12,1.24,0.202,0.296,0.502,0.301,0.009,0.082,0.019,0.012,259,6005.924
201588,11161,George Hill,N,George,75,Hill,Guard,Active,8,1610612762,Jazz,188,135,54,147,206,74,91,18,49,77,37,3.5,0.3,0.4,3.0,2.3,1.9,76.0,32.0,0.7,2.1,2.6,3.7,1.0,1.2,2.62,11.05,2.0,6.43,3.28,1.1,4.78,1.29,2.39,1.12,0.237,0.181,0.582,0.296,0.005,0.048,0.011,0.016,144,4790.884
201589,10470,Darrell Arthur,N,Darrell,81,Arthur,Forward,Active,7,1610612743,Nuggets,235,68,17,248,47,30,32,6,99,18,7,0.9,0.7,0.2,2.3,0.9,0.8,68.0,17.1,0.8,2.7,0.8,3.1,0.6,0.9,1.76,7.35,2.74,2.85,1.63,0.73,3.13,1.44,0.96,0.57,0.24,0.372,0.388,0.222,0.019,0.065,0.022,0.016,139,2108.356
201591,11042,DJ White,Y,DJ,81,White,Forward,Active,5,1610612766,Bobcats,250,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.1,0.0,0.5,0.0,1.0,0.5,0.0,0.5,2.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.25,0.5,0.25,0.25,0.0,0.095,0.0,0.048,0,21.0
201593,11282,Nikola Pekovic,N,Nikola,83,Pekovic,Center,Active,6,1610612750,Timberwolves,307,448,0,69,0,184,274,0,22,0,83,0.9,0.4,1.3,4.9,4.6,3.4,54.0,30.8,3.8,2.4,3.9,8.7,0.6,1.6,3.43,12.24,5.09,3.72,1.06,1.38,5.96,3.06,1.52,0.39,0.28,0.416,0.304,0.086,0.007,0.075,0.059,0.009,229,3467.42
201595,12031,Joey Dorsey,Y,Joey,81,Dorsey,Center-Forward,Active,3,1610612745,Rockets,275,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
201596,11146,Mario Chalmers,N,Mario,0,Chalmers,,Inactive,7,0,,0,219,78,41,148,74,123,40,15,47,29,4.9,0.2,0.5,2.4,2.2,1.7,73.0,29.8,0.6,2.9,2.4,2.9,1.6,2.2,1.56,8.81,2.21,5.04,3.7,0.64,3.93,1.4,1.89,1.42,0.178,0.25,0.572,0.42,0.004,0.041,0.01,0.028,114,4202.128
201599,10352,DeAndre Jordan,N,DeAndre,83,Jordan,Center,Active,8,1610612746,Clippers,265,466,0,8,0,41,335,0,3,0,10,0.9,2.5,0.4,9.5,4.6,2.0,82.0,35.0,4.0,3.2,3.8,13.6,1.0,1.5,4.7,16.44,7.3,4.44,1.43,1.76,7.56,4.2,1.6,0.46,0.286,0.444,0.27,0.087,0.035,0.134,0.057,0.014,259,5737.872
201600,11100,Omer Asik,N,Omer,84,Asik,Center,Active,6,1610612740,Pelicans,255,165,0,11,0,14,96,0,3,0,2,0.5,0.8,0.6,5.8,2.6,1.6,48.0,20.2,2.1,1.9,2.0,7.9,0.3,1.2,2.62,8.85,4.02,2.21,0.71,1.1,4.0,1.98,0.92,0.29,0.297,0.454,0.249,0.08,0.018,0.137,0.05,0.007,65,1956.708
201601,11033,Luc Mbah a Moute,N,Luc,80,Mbah a Moute,Forward,Active,8,1610612746,Clippers,230,116,14,47,3,13,64,4,15,0,4,0.6,0.2,0.4,1.4,1.0,0.7,64.0,15.7,0.9,1.1,0.9,2.3,0.5,0.6,0.8,5.7,1.93,2.97,1.75,0.4,2.84,1.28,1.16,0.75,0.141,0.339,0.52,0.307,0.007,0.045,0.028,0.015,62,1847.508
201603,11096,Sonny Weems,Y,Sonny,0,Weems,,Inactive,3,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
201604,10912,Chris Douglas-Roberts,Y,Chris,0,Douglas-Roberts,,Inactive,6,0,,0,78,56,24,76,18,47,25,7,26,6,1.0,0.3,0.2,2.1,1.7,1.3,49.0,20.7,0.3,1.2,1.3,2.4,0.6,0.7,0.99,5.95,1.48,3.48,2.02,0.43,2.5,0.84,1.23,0.59,0.168,0.248,0.584,0.34,0.008,0.052,0.008,0.015,81,1982.4
201609,11159,Goran Dragic,N,Goran,75,Dragic,Guard,Active,8,1610612748,Heat,190,410,60,251,239,133,277,31,109,91,44,5.9,0.3,0.8,2.3,5.5,4.2,76.0,35.1,0.9,2.7,4.8,3.2,1.4,2.8,1.98,9.28,2.71,4.59,2.63,0.76,4.18,1.62,1.8,0.86,0.213,0.292,0.495,0.284,0.004,0.032,0.013,0.019,155,5370.108
201611,10638,Henry Walker,Y,Henry,78,Walker,Forward,Active,4,1610612748,Heat,235,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
201627,11380,Anthony Morrow,N,Anthony,77,Morrow,Guard,Active,8,1610612760,Thunder,210,52,76,175,119,98,29,35,72,53,49,0.8,0.2,0.1,1.5,1.1,0.9,76.0,18.8,0.4,1.3,1.0,1.8,0.5,0.7,0.89,5.3,1.22,3.19,2.22,0.47,2.43,0.78,1.18,0.78,0.168,0.23,0.602,0.418,0.004,0.04,0.01,0.014,180,2379.26
201628,11748,Bobby Brown,N,Bobby,74,Brown,Guard,Active,2,1610612745,Rockets,175,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
201785,11433,Othyus Jeffers,Y,Othyus,77,Jeffers,Guard-Forward,Active,2,1610612750,Timberwolves,210,3,2,1,0,0,3,0,0,0,0,0.2,0.0,0.0,1.3,0.7,0.5,6.0,7.8,0.2,0.5,0.3,1.5,0.0,0.2,0.2,2.2,0.8,1.2,0.8,0.0,0.4,0.4,0.0,0.0,0.091,0.364,0.545,0.364,0.0,0.091,0.011,0.0,1,76.996
201858,11691,Cartier Martin,Y,Cartier,79,Martin,Forward,Active,7,1610612765,Pistons,220,47,52,55,99,11,26,19,23,40,3,0.6,0.1,0.2,1.6,1.1,0.8,59.0,14.7,0.2,1.2,1.0,1.9,0.5,0.6,0.98,5.07,1.24,2.85,1.87,0.38,2.36,0.82,1.16,0.73,0.193,0.244,0.563,0.369,0.004,0.056,0.007,0.015,99,1562.18
201880,11381,Greg Stiemsma,Y,Greg,83,Stiemsma,Center,Active,4,1610612761,Raptors,260,84,0,22,1,15,55,0,7,0,8,0.7,1.0,0.2,2.8,0.6,0.3,55.0,18.3,1.3,3.1,1.1,4.1,0.6,0.8,1.81,7.65,3.64,2.2,0.71,0.85,3.89,2.13,0.91,0.29,0.238,0.475,0.287,0.093,0.029,0.079,0.037,0.018,49,1771.988
201933,10114,Blake Griffin,N,Blake,82,Griffin,Forward,Active,6,1610612746,Clippers,251,651,18,464,26,200,461,8,172,4,73,3.9,0.6,0.8,7.1,8.4,6.0,80.0,35.8,2.4,3.3,7.3,9.5,1.2,2.8,3.04,12.66,4.59,5.03,2.5,1.24,5.8,2.7,1.86,0.95,0.241,0.362,0.397,0.197,0.009,0.096,0.033,0.016,468,5772.9
201934,10873,Hasheem Thabeet,Y,Hasheem,87,Thabeet,Center,Active,4,1610612760,Thunder,263,11,0,9,0,3,7,0,4,0,2,0.0,0.4,0.0,1.3,0.2,0.0,23.0,8.4,0.4,2.0,0.3,1.7,0.2,0.6,0.94,3.38,1.25,1.19,0.38,0.62,1.5,0.63,0.25,0.0,0.278,0.37,0.352,0.111,0.023,0.081,0.023,0.01,11,364.308
201935,9951,James Harden,N,James,77,Harden,Guard,Active,7,1610612745,Rockets,220,368,33,224,450,130,226,12,91,165,55,6.1,0.4,0.8,3.9,9.1,7.9,73.0,38.0,0.8,2.4,5.8,4.7,1.6,3.6,1.95,11.93,2.47,7.51,4.75,0.75,5.05,1.6,2.7,1.67,0.164,0.207,0.629,0.398,0.005,0.049,0.011,0.02,187,5584.216
201936,9927,Tyreke Evans,N,Tyreke,78,Evans,Guard-Forward,Active,7,1610612740,Pelicans,220,589,21,95,74,118,311,5,24,16,35,5.0,0.3,1.4,3.7,4.3,3.3,72.0,28.2,1.1,2.2,3.3,4.7,1.2,2.4,1.63,9.19,2.56,5.0,3.68,0.75,4.11,1.61,1.75,1.31,0.178,0.278,0.544,0.4,0.005,0.067,0.019,0.021,124,3466.124
201937,9530,Ricky Rubio,N,Ricky,76,Rubio,Guard,Active,5,1610612750,Timberwolves,190,292,27,210,106,35,140,6,60,38,11,8.6,0.1,0.8,3.4,3.5,2.8,82.0,32.2,0.7,2.7,3.4,4.2,2.3,2.7,1.8,10.94,2.41,6.73,4.02,0.91,5.23,1.71,2.61,1.45,0.164,0.221,0.615,0.368,0.002,0.05,0.011,0.034,80,5489.364
201939,10481,Stephen Curry,N,Stephen,75,Curry,Guard,Active,7,1610612744,Warriors,190,225,78,409,537,134,135,35,199,226,57,8.5,0.2,0.4,3.7,4.5,3.9,78.0,36.5,0.6,2.5,4.0,4.3,1.6,3.8,1.89,9.82,2.03,5.9,3.51,0.76,4.21,1.44,2.01,1.21,0.193,0.206,0.601,0.357,0.002,0.049,0.008,0.022,196,5784.768
201941,10712,Jordan Hill,N,Jordan,82,Hill,Forward-Center,Active,7,1610612750,Timberwolves,240,251,0,103,1,166,169,0,44,0,73,0.8,0.9,0.4,4.7,2.5,1.7,72.0,20.8,2.7,2.4,2.3,7.4,0.4,1.0,2.04,9.69,4.65,3.0,1.32,0.93,4.56,2.42,1.21,0.46,0.211,0.48,0.309,0.136,0.021,0.111,0.063,0.009,167,2748.284
201942,9970,DeMar DeRozan,N,DeMar,79,DeRozan,Guard,Active,7,1610612761,Raptors,220,267,94,723,116,207,172,37,286,27,82,4.0,0.4,0.7,3.7,8.0,6.6,79.0,38.2,0.6,2.5,5.7,4.3,1.1,2.2,1.53,8.91,2.29,5.09,2.95,0.64,3.81,1.49,1.68,1.04,0.171,0.258,0.571,0.331,0.005,0.05,0.009,0.015,305,5732.0
201943,9923,Brandon Jennings,Y,Brandon,73,Jennings,Guard,Active,7,1610612752,Knicks,170,274,60,266,397,138,136,20,90,134,43,7.6,0.1,0.6,2.3,4.0,3.0,80.0,34.1,0.7,2.0,2.9,3.1,1.3,2.7,1.71,9.26,1.71,5.84,3.69,0.67,4.23,1.26,2.3,1.25,0.185,0.185,0.63,0.398,0.001,0.033,0.011,0.018,131,5521.616
201945,10577,Gerald Henderson,N,Gerald,77,Henderson,Guard,Active,7,1610612755,76ers,215,204,33,502,81,109,121,14,200,26,42,2.6,0.4,0.5,3.6,4.0,3.1,77.0,32.0,0.4,2.1,3.5,4.0,0.7,1.5,1.72,9.2,1.51,5.97,3.45,0.56,3.88,0.95,2.37,1.28,0.186,0.165,0.649,0.375,0.007,0.058,0.006,0.011,236,4800.084
201946,11343,Tyler Hansbrough,N,Tyler,81,Hansbrough,Forward,Active,7,1610612766,Hornets,250,133,1,22,1,39,72,0,5,0,16,0.3,0.3,0.3,2.6,2.9,2.0,64.0,15.3,1.9,2.1,2.4,4.5,0.4,0.7,1.27,4.93,2.2,1.46,0.66,0.45,2.38,1.34,0.59,0.25,0.259,0.445,0.296,0.133,0.01,0.086,0.062,0.014,59,1815.724
201947,10538,Earl Clark,Y,Earl,82,Clark,Forward,Active,5,1610612751,Nets,234,48,36,73,86,18,26,9,23,32,7,0.3,0.5,0.3,2.2,0.6,0.4,54.0,14.2,0.4,1.2,0.5,2.6,0.3,0.6,1.12,5.82,1.78,2.92,1.69,0.51,2.73,1.16,1.06,0.49,0.192,0.306,0.502,0.29,0.016,0.079,0.014,0.011,77,1415.128
201948,10398,Austin Daye,Y,Austin,83,Daye,Forward,Active,6,1610612737,Hawks,220,9,4,16,33,6,6,0,5,12,1,0.4,0.2,0.0,1.0,0.5,0.3,22.0,6.7,0.2,0.8,0.4,1.2,0.2,0.2,0.71,3.21,1.43,1.07,0.64,0.21,1.43,0.79,0.43,0.14,0.223,0.444,0.333,0.2,0.013,0.073,0.017,0.013,16,221.72
201949,10869,James Johnson,Y,James,81,Johnson,Forward,Active,7,1610612748,Heat,250,157,23,32,64,32,92,8,13,14,16,2.1,1.1,0.4,2.0,1.7,1.5,52.0,18.4,1.2,2.0,1.3,3.2,0.8,1.3,1.1,7.52,1.96,4.46,3.12,0.5,3.14,1.14,1.5,0.96,0.146,0.261,0.593,0.415,0.031,0.057,0.032,0.023,63,1666.328
201950,9661,Jrue Holiday,N,Jrue,76,Holiday,Guard,Active,7,1610612740,Pelicans,205,134,14,151,63,92,74,5,67,25,32,7.9,0.4,0.9,3.4,1.9,1.5,34.0,33.6,0.8,2.7,2.1,4.2,1.6,3.1,1.55,11.26,2.15,7.56,5.32,0.62,4.88,1.38,2.88,1.91,0.138,0.191,0.671,0.473,0.005,0.05,0.012,0.024,42,2024.464
201951,10613,Ty Lawson,N,Ty,71,Lawson,Guard,Active,7,1610612758,Kings,195,242,23,273,179,89,139,9,100,63,36,8.8,0.2,0.9,2.8,6.5,5.2,62.0,35.8,0.6,1.8,5.0,3.5,1.6,3.2,1.91,8.77,1.6,5.26,2.69,0.84,4.24,1.24,2.16,1.02,0.219,0.182,0.599,0.307,0.002,0.037,0.008,0.021,77,4291.016
201952,10393,Jeff Teague,N,Jeff,74,Teague,Guard,Active,7,1610612754,Pacers,186,375,26,183,198,257,212,11,70,63,100,6.7,0.2,0.9,2.2,4.8,4.0,79.0,32.2,0.4,2.0,4.1,2.6,1.1,2.9,1.66,8.77,1.6,5.51,3.5,0.74,3.82,1.14,1.94,1.1,0.188,0.183,0.629,0.399,0.003,0.034,0.007,0.017,120,4954.42
201953,10758,Eric Maynor,N,Eric,0,Maynor,,Inactive,4,0,,0,11,2,26,35,27,5,1,7,11,8,1.7,0.1,0.1,1.0,0.4,0.2,31.0,10.5,0.3,0.5,0.4,1.3,0.3,0.9,0.44,3.33,1.0,1.89,1.19,0.18,1.81,0.85,0.78,0.56,0.133,0.3,0.567,0.356,0.005,0.046,0.014,0.014,15,581.848
201954,10685,Darren Collison,N,Darren,72,Collison,Guard,Active,7,1610612758,Kings,175,219,76,213,112,73,134,38,94,33,25,3.7,0.2,0.5,1.8,2.8,2.4,80.0,25.9,0.6,1.9,2.1,2.4,1.2,1.7,1.77,8.55,1.74,5.04,3.05,0.83,3.73,1.16,1.74,1.08,0.208,0.203,0.589,0.357,0.004,0.034,0.011,0.022,151,3963.872
201956,10381,Omri Casspi,N,Omri,81,Casspi,Forward,Active,7,1610612758,Kings,225,114,40,51,136,69,68,14,15,47,29,1.2,0.2,0.3,2.9,1.7,1.2,71.0,18.1,0.8,1.4,1.4,3.7,0.6,1.0,1.54,6.84,2.41,2.89,1.54,0.64,2.87,1.43,0.8,0.4,0.225,0.353,0.422,0.225,0.005,0.077,0.021,0.017,133,2561.9
201957,10144,Byron Mullens,Y,Byron,84,Mullens,Center,Active,4,1610612755,76ers,275,36,8,25,81,15,25,2,11,31,4,0.3,0.2,0.2,1.5,0.4,0.2,45.0,9.2,0.5,1.4,0.4,2.0,0.3,0.6,0.97,4.21,1.98,1.26,0.43,0.42,2.45,1.48,0.55,0.14,0.232,0.469,0.299,0.102,0.013,0.08,0.028,0.018,56,731.828
