,FGA_l,FTA_l,MIN_TOT,OREB_l,TOV_l,lineup_ids,lineup_names,points_allowed,points_scored
3352,25.8,10.2,13.8,3.0,3.0,201942 - 201949 - 202335 - 202349 - 101150,"DeRozan,DeMar - Johnson,James - Patterson,Patrick - Vasquez,Greivis - Williams,Lou",4.8,4.8
3353,14.1,2.1,6.9,0.0,3.0,101236 - 201949 - 200768 - 202349 - 101150,"Hayes,Charles - Johnson,James - Lowry,Kyle - Vasquez,Greivis - Williams,Lou",3.7,6.0
3354,70.2,19.8,41.4,10.8,19.8,101161 - 200768 - 202335 - 203082 - 101150,"Johnson,Amir - Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Williams,Lou",3.6,4.7
3355,7.0,6.0,4.6,0.0,1.0,201949 - 200768 - 203082 - 202685 - 101150,"Johnson,James - Lowry,Kyle - Ross,Terrence - Valanciunas,Jonas - Williams,Lou",5.5,8.0
3356,8.0,2.0,4.6,1.0,0.0,201949 - 202335 - 201880 - 202349 - 101150,"Johnson,James - Patterson,Patrick - Stiemsma,Greg - Vasquez,Greivis - Williams,Lou",4.0,7.5
3357,3.0,0.0,2.2,0.0,2.0,201942 - 201946 - 201949 - 200768 - 202349,"DeRozan,DeMar - Hansbrough,Tyler - Johnson,James - Lowry,Kyle - Vasquez,Greivis",5.0,2.0
3358,30.4,10.4,17.6,3.2,4.0,201942 - 201946 - 202335 - 203082 - 202349,"DeRozan,DeMar - Hansbrough,Tyler - Patterson,Patrick - Ross,Terrence - Vasquez,Greivis",4.6,5.1
3359,6.0,0.0,4.4,1.0,3.0,201942 - 201949 - 200768 - 202335 - 202349,"DeRozan,DeMar - Johnson,James - Lowry,Kyle - Patterson,Patrick - Vasquez,Greivis",4.5,2.0
3360,7.0,4.0,4.4,1.0,1.0,202361 - 202335 - 202685 - 202349 - 101150,"Fields,Landry - Patterson,Patrick - Valanciunas,Jonas - Vasquez,Greivis - Williams,Lou",4.5,2.0
3361,4.0,0.0,2.2,0.0,1.0,101236 - 101161 - 201949 - 200768 - 101150,"Hayes,Charles - Johnson,Amir - Johnson,James - Lowry,Kyle - Williams,Lou",6.0,4.0
3362,9.0,2.0,4.4,2.0,0.0,101236 - 201949 - 200768 - 202335 - 202349,"Hayes,Charles - Johnson,James - Lowry,Kyle - Patterson,Patrick - Vasquez,Greivis",4.5,3.5
3363,11.1,3.9,6.6,2.1,0.9,101161 - 201949 - 202335 - 203082 - 101150,"Johnson,Amir - Johnson,James - Patterson,Patrick - Ross,Terrence - Williams,Lou",5.0,6.3
3364,5.0,0.0,2.1,0.0,0.0,201942 - 201946 - 101236 - 201949 - 202349,"DeRozan,DeMar - Hansbrough,Tyler - Hayes,Charles - Johnson,James - Vasquez,Greivis",2.0,6.0
3365,9.9,3.9,6.3,0.0,0.9,201942 - 201946 - 101161 - 203082 - 202349,"DeRozan,DeMar - Hansbrough,Tyler - Johnson,Amir - Ross,Terrence - Vasquez,Greivis",5.3,6.3
3366,9.9,2.1,6.3,0.0,0.9,201942 - 201946 - 200768 - 202335 - 202349,"DeRozan,DeMar - Hansbrough,Tyler - Lowry,Kyle - Patterson,Patrick - Vasquez,Greivis",2.0,3.7
3367,6.0,3.0,4.2,1.0,2.0,201942 - 201946 - 200768 - 202685 - 202349,"DeRozan,DeMar - Hansbrough,Tyler - Lowry,Kyle - Valanciunas,Jonas - Vasquez,Greivis",5.0,4.5
3368,19.2,10.8,12.6,0.0,1.2,201942 - 101236 - 200768 - 202335 - 101150,"DeRozan,DeMar - Hayes,Charles - Lowry,Kyle - Patterson,Patrick - Williams,Lou",4.7,6.7
3369,46.5,24.0,31.5,4.5,10.5,201946 - 201949 - 200768 - 202335 - 101150,"Hansbrough,Tyler - Johnson,James - Lowry,Kyle - Patterson,Patrick - Williams,Lou",3.6,5.0
3370,56.1,20.9,23.1,12.1,6.6,101161 - 200768 - 202335 - 202349 - 101150,"Johnson,Amir - Lowry,Kyle - Patterson,Patrick - Vasquez,Greivis - Williams,Lou",4.9,6.4
3371,14.0,8.0,8.4,4.0,4.0,201949 - 200768 - 202335 - 202685 - 202349,"Johnson,James - Lowry,Kyle - Patterson,Patrick - Valanciunas,Jonas - Vasquez,Greivis",5.6,5.3
3372,68.0,16.0,42.0,6.0,12.0,202335 - 203082 - 202685 - 202349 - 101150,"Patterson,Patrick - Ross,Terrence - Valanciunas,Jonas - Vasquez,Greivis - Williams,Lou",5.1,4.3
3373,59.5,20.4,34.0,8.5,6.8,201942 - 201946 - 200768 - 202335 - 101150,"DeRozan,DeMar - Hansbrough,Tyler - Lowry,Kyle - Patterson,Patrick - Williams,Lou",4.6,5.3
3374,6.0,2.0,4.0,1.0,1.0,201942 - 101236 - 202335 - 203082 - 202349,"DeRozan,DeMar - Hayes,Charles - Patterson,Patrick - Ross,Terrence - Vasquez,Greivis",3.5,2.0
3375,8.0,0.0,4.0,0.0,2.0,201942 - 101161 - 201949 - 203082 - 202349,"DeRozan,DeMar - Johnson,Amir - Johnson,James - Ross,Terrence - Vasquez,Greivis",3.0,2.5
3376,6.0,3.0,4.0,0.0,1.0,201942 - 200768 - 202335 - 203082 - 201880,"DeRozan,DeMar - Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Stiemsma,Greg",5.5,5.5
3377,9.0,3.9,6.0,0.9,0.9,202361 - 201946 - 203082 - 201880 - 202349,"Fields,Landry - Hansbrough,Tyler - Ross,Terrence - Stiemsma,Greg - Vasquez,Greivis",5.4,1.7
3378,4.0,0.0,2.0,2.0,1.0,201946 - 101236 - 201949 - 200768 - 101150,"Hansbrough,Tyler - Hayes,Charles - Johnson,James - Lowry,Kyle - Williams,Lou",6.0,3.0
3379,17.0,10.0,10.0,3.0,5.0,201946 - 101161 - 201949 - 200768 - 101150,"Hansbrough,Tyler - Johnson,Amir - Johnson,James - Lowry,Kyle - Williams,Lou",3.4,6.0
3380,45.5,11.7,26.0,2.6,5.2,101161 - 200768 - 203082 - 202685 - 101150,"Johnson,Amir - Lowry,Kyle - Ross,Terrence - Valanciunas,Jonas - Williams,Lou",5.2,3.8
3381,5.0,5.0,4.0,1.0,2.0,201949 - 203082 - 202685 - 202349 - 101150,"Johnson,James - Ross,Terrence - Valanciunas,Jonas - Vasquez,Greivis - Williams,Lou",2.0,4.0
3382,85.1,27.6,46.0,13.8,16.1,200768 - 202335 - 203082 - 202685 - 101150,"Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Valanciunas,Jonas - Williams,Lou",4.2,4.3
3383,16.2,7.8,11.4,4.8,4.8,201942 - 201946 - 201949 - 202349 - 101150,"DeRozan,DeMar - Hansbrough,Tyler - Johnson,James - Vasquez,Greivis - Williams,Lou",3.6,2.8
3384,19.2,4.2,11.4,3.0,4.8,201942 - 101161 - 201949 - 200768 - 202335,"DeRozan,DeMar - Johnson,Amir - Johnson,James - Lowry,Kyle - Patterson,Patrick",3.3,3.0
3385,16.2,10.8,11.4,1.2,3.0,201942 - 201949 - 200768 - 202335 - 203082,"DeRozan,DeMar - Johnson,James - Lowry,Kyle - Patterson,Patrick - Ross,Terrence",3.8,4.8
3386,18.2,7.0,13.3,2.1,4.9,201942 - 201949 - 202335 - 202685 - 202349,"DeRozan,DeMar - Johnson,James - Patterson,Patrick - Valanciunas,Jonas - Vasquez,Greivis",4.0,3.4
3387,5.0,0.0,1.9,2.0,0.0,202361 - 201946 - 203082 - 202685 - 202349,"Fields,Landry - Hansbrough,Tyler - Ross,Terrence - Valanciunas,Jonas - Vasquez,Greivis",3.0,2.0
3388,3.0,0.0,1.9,0.0,2.0,201946 - 201949 - 200768 - 202685 - 202349,"Hansbrough,Tyler - Johnson,James - Lowry,Kyle - Valanciunas,Jonas - Vasquez,Greivis",5.0,5.0
3389,7.0,3.0,3.8,2.0,2.0,201946 - 201949 - 202685 - 202349 - 101150,"Hansbrough,Tyler - Johnson,James - Valanciunas,Jonas - Vasquez,Greivis - Williams,Lou",2.0,2.5
3390,4.0,0.0,3.8,1.0,3.0,101236 - 200768 - 202335 - 203082 - 202349,"Hayes,Charles - Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Vasquez,Greivis",6.0,3.0
3391,25.9,7.0,13.3,4.2,2.8,101161 - 201949 - 200768 - 202685 - 101150,"Johnson,Amir - Johnson,James - Lowry,Kyle - Valanciunas,Jonas - Williams,Lou",4.9,4.6
3392,38.5,5.5,20.9,4.4,4.4,101161 - 200768 - 202335 - 203082 - 202349,"Johnson,Amir - Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Vasquez,Greivis",2.6,3.5
3393,4.0,0.0,1.8,1.0,1.0,203998 - 203512 - 202335 - 202349 - 101150,"Caboclo,Bruno - Nogueira,Lucas - Patterson,Patrick - Vasquez,Greivis - Williams,Lou",4.0,0.0
3394,7.0,0.0,3.6,1.0,2.0,201942 - 201946 - 200768 - 202685 - 101150,"DeRozan,DeMar - Hansbrough,Tyler - Lowry,Kyle - Valanciunas,Jonas - Williams,Lou",3.0,3.0
3395,7.0,3.0,3.6,2.0,0.0,201942 - 101236 - 201949 - 200768 - 202335,"DeRozan,DeMar - Hayes,Charles - Johnson,James - Lowry,Kyle - Patterson,Patrick",5.0,2.5
3396,10.0,2.0,3.6,4.0,1.0,201946 - 101161 - 201949 - 200768 - 203082,"Hansbrough,Tyler - Johnson,Amir - Johnson,James - Lowry,Kyle - Ross,Terrence",5.5,3.0
3397,8.1,6.0,5.4,0.0,0.9,101236 - 201949 - 200768 - 202335 - 101150,"Hayes,Charles - Johnson,James - Lowry,Kyle - Patterson,Patrick - Williams,Lou",5.3,6.3
3398,11.1,0.0,5.4,2.1,3.0,101161 - 201949 - 200768 - 202685 - 202349,"Johnson,Amir - Johnson,James - Lowry,Kyle - Valanciunas,Jonas - Vasquez,Greivis",5.0,3.3
3399,12.0,4.0,7.2,3.2,2.0,101161 - 201949 - 203082 - 202685 - 202349,"Johnson,Amir - Johnson,James - Ross,Terrence - Valanciunas,Jonas - Vasquez,Greivis",5.3,3.5
3400,18.9,13.3,12.6,2.8,4.2,101161 - 201949 - 202685 - 202349 - 101150,"Johnson,Amir - Johnson,James - Valanciunas,Jonas - Vasquez,Greivis - Williams,Lou",4.6,4.3
3401,26.4,6.4,13.6,2.4,4.0,201942 - 201946 - 101161 - 200768 - 101150,"DeRozan,DeMar - Hansbrough,Tyler - Johnson,Amir - Lowry,Kyle - Williams,Lou",3.0,2.5
3402,2.0,0.0,1.7,0.0,1.0,201942 - 201946 - 201949 - 202685 - 202349,"DeRozan,DeMar - Hansbrough,Tyler - Johnson,James - Valanciunas,Jonas - Vasquez,Greivis",2.0,2.0
3403,2.0,6.0,3.4,0.0,1.0,201942 - 201946 - 202685 - 202349 - 101150,"DeRozan,DeMar - Hansbrough,Tyler - Valanciunas,Jonas - Vasquez,Greivis - Williams,Lou",3.5,4.5
3404,3.0,0.0,1.7,0.0,1.0,201942 - 101236 - 201949 - 200768 - 101150,"DeRozan,DeMar - Hayes,Charles - Johnson,James - Lowry,Kyle - Williams,Lou",3.0,2.0
3405,11.2,4.0,6.8,3.2,3.2,201942 - 101161 - 201949 - 202335 - 101150,"DeRozan,DeMar - Johnson,Amir - Johnson,James - Patterson,Patrick - Williams,Lou",4.3,3.0
3406,8.1,5.1,5.1,0.9,2.1,201942 - 101161 - 201949 - 202685 - 101150,"DeRozan,DeMar - Johnson,Amir - Johnson,James - Valanciunas,Jonas - Williams,Lou",5.0,4.3
3407,3.0,0.0,1.7,0.0,0.0,201942 - 201949 - 203082 - 202685 - 101150,"DeRozan,DeMar - Johnson,James - Ross,Terrence - Valanciunas,Jonas - Williams,Lou",5.0,5.0
3408,3.0,0.0,1.7,0.0,0.0,201942 - 200768 - 202335 - 203082 - 101150,"DeRozan,DeMar - Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Williams,Lou",2.0,2.0
3409,1.0,6.0,1.7,0.0,1.0,202361 - 201946 - 201949 - 203512 - 202349,"Fields,Landry - Hansbrough,Tyler - Johnson,James - Nogueira,Lucas - Vasquez,Greivis",0.0,6.0
3410,9.9,6.0,5.1,5.1,2.1,201946 - 201949 - 200768 - 202335 - 202349,"Hansbrough,Tyler - Johnson,James - Lowry,Kyle - Patterson,Patrick - Vasquez,Greivis",2.3,3.3
3411,3.0,0.0,1.7,1.0,1.0,101161 - 201949 - 200768 - 203082 - 101150,"Johnson,Amir - Johnson,James - Lowry,Kyle - Ross,Terrence - Williams,Lou",0.0,2.0
3412,2.0,2.0,1.7,0.0,0.0,201949 - 200768 - 203082 - 201880 - 101150,"Johnson,James - Lowry,Kyle - Ross,Terrence - Stiemsma,Greg - Williams,Lou",5.0,2.0
3413,6.0,3.9,4.8,2.1,2.1,201942 - 201946 - 101161 - 200768 - 202349,"DeRozan,DeMar - Hansbrough,Tyler - Johnson,Amir - Lowry,Kyle - Vasquez,Greivis",5.0,2.0
3414,1.0,2.0,1.6,0.0,1.0,201942 - 101236 - 201949 - 202685 - 202349,"DeRozan,DeMar - Hayes,Charles - Johnson,James - Valanciunas,Jonas - Vasquez,Greivis",5.0,2.0
3415,21.7,4.2,11.2,2.8,2.8,201942 - 101161 - 201949 - 200768 - 203082,"DeRozan,DeMar - Johnson,Amir - Johnson,James - Lowry,Kyle - Ross,Terrence",3.7,3.3
3416,6.0,0.0,3.2,0.0,1.0,201942 - 101161 - 201949 - 202349 - 101150,"DeRozan,DeMar - Johnson,Amir - Johnson,James - Vasquez,Greivis - Williams,Lou",3.5,2.5
3417,2.0,0.0,1.6,0.0,1.0,202361 - 201946 - 101161 - 200768 - 203082,"Fields,Landry - Hansbrough,Tyler - Johnson,Amir - Lowry,Kyle - Ross,Terrence",3.0,3.0
3418,5.0,2.0,1.6,3.0,0.0,202361 - 201946 - 203512 - 203082 - 202349,"Fields,Landry - Hansbrough,Tyler - Nogueira,Lucas - Ross,Terrence - Vasquez,Greivis",2.0,4.0
3419,8.0,0.0,3.2,1.0,0.0,202361 - 203512 - 203082 - 201880 - 202349,"Fields,Landry - Nogueira,Lucas - Ross,Terrence - Stiemsma,Greg - Vasquez,Greivis",5.0,1.5
3420,9.2,2.0,6.0,1.2,3.2,201942 - 201946 - 201949 - 202335 - 202349,"DeRozan,DeMar - Hansbrough,Tyler - Johnson,James - Patterson,Patrick - Vasquez,Greivis",1.3,3.3
3421,3.0,3.0,3.0,0.0,1.0,202361 - 201946 - 200768 - 202335 - 203082,"Fields,Landry - Hansbrough,Tyler - Lowry,Kyle - Patterson,Patrick - Ross,Terrence",3.5,3.0
3422,5.0,5.0,3.0,1.0,0.0,202361 - 201949 - 203082 - 202685 - 202349,"Fields,Landry - Johnson,James - Ross,Terrence - Valanciunas,Jonas - Vasquez,Greivis",0.0,3.5
3423,25.2,1.8,13.5,3.6,2.7,101161 - 201949 - 200768 - 202335 - 203082,"Johnson,Amir - Johnson,James - Lowry,Kyle - Patterson,Patrick - Ross,Terrence",4.1,2.4
3424,2.0,2.0,1.5,1.0,0.0,202335 - 203082 - 201880 - 202349 - 101150,"Patterson,Patrick - Ross,Terrence - Stiemsma,Greg - Vasquez,Greivis - Williams,Lou",2.0,2.0
3425,1.0,0.0,1.4,0.0,2.0,203998 - 201946 - 201949 - 202685 - 101150,"Caboclo,Bruno - Hansbrough,Tyler - Johnson,James - Valanciunas,Jonas - Williams,Lou",4.0,0.0
3426,11.2,0.0,5.6,0.0,1.2,201942 - 101236 - 200768 - 202335 - 203082,"DeRozan,DeMar - Hayes,Charles - Lowry,Kyle - Patterson,Patrick - Ross,Terrence",3.3,2.0
3427,5.0,2.0,2.8,1.0,1.0,201942 - 101236 - 200768 - 202335 - 202349,"DeRozan,DeMar - Hayes,Charles - Lowry,Kyle - Patterson,Patrick - Vasquez,Greivis",4.0,0.5
3428,3.0,0.0,1.4,0.0,0.0,202361 - 201949 - 203512 - 202685 - 202349,"Fields,Landry - Johnson,James - Nogueira,Lucas - Valanciunas,Jonas - Vasquez,Greivis",5.0,2.0
3429,2.0,0.0,1.4,0.0,0.0,201946 - 201949 - 202335 - 202685 - 101150,"Hansbrough,Tyler - Johnson,James - Patterson,Patrick - Valanciunas,Jonas - Williams,Lou",4.0,2.0
3430,2.0,0.0,1.4,0.0,0.0,201946 - 201949 - 203082 - 201880 - 101150,"Hansbrough,Tyler - Johnson,James - Ross,Terrence - Stiemsma,Greg - Williams,Lou",4.0,2.0
3431,11.1,2.1,4.2,2.1,0.0,101236 - 200768 - 202335 - 203082 - 101150,"Hayes,Charles - Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Williams,Lou",3.7,3.7
3432,16.0,4.0,5.6,3.2,2.0,101161 - 200768 - 203082 - 202349 - 101150,"Johnson,Amir - Lowry,Kyle - Ross,Terrence - Vasquez,Greivis - Williams,Lou",3.7,6.0
3433,21.0,1.0,7.0,4.0,1.0,200768 - 202335 - 203082 - 202349 - 101150,"Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Vasquez,Greivis - Williams,Lou",4.6,3.2
3434,1.0,0.0,1.3,0.0,1.0,201942 - 202361 - 101161 - 202335 - 202349,"DeRozan,DeMar - Fields,Landry - Johnson,Amir - Patterson,Patrick - Vasquez,Greivis",0.0,0.0
3435,3.0,1.0,1.3,1.0,1.0,201942 - 201946 - 101161 - 203082 - 101150,"DeRozan,DeMar - Hansbrough,Tyler - Johnson,Amir - Ross,Terrence - Williams,Lou",2.0,6.0
3436,2.0,2.0,1.3,0.0,0.0,201942 - 101236 - 201949 - 201880 - 101150,"DeRozan,DeMar - Hayes,Charles - Johnson,James - Stiemsma,Greg - Williams,Lou",0.0,4.0
3437,6.0,0.0,2.6,0.0,0.0,201942 - 101161 - 201949 - 200768 - 202349,"DeRozan,DeMar - Johnson,Amir - Johnson,James - Lowry,Kyle - Vasquez,Greivis",1.5,4.0
3438,9.0,0.0,3.9,0.9,2.1,201942 - 101161 - 200768 - 203082 - 101150,"DeRozan,DeMar - Johnson,Amir - Lowry,Kyle - Ross,Terrence - Williams,Lou",2.3,3.0
3439,6.0,0.0,2.6,0.0,0.0,201942 - 200768 - 203082 - 202685 - 101150,"DeRozan,DeMar - Lowry,Kyle - Ross,Terrence - Valanciunas,Jonas - Williams,Lou",4.0,2.5
3440,2.0,0.0,1.3,0.0,0.0,202361 - 203512 - 203082 - 202685 - 202349,"Fields,Landry - Nogueira,Lucas - Ross,Terrence - Valanciunas,Jonas - Vasquez,Greivis",2.0,2.0
3441,2.0,0.0,1.3,0.0,0.0,201946 - 201949 - 202335 - 203082 - 202349,"Hansbrough,Tyler - Johnson,James - Patterson,Patrick - Ross,Terrence - Vasquez,Greivis",0.0,4.0
3442,30.0,15.6,15.6,3.6,3.6,201946 - 200768 - 202335 - 203082 - 101150,"Hansbrough,Tyler - Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Williams,Lou",2.8,3.6
3443,5.0,2.0,2.6,2.0,1.0,101161 - 201949 - 200768 - 203082 - 202349,"Johnson,Amir - Johnson,James - Lowry,Kyle - Ross,Terrence - Vasquez,Greivis",1.5,5.0
3444,4.0,0.0,2.6,0.0,2.0,101161 - 201949 - 200768 - 202349 - 101150,"Johnson,Amir - Johnson,James - Lowry,Kyle - Vasquez,Greivis - Williams,Lou",4.0,2.5
3445,0.0,0.0,1.2,0.0,1.0,203998 - 202361 - 202335 - 201880 - 202349,"Caboclo,Bruno - Fields,Landry - Patterson,Patrick - Stiemsma,Greg - Vasquez,Greivis",4.0,0.0
3446,2.0,0.0,1.2,0.0,0.0,201942 - 201946 - 101236 - 203082 - 202349,"DeRozan,DeMar - Hansbrough,Tyler - Hayes,Charles - Ross,Terrence - Vasquez,Greivis",2.0,3.0
3447,5.2,2.0,4.8,0.0,1.2,201942 - 201946 - 201949 - 200768 - 202335,"DeRozan,DeMar - Hansbrough,Tyler - Johnson,James - Lowry,Kyle - Patterson,Patrick",2.5,2.0
3448,3.0,1.0,2.4,0.0,2.0,201942 - 201949 - 203082 - 202685 - 202349,"DeRozan,DeMar - Johnson,James - Ross,Terrence - Valanciunas,Jonas - Vasquez,Greivis",5.5,1.5
3449,3.0,0.0,1.2,2.0,1.0,202361 - 200768 - 202335 - 202685 - 202349,"Fields,Landry - Lowry,Kyle - Patterson,Patrick - Valanciunas,Jonas - Vasquez,Greivis",2.0,0.0
3450,1.0,0.0,1.2,0.0,1.0,101236 - 201949 - 200768 - 202685 - 202349,"Hayes,Charles - Johnson,James - Lowry,Kyle - Valanciunas,Jonas - Vasquez,Greivis",2.0,2.0
3451,2.0,0.0,1.1,0.0,0.0,201942 - 201946 - 201949 - 202685 - 101150,"DeRozan,DeMar - Hansbrough,Tyler - Johnson,James - Valanciunas,Jonas - Williams,Lou",3.0,3.0
3452,8.1,3.9,3.3,0.9,0.0,201942 - 202335 - 203082 - 202349 - 101150,"DeRozan,DeMar - Patterson,Patrick - Ross,Terrence - Vasquez,Greivis - Williams,Lou",2.7,3.7
3453,2.0,0.0,1.1,0.0,1.0,202361 - 101161 - 201949 - 203082 - 202349,"Fields,Landry - Johnson,Amir - Johnson,James - Ross,Terrence - Vasquez,Greivis",2.0,0.0
3454,7.2,4.0,4.4,3.2,2.0,201946 - 101161 - 201949 - 200768 - 202349,"Hansbrough,Tyler - Johnson,Amir - Johnson,James - Lowry,Kyle - Vasquez,Greivis",1.3,2.8
3455,2.0,0.0,1.1,0.0,0.0,101236 - 201949 - 200768 - 202335 - 203082,"Hayes,Charles - Johnson,James - Lowry,Kyle - Patterson,Patrick - Ross,Terrence",5.0,4.0
3456,1.0,0.0,1.0,0.0,0.0,203998 - 202361 - 101161 - 202685 - 202349,"Caboclo,Bruno - Fields,Landry - Johnson,Amir - Valanciunas,Jonas - Vasquez,Greivis",0.0,0.0
3457,2.0,0.0,1.0,1.0,0.0,203998 - 202361 - 202335 - 203082 - 201880,"Caboclo,Bruno - Fields,Landry - Patterson,Patrick - Ross,Terrence - Stiemsma,Greg",2.0,3.0
3458,2.0,0.0,1.0,0.0,1.0,202361 - 201946 - 202335 - 202685 - 101150,"Fields,Landry - Hansbrough,Tyler - Patterson,Patrick - Valanciunas,Jonas - Williams,Lou",0.0,0.0
3459,1.0,2.0,1.0,0.0,0.0,202361 - 202335 - 203082 - 202685 - 202349,"Fields,Landry - Patterson,Patrick - Ross,Terrence - Valanciunas,Jonas - Vasquez,Greivis",0.0,1.0
3460,0.0,0.0,1.0,0.0,2.0,201946 - 202335 - 203082 - 202685 - 101150,"Hansbrough,Tyler - Patterson,Patrick - Ross,Terrence - Valanciunas,Jonas - Williams,Lou",3.0,0.0
3461,1.0,0.0,0.9,1.0,2.0,203998 - 201949 - 202335 - 201880 - 202349,"Caboclo,Bruno - Johnson,James - Patterson,Patrick - Stiemsma,Greg - Vasquez,Greivis",0.0,0.0
3462,3.9,0.0,2.7,0.9,0.9,201942 - 201946 - 101161 - 202349 - 101150,"DeRozan,DeMar - Hansbrough,Tyler - Johnson,Amir - Vasquez,Greivis - Williams,Lou",1.3,2.3
3463,2.0,1.0,0.9,0.0,0.0,201942 - 201946 - 201949 - 200768 - 101150,"DeRozan,DeMar - Hansbrough,Tyler - Johnson,James - Lowry,Kyle - Williams,Lou",2.0,3.0
3464,1.0,0.0,0.9,0.0,0.0,201946 - 101161 - 201949 - 203082 - 202349,"Hansbrough,Tyler - Johnson,Amir - Johnson,James - Ross,Terrence - Vasquez,Greivis",2.0,0.0
3465,3.0,0.0,1.8,0.0,0.0,201946 - 101161 - 200768 - 203082 - 202349,"Hansbrough,Tyler - Johnson,Amir - Lowry,Kyle - Ross,Terrence - Vasquez,Greivis",3.5,1.0
3466,11.9,2.1,6.3,0.7,2.1,201946 - 200768 - 202335 - 203082 - 202349,"Hansbrough,Tyler - Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Vasquez,Greivis",2.7,2.1
3467,10.0,6.0,3.6,2.0,3.2,201949 - 200768 - 202335 - 203082 - 101150,"Johnson,James - Lowry,Kyle - Patterson,Patrick - Ross,Terrence - Williams,Lou",3.7,4.0
3468,2.0,0.0,0.8,0.0,0.0,201942 - 201946 - 101236 - 201949 - 101150,"DeRozan,DeMar - Hansbrough,Tyler - Hayes,Charles - Johnson,James - Williams,Lou",0.0,4.0
3469,0.0,2.0,0.8,0.0,1.0,201942 - 201946 - 203082 - 201880 - 202349,"DeRozan,DeMar - Hansbrough,Tyler - Ross,Terrence - Stiemsma,Greg - Vasquez,Greivis",3.0,2.0
3470,1.0,0.0,0.8,0.0,1.0,201942 - 201946 - 203082 - 202349 - 101150,"DeRozan,DeMar - Hansbrough,Tyler - Ross,Terrence - Vasquez,Greivis - Williams,Lou",2.0,2.0
3471,0.0,2.0,0.8,0.0,1.0,201942 - 201949 - 200768 - 201880 - 202349,"DeRozan,DeMar - Johnson,James - Lowry,Kyle - Stiemsma,Greg - Vasquez,Greivis",0.0,2.0
3472,1.0,0.0,1.6,0.0,4.0,202361 - 101161 - 200768 - 202335 - 203082,"Fields,Landry - Johnson,Amir - Lowry,Kyle - Patterson,Patrick - Ross,Terrence",2.0,0.0
3473,3.0,0.0,1.6,1.0,0.0,101161 - 200768 - 202685 - 202349 - 101150,"Johnson,Amir - Lowry,Kyle - Valanciunas,Jonas - Vasquez,Greivis - Williams,Lou",2.0,1.0
3474,1.0,0.0,0.7,0.0,0.0,203998 - 101236 - 202335 - 202349 - 101150,"Caboclo,Bruno - Hayes,Charles - Patterson,Patrick - Vasquez,Greivis - Williams,Lou",2.0,0.0
3475,2.0,0.0,0.7,0.0,0.0,201942 - 201946 - 101161 - 201949 - 200768,"DeRozan,DeMar - Hansbrough,Tyler - Johnson,Amir - Johnson,James - Lowry,Kyle",0.0,2.0
3476,5.1,0.0,2.1,0.9,0.9,201946 - 201949 - 200768 - 202335 - 203082,"Hansbrough,Tyler - Johnson,James - Lowry,Kyle - Patterson,Patrick - Ross,Terrence",0.7,0.0
3477,1.0,2.0,0.7,1.0,0.0,203512 - 202335 - 203082 - 202349 - 101150,"Nogueira,Lucas - Patterson,Patrick - Ross,Terrence - Vasquez,Greivis - Williams,Lou",2.0,2.0
3478,0.0,0.0,0.6,0.0,1.0,203998 - 201942 - 101161 - 202685 - 202349,"Caboclo,Bruno - DeRozan,DeMar - Johnson,Amir - Valanciunas,Jonas - Vasquez,Greivis",2.0,0.0
3479,0.0,2.0,0.6,0.0,0.0,201942 - 101236 - 201949 - 202335 - 101150,"DeRozan,DeMar - Hayes,Charles - Johnson,James - Patterson,Patrick - Williams,Lou",0.0,2.0
3480,1.0,0.0,0.6,0.0,0.0,201942 - 201949 - 203082 - 202349 - 101150,"DeRozan,DeMar - Johnson,James - Ross,Terrence - Vasquez,Greivis - Williams,Lou",2.0,0.0
3481,1.0,2.0,1.2,0.0,1.0,202361 - 101161 - 200768 - 202685 - 101150,"Fields,Landry - Johnson,Amir - Lowry,Kyle - Valanciunas,Jonas - Williams,Lou",1.5,2.0
3482,1.0,0.0,0.6,0.0,2.0,202361 - 101161 - 200768 - 202349 - 101150,"Fields,Landry - Johnson,Amir - Lowry,Kyle - Vasquez,Greivis - Williams,Lou",3.0,0.0
3483,0.0,2.0,0.6,0.0,1.0,201946 - 101236 - 200768 - 202349 - 101150,"Hansbrough,Tyler - Hayes,Charles - Lowry,Kyle - Vasquez,Greivis - Williams,Lou",0.0,2.0
3484,0.0,0.0,0.6,0.0,0.0,201946 - 101161 - 200768 - 202349 - 101150,"Hansbrough,Tyler - Johnson,Amir - Lowry,Kyle - Vasquez,Greivis - Williams,Lou",0.0,0.0
3485,2.0,1.0,0.5,0.0,0.0,201942 - 201946 - 201949 - 200768 - 203082,"DeRozan,DeMar - Hansbrough,Tyler - Johnson,James - Lowry,Kyle - Ross,Terrence",0.0,2.0
