player_id,age,display_name,dleague_flag,first_name,height,last_name,position,roster_status,season_exp,team_id,team_name,weight,attempt_2,attempt_3,attempt_at_rim_2,attempt_cut_run_2,attempt_drive_2,attempt_jumper_2,attempt_jumper_3,attempt_off_dribble_2,attempt_off_dribble_3,attempt_post_2,made_2,made_3,made_at_rim_2,made_cut_run_2,made_drive_2,made_jumper_2,made_jumper_3,made_off_dribble_2,made_off_dribble_3,made_post_2,total_attempt,total_made,catch_shoot_freq,ast,blk,blk_a,dreb,fta,ftm,gp,min_game,oreb,pf,pfd,reb,stl,tov,c_dreb_game,c_oreb_game,avg_speed_def,avg_speed_off,avg_speed_tot,mi_game_def,mi_game_off,mi_game_tot,d_fga_mid,d_fga_overall,d_fga_paint,d_fga_perim,d_fga_threes,d_fgm_mid,d_fgm_overall,d_fgm_paint,d_fgm_perim,d_fgm_threes,pass_total
203953,7918,Jabari Parker,N,Jabari,80,Parker,Forward,Active,2,1610612749,Bucks,250,864.0,35.0,212.0,116.0,106.0,351.0,35.0,50.0,0.0,29.0,434.0,9.0,99.0,107.0,82.0,106.0,9.0,27.0,0.0,13.0,899.0,443.0,0.193,1.7,0.4,1.0,3.6,3.0,2.3,76.0,31.7,1.6,2.0,2.3,5.2,0.9,1.5,0.83,0.95,4.06,4.78,4.41,1.1,1.23,2.33,1.63,12.17,3.84,6.7,4.89,0.75,6.04,2.58,2.71,1.99,2769.44
203954,8282,Joel Embiid,N,Joel,84,Embiid,Center,Active,0,1610612755,76ers,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203955,8864,Bryce Cotton,Y,Bryce,73,Cotton,Guard,Active,2,1610612763,Grizzlies,165,7.0,3.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,10.0,4.0,0.375,0.4,0.0,0.0,0.0,0.0,0.0,8.0,4.8,0.0,0.3,0.0,0.0,0.4,0.6,0.0,0.0,4.35,4.99,4.61,0.19,0.19,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.01
203956,8930,Mitch McGary,Y,Mitch,82,McGary,Forward,Active,2,1610612760,Thunder,255,19.0,4.0,6.0,1.0,3.0,7.0,4.0,0.0,0.0,2.0,11.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,23.0,11.0,0.304,0.2,0.1,0.2,0.7,0.5,0.2,20.0,3.6,0.2,0.5,0.3,0.9,0.1,0.4,0.1,0.05,3.96,4.69,4.36,0.11,0.16,0.27,0.46,2.46,1.08,0.92,0.54,0.15,1.0,0.62,0.23,0.15,97.74
203957,7798,Dante Exum,N,Dante,78,Exum,Guard,Active,1,1610612762,Jazz,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203960,8643,JaKarr Sampson,Y,JaKarr,81,Sampson,Guard-Forward,Active,2,1610612743,Nuggets,214,254.0,62.0,69.0,40.0,42.0,62.0,62.0,21.0,0.0,20.0,126.0,14.0,29.0,33.0,36.0,10.0,14.0,10.0,0.0,8.0,316.0,140.0,0.208,0.6,0.5,0.4,2.0,1.7,1.1,73.0,15.9,0.6,1.9,1.2,2.6,0.3,1.0,0.41,0.41,4.06,4.65,4.35,0.55,0.61,1.16,1.02,5.61,1.7,2.89,1.86,0.34,2.39,0.99,1.06,0.79,827.82
203961,9095,Eric Moreland,Y,Eric,82,Moreland,Forward-Center,Active,2,1610612758,Kings,238,6.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.1,0.5,0.3,1.0,0.5,0.3,8.0,5.9,0.4,0.5,0.4,1.4,0.0,0.4,0.0,0.38,4.18,5.01,4.55,0.23,0.25,0.48,0.2,3.6,2.2,1.2,0.6,-1.11022302463e-16,1.4,1.0,0.4,0.4,47.04
203962,9100,Josh Huestis,Y,Josh,79,Huestis,Forward,Active,1,1610612760,Thunder,230,6.0,6.0,1.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,5.0,0.75,0.0,0.4,0.0,1.6,0.8,0.0,5.0,11.0,0.4,0.6,0.4,2.0,0.2,0.6,0.8,0.2,3.8,4.89,4.47,0.36,0.45,0.81,2.0,4.2,1.2,1.0,0.6,1.0,1.8,0.4,0.4,0.4,31.0
203963,9367,Shayne Whittington,Y,Shayne,83,Whittington,Forward-Center,Active,2,1610612754,Pacers,250,9.0,2.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.182,0.4,0.1,0.0,1.0,0.3,0.1,7.0,5.8,0.7,1.0,0.3,1.7,0.1,0.7,0.14,0.57,4.23,4.89,4.43,0.19,0.24,0.43,0.4,2.6,1.0,1.2,0.6,-1.11022302463e-16,1.2,0.8,0.4,0.0,48.09
203967,8259,Dario Saric,N,Dario,82,Saric,Forward,Active,0,1610612755,76ers,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203991,8219,Clint Capela,Y,Clint,82,Capela,Center,Active,2,1610612745,Rockets,240,396.0,1.0,251.0,53.0,15.0,36.0,1.0,1.0,0.0,40.0,231.0,0.0,158.0,41.0,10.0,4.0,0.0,1.0,0.0,17.0,397.0,231.0,0.003,0.6,1.2,0.6,3.9,2.7,1.0,77.0,19.1,2.5,2.5,1.9,6.4,0.8,0.8,1.22,2.02,3.97,4.6,4.27,0.66,0.7,1.36,2.12,10.07,4.74,3.21,1.72,0.76,4.51,2.62,1.13,0.57,1620.85
203994,8122,Jusuf Nurkic,N,Jusuf,84,Nurkic,Center,Active,2,1610612743,Nuggets,280,239.0,3.0,82.0,23.0,7.0,51.0,3.0,11.0,0.0,65.0,101.0,0.0,36.0,18.0,3.0,13.0,0.0,4.0,0.0,27.0,242.0,101.0,0.108,1.3,1.4,0.8,3.4,3.1,1.9,32.0,17.1,2.0,2.8,2.9,5.5,0.8,1.7,0.81,1.72,3.77,4.4,4.1,0.55,0.62,1.17,1.78,7.66,3.44,2.44,1.09,0.75,3.66,2.03,0.88,0.38,763.2
203996,7852,Damien Inglis,Y,Damien,80,Inglis,Forward,Active,1,1610612749,Bucks,246,24.0,12.0,4.0,5.0,4.0,11.0,11.0,0.0,1.0,0.0,10.0,3.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,36.0,13.0,0.351,0.5,0.2,0.2,1.5,0.4,0.4,20.0,7.8,0.1,0.6,0.4,1.6,0.3,0.6,0.3,0.0,3.78,4.34,4.05,0.26,0.27,0.53,0.78,3.86,1.29,1.79,1.36,0.29,1.64,0.64,0.71,0.71,163.02
203998,7728,Bruno Caboclo,Y,Bruno,81,Caboclo,Forward,Active,2,1610612761,Raptors,205,5.0,7.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.417,0.2,0.2,0.3,0.2,0.0,0.0,6.0,7.1,0.2,0.3,0.0,0.3,0.3,0.7,0.0,0.17,4.28,4.66,4.51,0.23,0.3,0.54,1.0,11.0,7.0,3.0,2.0,0.0,5.0,5.0,0.0,0.0,40.98
203999,7942,Nikola Jokic,N,Nikola,82,Jokic,Forward-Center,Active,1,1610612743,Nuggets,250,516.0,84.0,186.0,43.0,24.0,148.0,84.0,29.0,0.0,86.0,279.0,28.0,111.0,33.0,14.0,61.0,28.0,14.0,0.0,46.0,600.0,307.0,0.197,2.4,0.6,0.7,4.7,2.4,1.9,80.0,21.7,2.3,2.6,2.5,7.0,1.0,1.3,1.1,1.68,3.71,4.55,4.13,0.68,0.81,1.49,1.92,9.51,4.46,3.13,1.21,0.82,4.42,2.37,1.23,0.46,2579.2
204001,7778,Kristaps Porzingis,N,Kristaps,87,Porzingis,Forward-Center,Active,1,1610612752,Knicks,240,643.0,243.0,139.0,17.0,55.0,305.0,243.0,25.0,0.0,102.0,292.0,81.0,78.0,13.0,30.0,119.0,81.0,11.0,0.0,41.0,886.0,373.0,0.424,1.3,1.9,0.4,5.5,3.3,2.8,72.0,28.4,1.8,2.8,3.1,7.3,0.7,1.7,1.37,1.23,3.75,4.33,4.04,0.87,1.05,1.92,2.04,13.43,5.88,5.51,2.78,0.71,5.6,2.99,1.9,0.85,2933.28
204002,9006,Edy Tavares,Y,Edy,0,Tavares,,Inactive,1,0,,0,19.0,0.0,13.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,11.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,11.0,0.0,0.3,0.5,0.2,1.3,0.7,0.3,11.0,6.6,0.6,0.7,0.4,1.9,0.1,0.5,0.45,0.36,3.64,4.58,4.1,0.21,0.24,0.45,1.37,4.75,1.88,1.5,0.25,0.49,2.25,0.88,0.88,0.13,96.14
204014,11111,Damjan Rudez,N,Damjan,82,Rudez,Forward,Active,2,1610612753,Magic,228,12.0,50.0,6.0,4.0,0.0,1.0,50.0,0.0,0.0,1.0,8.0,17.0,4.0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,62.0,25.0,0.661,0.3,0.0,0.1,0.5,0.2,0.2,33.0,8.4,0.2,1.0,0.2,0.6,0.1,0.4,0.09,0.09,3.79,4.7,4.19,0.27,0.31,0.59,0.56,3.52,0.85,2.11,1.19,0.34,1.56,0.63,0.59,0.26,342.54
204020,8960,Tyler Johnson,Y,Tyler,76,Johnson,Guard,Active,2,1610612748,Heat,186,172.0,71.0,29.0,11.0,43.0,68.0,70.0,16.0,1.0,5.0,91.0,27.0,18.0,7.0,25.0,25.0,27.0,13.0,0.0,3.0,243.0,118.0,0.372,2.2,0.4,0.6,2.3,1.8,1.4,36.0,24.0,0.8,1.8,1.8,3.0,0.7,1.3,0.33,0.41,3.92,4.57,4.25,0.77,0.93,1.71,1.8,8.33,2.31,4.22,2.42,0.97,3.69,1.19,1.53,0.81,1314.6
204025,9513,Tim Frazier,Y,Tim,73,Frazier,Guard,Active,2,1610612740,Pelicans,170,181.0,48.0,24.0,15.0,37.0,65.0,44.0,38.0,4.0,2.0,80.0,16.0,6.0,14.0,22.0,16.0,13.0,20.0,3.0,2.0,229.0,96.0,0.096,3.2,0.0,0.4,1.6,1.5,1.0,51.0,14.5,0.5,1.4,1.6,2.2,0.6,1.3,0.16,0.3,3.83,4.7,4.26,0.47,0.57,1.03,1.44,6.2,1.23,3.53,2.33,0.64,2.7,0.83,1.23,0.68,1372.98
204028,9127,Tarik Black,Y,Tarik,81,Black,Center-Forward,Active,2,1610612747,Lakers,250,104.0,0.0,57.0,13.0,7.0,15.0,0.0,0.0,0.0,12.0,57.0,0.0,33.0,11.0,5.0,4.0,0.0,0.0,0.0,4.0,104.0,57.0,0.058,0.4,0.5,0.2,2.9,1.2,0.5,39.0,12.7,1.1,2.0,1.0,4.0,0.4,0.6,0.75,0.87,3.72,4.6,4.16,0.4,0.48,0.88,1.27,5.97,2.43,2.27,1.08,0.47,2.68,1.43,0.78,0.32,565.89
204038,9110,Langston Galloway,Y,Langston,74,Galloway,Guard,Active,2,1610612740,Pelicans,200,364.0,224.0,58.0,30.0,69.0,160.0,219.0,47.0,5.0,0.0,154.0,77.0,25.0,23.0,43.0,45.0,73.0,18.0,4.0,0.0,588.0,231.0,0.413,2.5,0.3,0.3,3.0,1.4,1.0,82.0,24.8,0.5,2.2,1.0,3.5,0.9,0.7,0.46,0.22,3.98,4.64,4.31,0.81,0.98,1.79,2.38,9.16,2.01,4.77,2.7,0.93,3.9,1.24,1.73,0.94,3023.34
204060,10639,Joe Ingles,N,Joe,80,Ingles,Forward,Active,2,1610612762,Jazz,226,81.0,210.0,13.0,9.0,16.0,32.0,206.0,10.0,4.0,1.0,43.0,81.0,8.0,7.0,12.0,9.0,79.0,7.0,2.0,0.0,291.0,124.0,0.581,1.2,0.0,0.1,1.6,0.2,0.2,81.0,15.3,0.2,1.2,0.5,1.9,0.7,0.8,0.31,0.11,3.87,4.35,4.12,0.47,0.59,1.05,0.86,4.22,1.11,2.25,1.63,0.29,1.82,0.74,0.79,0.57,1652.4
204066,10238,John Holland,Y,John,77,Holland,Guard-Forward,Active,1,1610612738,Celtics,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204067,9150,Jarell Eddie,Y,Jarell,79,Eddie,Guard-Forward,Active,1,1610612764,Wizards,218,18.0,47.0,2.0,0.0,3.0,9.0,46.0,3.0,1.0,1.0,5.0,15.0,0.0,0.0,0.0,3.0,14.0,1.0,1.0,1.0,65.0,20.0,0.763,0.2,0.0,0.1,0.8,0.3,0.3,26.0,5.6,0.1,0.2,0.2,0.9,0.2,0.0,0.12,0.04,3.86,4.92,4.36,0.18,0.24,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.11
204098,8935,Xavier Munford,Y,Xavier,75,Munford,Guard,Active,1,1610612763,Grizzlies,180,54.0,23.0,3.0,5.0,15.0,14.0,21.0,17.0,2.0,0.0,23.0,9.0,0.0,3.0,9.0,4.0,8.0,7.0,1.0,0.0,77.0,32.0,0.25,1.6,0.2,0.5,2.0,1.0,0.5,14.0,17.4,0.2,1.8,1.1,2.2,0.9,1.1,0.21,0.0,4.15,4.9,4.53,0.6,0.72,1.32,0.71,5.07,0.93,3.43,2.5,0.29,2.29,0.71,1.29,1.07,376.32
204456,9003,TJ McConnell,N,TJ,74,McConnell,Guard,Active,1,1610612755,76ers,200,375.0,89.0,42.0,13.0,43.0,176.0,88.0,73.0,1.0,28.0,187.0,31.0,14.0,9.0,36.0,53.0,30.0,58.0,1.0,17.0,464.0,218.0,0.155,4.5,0.1,0.3,2.6,0.5,0.3,81.0,19.8,0.5,1.4,0.9,3.1,1.2,1.7,0.42,0.18,4.35,5.24,4.81,0.7,0.9,1.59,1.33,6.38,1.59,3.46,1.86,0.64,3.05,1.11,1.3,0.58,3777.03
1626143,7643,Jahlil Okafor,N,Jahlil,83,Okafor,Center,Active,1,1610612755,76ers,275,775.0,6.0,207.0,38.0,82.0,282.0,6.0,51.0,0.0,115.0,396.0,1.0,120.0,34.0,64.0,79.0,1.0,29.0,0.0,70.0,781.0,397.0,0.094,1.2,1.2,1.3,4.7,3.7,2.5,53.0,30.0,2.3,2.6,3.1,7.0,0.4,2.3,1.26,1.68,3.89,4.19,4.06,0.92,1.1,2.02,3.09,13.94,6.45,4.4,1.72,1.38,6.64,3.47,1.79,0.62,1665.26
1626144,7562,Emmanuel Mudiay,N,Emmanuel,77,Mudiay,Guard,Active,1,1610612743,Nuggets,200,673.0,232.0,100.0,47.0,126.0,298.0,220.0,76.0,12.0,26.0,255.0,74.0,22.0,34.0,73.0,82.0,73.0,34.0,1.0,10.0,905.0,329.0,0.171,5.5,0.5,1.2,2.9,3.1,2.1,68.0,30.4,0.5,2.1,2.3,3.4,1.0,3.2,0.48,0.26,3.77,4.98,4.38,0.96,1.26,2.22,1.56,11.18,2.91,6.71,4.85,0.73,5.01,1.87,2.41,1.87,3612.84
1626145,7496,Tyus Jones,Y,Tyus,74,Jones,Guard,Active,1,1610612750,Timberwolves,195,103.0,53.0,7.0,5.0,34.0,35.0,51.0,21.0,2.0,1.0,40.0,16.0,3.0,4.0,17.0,4.0,16.0,12.0,0.0,0.0,156.0,56.0,0.218,2.9,0.1,0.3,1.1,1.1,0.8,37.0,15.5,0.2,0.9,0.9,1.3,0.8,0.9,0.16,0.05,4.17,4.78,4.47,0.55,0.6,1.15,1.05,5.27,1.22,3.0,2.19,0.48,2.65,0.95,1.22,0.92,1072.63
1626146,7672,Cliff Alexander,Y,Cliff,80,Alexander,Forward,Active,1,1610612757,Trail Blazers,240,10.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,5.0,0.2,0.0,0.3,0.1,0.5,0.0,0.0,8.0,4.5,0.3,0.1,0.0,0.8,0.1,0.1,0.25,0.13,3.99,4.69,4.32,0.15,0.17,0.32,0.72,2.29,0.43,1.14,1.0,0.28,1.0,0.43,0.29,0.29,41.2
1626147,8399,Justin Anderson,Y,Justin,78,Anderson,Guard-Forward,Active,1,1610612742,Mavericks,228,92.0,83.0,17.0,13.0,21.0,23.0,79.0,17.0,4.0,1.0,49.0,22.0,12.0,12.0,14.0,5.0,20.0,6.0,2.0,0.0,175.0,71.0,0.397,0.5,0.5,0.2,2.1,1.0,0.8,55.0,11.8,0.3,0.8,0.6,2.4,0.3,0.4,0.34,0.21,3.86,4.8,4.34,0.37,0.48,0.85,0.8,4.32,1.2,2.32,1.8,0.25,1.98,0.64,1.09,0.75,710.6
1626148,8804,Anthony Brown,Y,Anthony,79,Brown,Forward,Active,1,1610612747,Lakers,210,56.0,70.0,7.0,2.0,9.0,31.0,69.0,6.0,1.0,1.0,19.0,20.0,1.0,2.0,4.0,9.0,19.0,2.0,1.0,1.0,126.0,39.0,0.584,0.7,0.2,0.3,2.1,0.7,0.6,29.0,20.6,0.3,1.2,0.6,2.4,0.5,0.5,0.38,0.03,4.13,4.48,4.31,0.69,0.79,1.49,1.52,8.74,2.33,4.89,3.04,0.63,3.96,1.63,1.7,1.04,481.98
1626149,8331,Montrezl Harrell,Y,Montrezl,80,Harrell,Forward,Active,1,1610612745,Rockets,240,89.0,1.0,42.0,15.0,5.0,14.0,1.0,2.0,0.0,11.0,58.0,0.0,33.0,12.0,3.0,3.0,0.0,1.0,0.0,6.0,90.0,58.0,0.103,0.4,0.3,0.2,1.0,1.2,0.6,39.0,9.7,0.6,1.2,0.8,1.7,0.3,0.4,0.21,0.41,3.94,4.63,4.24,0.34,0.35,0.69,1.23,5.52,1.32,2.97,1.74,0.39,2.39,0.94,1.06,0.52,330.12
1626150,8056,Andrew Harrison,Y,Andrew,78,Harrison,Guard,Active,0,1610612763,Grizzlies,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626151,8056,Aaron Harrison,Y,Aaron,78,Harrison,Guard,Active,1,1610612766,Hornets,210,9.0,10.0,1.0,2.0,1.0,5.0,10.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,19.0,5.0,0.684,0.1,0.0,0.0,0.5,0.6,0.2,21.0,4.4,0.2,0.5,0.4,0.7,0.3,0.2,0.0,0.05,4.18,4.49,4.29,0.16,0.16,0.32,0.36,1.64,0.14,1.14,1.07,0.07,0.5,0.0,0.43,0.43,54.18
1626153,8971,Delon Wright,Y,Delon,77,Wright,Guard,Active,1,1610612761,Raptors,190,67.0,13.0,12.0,7.0,28.0,13.0,11.0,6.0,2.0,1.0,31.0,5.0,5.0,6.0,15.0,3.0,4.0,2.0,1.0,0.0,80.0,36.0,0.075,1.1,0.1,0.3,1.1,1.3,1.0,27.0,8.5,0.3,0.3,0.8,1.4,0.3,0.6,0.07,0.15,4.05,4.73,4.39,0.27,0.35,0.62,0.44,3.5,0.89,2.17,1.44,0.16,1.44,0.5,0.78,0.5,376.48
1626154,8425,RJ Hunter,Y,RJ,77,Hunter,Guard,Active,1,1610612741,Bulls,185,35.0,63.0,3.0,5.0,7.0,12.0,60.0,8.0,3.0,0.0,17.0,19.0,0.0,5.0,4.0,4.0,18.0,4.0,1.0,0.0,98.0,36.0,0.602,0.4,0.1,0.1,1.0,0.2,0.2,36.0,8.7,0.1,0.8,0.3,1.0,0.4,0.3,0.11,0.0,3.83,4.6,4.19,0.29,0.33,0.62,0.63,2.74,0.67,1.44,0.81,0.26,1.3,0.48,0.56,0.3,229.95
1626155,8229,Sam Dekker,Y,Sam,81,Dekker,Forward,Active,1,1610612745,Rockets,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,4.45,5.02,4.66,0.09,0.07,0.16,,3.0,,2.0,,,1.0,,0.0,,8.01
1626156,7573,D'Angelo Russell,N,D'Angelo,77,Russell,Guard,Active,1,1610612747,Lakers,195,586.0,368.0,83.0,39.0,88.0,208.0,338.0,142.0,30.0,26.0,262.0,129.0,30.0,31.0,67.0,57.0,118.0,64.0,11.0,13.0,954.0,391.0,0.258,3.3,0.2,0.6,2.8,2.4,1.8,80.0,28.2,0.6,1.8,2.2,3.4,1.2,2.5,0.34,0.27,3.97,4.65,4.33,0.91,1.14,2.04,1.79,10.18,2.9,5.49,3.62,0.68,4.82,2.18,1.96,1.24,3804.0
1626157,7673,Karl-Anthony Towns,N,Karl-Anthony,84,Towns,Center,Active,1,1610612750,Timberwolves,244,1065.0,88.0,256.0,61.0,94.0,445.0,88.0,35.0,0.0,174.0,595.0,30.0,160.0,53.0,70.0,197.0,30.0,19.0,0.0,96.0,1153.0,625.0,0.302,2.0,1.7,0.8,7.7,3.4,2.7,82.0,32.0,2.8,3.0,3.0,10.5,0.7,2.2,2.2,1.99,3.75,4.25,4.0,1.02,1.11,2.13,2.92,13.25,6.65,3.68,1.93,1.11,6.31,3.77,1.43,0.74,2966.76
1626158,8434,Richaun Holmes,N,Richaun,82,Holmes,Forward,Active,1,1610612755,76ers,245,178.0,44.0,90.0,28.0,12.0,36.0,44.0,3.0,0.0,9.0,106.0,8.0,59.0,26.0,10.0,6.0,8.0,3.0,0.0,2.0,222.0,114.0,0.243,0.6,0.8,0.4,1.4,1.5,1.0,51.0,13.8,1.2,1.8,1.3,2.6,0.4,0.6,0.39,0.99,3.89,4.54,4.21,0.45,0.52,0.97,1.22,5.84,2.42,2.2,0.9,0.76,2.94,1.36,0.82,0.28,801.21
1626159,7541,Justise Winslow,N,Justise,79,Winslow,Forward,Active,1,1610612748,Heat,225,346.0,115.0,114.0,34.0,50.0,112.0,112.0,19.0,3.0,17.0,163.0,32.0,62.0,28.0,24.0,34.0,30.0,10.0,2.0,5.0,461.0,195.0,0.317,1.5,0.3,0.6,4.1,1.5,1.0,78.0,28.6,1.0,2.4,1.2,5.2,0.9,1.2,0.74,0.67,3.95,4.36,4.16,0.93,1.06,1.99,1.89,9.85,2.69,5.27,3.18,0.66,4.21,1.65,1.9,1.04,2471.04
1626161,8492,Willie Cauley-Stein,N,Willie,84,Cauley-Stein,Center,Active,1,1610612758,Kings,240,337.0,2.0,188.0,27.0,10.0,67.0,2.0,7.0,0.0,38.0,191.0,0.0,120.0,25.0,8.0,21.0,0.0,2.0,0.0,15.0,339.0,191.0,0.095,0.6,1.0,0.3,3.3,1.9,1.2,66.0,21.4,2.0,2.2,1.3,5.3,0.7,0.7,0.76,1.28,4.14,4.86,4.49,0.76,0.85,1.61,1.53,9.48,3.06,4.89,2.85,0.66,4.35,1.78,1.91,1.05,1029.6
1626162,7649,Kelly Oubre,N,Kelly,79,Oubre,Forward,Active,1,1610612764,Wizards,205,132.0,79.0,47.0,19.0,27.0,31.0,77.0,6.0,2.0,2.0,65.0,25.0,21.0,16.0,19.0,3.0,25.0,4.0,0.0,2.0,211.0,90.0,0.336,0.2,0.1,0.3,1.7,0.8,0.5,63.0,10.7,0.4,1.6,0.8,2.1,0.3,0.5,0.33,0.22,4.01,4.68,4.35,0.36,0.41,0.77,0.66,5.02,1.55,2.81,1.79,0.27,2.55,1.15,1.13,0.68,507.52
1626163,8628,Frank Kaminsky,N,Frank,84,Kaminsky,Center,Active,1,1610612766,Hornets,240,323.0,202.0,123.0,23.0,38.0,91.0,202.0,21.0,0.0,27.0,147.0,68.0,55.0,20.0,24.0,25.0,68.0,13.0,0.0,10.0,525.0,215.0,0.398,1.2,0.5,0.6,3.3,1.8,1.3,81.0,21.1,0.9,1.6,1.3,4.1,0.5,0.7,0.74,0.5,3.82,5.02,4.43,0.67,0.89,1.56,1.67,9.0,3.1,4.23,2.54,0.63,4.22,1.9,1.69,1.01,2858.49
1626164,7323,Devin Booker,N,Devin,78,Booker,Guard,Active,1,1610612756,Suns,206,578.0,289.0,58.0,60.0,91.0,236.0,266.0,108.0,23.0,25.0,268.0,99.0,30.0,42.0,60.0,78.0,89.0,51.0,10.0,7.0,867.0,367.0,0.292,2.6,0.3,0.8,2.1,3.4,2.8,76.0,27.7,0.4,3.0,3.2,2.5,0.6,2.1,0.3,0.15,3.93,4.49,4.21,0.91,1.04,1.95,1.59,9.52,2.55,5.38,3.49,0.73,4.62,1.67,2.22,1.49,2011.72
1626166,8137,Cameron Payne,Y,Cameron,75,Payne,Guard,Active,1,1610612760,Thunder,185,167.0,111.0,16.0,3.0,37.0,37.0,101.0,70.0,10.0,4.0,78.0,36.0,7.0,2.0,22.0,8.0,33.0,38.0,3.0,1.0,278.0,114.0,0.249,1.9,0.1,0.2,1.3,0.4,0.3,57.0,12.2,0.2,1.4,0.5,1.5,0.6,0.8,0.18,0.06,4.03,4.78,4.42,0.4,0.5,0.91,1.04,4.84,1.29,2.51,1.61,0.36,2.2,0.92,0.92,0.63,1152.54
1626167,7543,Myles Turner,N,Myles,83,Turner,Center-Forward,Active,1,1610612754,Pacers,243,516.0,14.0,117.0,32.0,19.0,252.0,14.0,11.0,0.0,85.0,261.0,3.0,83.0,23.0,11.0,101.0,3.0,6.0,0.0,37.0,530.0,264.0,0.426,0.7,1.4,0.4,4.4,2.0,1.5,60.0,22.8,1.1,2.6,2.0,5.5,0.4,1.1,1.33,0.83,3.87,4.6,4.23,0.74,0.87,1.61,2.24,11.63,5.88,3.51,2.02,0.96,5.1,2.97,1.17,0.69,1482.0
