,cluster_dist,def_comp,inertia,k_val,off_comp,s_score
1032,"[0.21, 0.17, 0.16, 0.15, 0.12, 0.1, 0.05, 0.04]",9,2.59004498375,8,10,0.190463064796
1033,"[0.21, 0.18, 0.14, 0.13, 0.11, 0.08, 0.07, 0.04, 0.04]",9,2.45081559324,9,10,0.189472948756
1034,"[0.16, 0.16, 0.14, 0.13, 0.11, 0.11, 0.09, 0.04, 0.03, 0.03]",9,2.35245215287,10,10,0.181623344628
1035,"[0.18, 0.17, 0.13, 0.12, 0.11, 0.1, 0.06, 0.05, 0.03, 0.03, 0.03]",9,2.26651834681,11,10,0.183589803758
1036,"[0.2, 0.17, 0.11, 0.11, 0.11, 0.06, 0.06, 0.06, 0.05, 0.04, 0.03, 0.01]",9,2.14940521083,12,10,0.18832058655
1037,"[0.19, 0.16, 0.11, 0.11, 0.11, 0.1, 0.06, 0.04, 0.04, 0.03, 0.03, 0.03, 0.01]",9,2.06777156155,13,10,0.187460695263
1038,"[0.15, 0.13, 0.11, 0.11, 0.1, 0.06, 0.06, 0.06, 0.05, 0.05, 0.04, 0.03, 0.03, 0.03]",9,1.99249120162,14,10,0.171182886732
1039,"[0.16, 0.14, 0.12, 0.1, 0.08, 0.06, 0.05, 0.05, 0.05, 0.05, 0.04, 0.04, 0.03, 0.03, 0.01]",9,1.93039857569,15,10,0.174580414548
1040,"[0.72, 0.28]",10,4.99739802714,2,10,0.390799557616
1041,"[0.33, 0.27, 0.24, 0.15]",10,3.66834365813,4,10,0.210632169169
1042,"[0.32, 0.23, 0.18, 0.14, 0.13]",10,3.32231755728,5,10,0.207540131483
1043,"[0.31, 0.25, 0.18, 0.11, 0.1, 0.05]",10,3.02075182424,6,10,0.217047794166
1044,"[0.29, 0.23, 0.15, 0.12, 0.12, 0.06, 0.04]",10,2.80161681224,7,10,0.220254261073
1045,"[0.21, 0.19, 0.16, 0.14, 0.12, 0.11, 0.05, 0.04]",10,2.63695871598,8,10,0.190992116651
1046,"[0.2, 0.18, 0.16, 0.12, 0.11, 0.08, 0.07, 0.05, 0.03]",10,2.51015606679,9,10,0.188098306396
1047,"[0.17, 0.15, 0.14, 0.11, 0.1, 0.1, 0.09, 0.07, 0.04, 0.04]",10,2.41413989633,10,10,0.177385928214
1048,"[0.18, 0.17, 0.13, 0.12, 0.1, 0.09, 0.07, 0.06, 0.04, 0.03, 0.02]",10,2.31389826522,11,10,0.177241569139
1049,"[0.14, 0.14, 0.11, 0.11, 0.1, 0.1, 0.09, 0.07, 0.04, 0.04, 0.03, 0.03]",10,2.24573848867,12,10,0.167621216524
1050,"[0.16, 0.15, 0.1, 0.1, 0.1, 0.08, 0.06, 0.05, 0.05, 0.05, 0.04, 0.03, 0.03]",10,2.13409287501,13,10,0.167953303998
1051,"[0.15, 0.15, 0.1, 0.1, 0.1, 0.1, 0.07, 0.05, 0.05, 0.04, 0.04, 0.03, 0.03, 0.01]",10,2.02191087253,14,10,0.180516413263
1052,"[0.15, 0.11, 0.11, 0.1, 0.09, 0.09, 0.08, 0.07, 0.05, 0.05, 0.04, 0.03, 0.03, 0.01, 0.01]",10,1.9702109205,15,10,0.170518177451
