player_id,display_name,blk_pos,dreb_pos,gp,oreb_pos,stl_pos,min_tot,attempt_RA_pos,attempt_paint_pos,attempt_corner_3_pos,attempt_non_corner_3_pos,attempt_mid_pos,ast_shot_pct,ast_pos,fta_pos,d_fga_paint_pct,d_fga_threes_pct,d_fga_mid_pct
2772,Trevor Ariza,0.014,0.245,254.0,0.051,0.106,8985.7,0.0407637231717,0.00620682204672,0.0359548340184,0.0533451192124,0.0181731276143,0.771989752348,0.0342884980095,0.0284786889045,0.249078086206,0.373021166366,0.377900747428
2853,Earl Barron,0.007,0.049,16.0,0.049,0.014,142.4,0.0527407615766,0.0175802538589,0.00439506346472,0.0131851903941,0.0835062058296,0.916666666667,0.0210963046306,0.0562568123484,0.405152224824,0.255269320843,0.339578454333
101106,Andrew Bogut,0.127,0.534,214.0,0.18,0.044,5055.0,0.0687636242174,0.0293869931423,0.0,0.000193973552094,0.00397645781793,0.704292527822,0.0459523344911,0.0155372815227,0.477032805209,0.0696068342707,0.45336036052
101107,Marvin Williams,0.041,0.334,238.0,0.083,0.051,6421.0,0.0316482437218,0.016103136604,0.0197701875139,0.0564406966121,0.028140629808,0.792223572296,0.024888115088,0.0258048778155,0.339830279636,0.274885901346,0.385283819018
101108,Chris Paul,0.01,0.233,233.0,0.034,0.138,7906.9,0.0278083062344,0.0348388486683,0.00721886053488,0.0534823406584,0.0861869175164,0.189841269841,0.148884290579,0.0672986119952,0.210836956472,0.371352287949,0.417810755579
101109,Raymond Felton,0.029,0.17,189.0,0.031,0.077,4737.3,0.0450672403226,0.0261158879818,0.00993790427626,0.0435649989785,0.0436805560049,0.37181663837,0.0822881585479,0.0369782484698,0.22171686544,0.38225186982,0.39603126474
101110,Martell Webster,0.005,0.093,110.0,0.023,0.02,2512.6,0.022004885915,0.00602020463714,0.0294782433956,0.0564653676311,0.0265719377087,0.823741007194,0.0227522216631,0.0391936081204,0.177890546148,0.408433329595,0.413676124257
101111,Charlie Villanueva,0.041,0.254,146.0,0.054,0.035,1521.8,0.0587988240235,0.0358901912871,0.0332175174678,0.137833606964,0.032072085831,0.7928802589,0.0190905272804,0.027032186629,0.377485849199,0.280503677695,0.342010473106
101112,Channing Frye,0.059,0.294,237.0,0.054,0.049,5560.9,0.0171276981272,0.0113248714393,0.0128223751007,0.0876039641917,0.0306052310798,0.813370473538,0.0255417968247,0.0163695868986,0.399326809051,0.189188217961,0.411484972989
101114,Deron Williams,0.015,0.155,203.0,0.019,0.06,6467.6,0.0413693936548,0.0312772633479,0.0118436570544,0.0563824800618,0.053463268816,0.409090909091,0.103840514315,0.0563491176475,0.211433834446,0.409691430412,0.378874735142
101115,Andrew Bynum,0.028,0.088,26.0,0.051,0.006,514.8,0.0755181939228,0.0854547983863,0.0,0.0,0.0626006081202,0.478723404255,0.0284186887657,0.0490868260498,0.400753768844,0.0917085427136,0.507537688442
101122,Danny Granger,0.015,0.111,71.0,0.035,0.018,1460.7,0.0371722708655,0.0176280872146,0.0260589115346,0.0551835773674,0.0436869987492,0.685082872928,0.0226099379491,0.038935079587,0.225335475335,0.360045360045,0.414619164619
101123,Gerald Green,0.024,0.217,235.0,0.047,0.046,5440.2,0.0344803027031,0.0172401513516,0.0328787585885,0.0781930361847,0.0648154324037,0.594088669951,0.0265667906073,0.0416118844371,0.22394346585,0.364164868064,0.411891666086
101126,Nate Robinson,0.005,0.063,88.0,0.026,0.058,1482.2,0.0600953456785,0.0264755718724,0.0239540888369,0.0882519062412,0.0697610306478,0.428571428571,0.0885040545447,0.0545480830005,0.122294080661,0.393514775891,0.484191143447
101127,Jarrett Jack,0.011,0.156,192.0,0.013,0.046,5523.2,0.0227711711615,0.0430547353894,0.012055325909,0.0293728972546,0.0719492466952,0.322292993631,0.0900131001208,0.0466904686001,0.188713279505,0.420374506099,0.390912214396
101128,Francisco Garcia,0.028,0.08,69.0,0.017,0.035,1283.7,0.0267947618676,0.00771364356796,0.0336964429548,0.0625211110245,0.0138033621742,0.731343283582,0.0308139761478,0.00840381167667,0.308050702295,0.319264588329,0.372684709375
101131,Jason Maxiell,0.045,0.126,95.0,0.077,0.018,1368.0,0.0392127660923,0.0400049431851,0.0,0.0,0.0384205889995,0.734375,0.011288523572,0.0411139911149,0.405802685572,0.150499932572,0.443697381856
101133,Ian Mahinmi,0.069,0.271,209.0,0.126,0.047,4211.8,0.0711226578947,0.0182025785459,0.0,0.000120546877788,0.0128985159233,0.701271186441,0.0192995551338,0.0575249700803,0.47257860945,0.10109751413,0.42632387642
101135,David Lee,0.046,0.388,187.0,0.183,0.058,4334.5,0.111294477917,0.0534776416548,0.0,0.000469102119779,0.0330716994444,0.683558558559,0.0387361075407,0.0604555356865,0.352928596105,0.186359722961,0.460711680934
101138,Brandon Bass,0.057,0.258,238.0,0.141,0.037,5609.2,0.072123314165,0.0252431599577,0.00284697292757,0.00104389007344,0.0646262854557,0.675736961451,0.0258694940018,0.057186196205,0.351776806521,0.187385937164,0.460837256315
101139,CJ Miles,0.038,0.193,198.0,0.03,0.077,4587.3,0.0374555312817,0.0193390576944,0.0272302823858,0.0954727043649,0.0416790036517,0.762424242424,0.022495547571,0.0422236092995,0.226628812483,0.377194070809,0.396177116708
101141,Ersan Ilyasova,0.022,0.304,201.0,0.118,0.053,5008.9,0.0657593633734,0.0164662290309,0.00928864201743,0.0585817763599,0.0528819278492,0.778443113772,0.0226199543674,0.0432766275812,0.413892438649,0.210736641469,0.375370919881
101142,Ronny Turiaf,0.041,0.122,33.0,0.045,0.007,623.9,0.0736304731985,0.0143875637284,0.0,0.0,0.00253898183443,0.671875,0.0226815710543,0.0419778329959,0.528621908127,0.0777757113632,0.39360238051
101145,Monta Ellis,0.026,0.16,258.0,0.022,0.096,8965.1,0.0636671992648,0.0282155076918,0.0114993619817,0.0334322914201,0.0753348445926,0.349700598802,0.0697590563926,0.0539292029719,0.191263913905,0.429546841911,0.379189244184
101150,Lou Williams,0.009,0.142,222.0,0.021,0.082,5721.0,0.0318227318259,0.0243090312559,0.0240438418241,0.0703635959263,0.0518003356945,0.42094017094,0.052861093422,0.0933113214319,0.210238924869,0.38395033255,0.405810742581
101154,Andray Blatche,0.012,0.085,73.0,0.038,0.024,1620.6,0.102895254738,0.0326595859748,0.00526767515722,0.0136959554088,0.0821757324527,0.557632398754,0.0384540286477,0.0769080572954,0.478260869565,0.121034077556,0.400705052879
101155,Ryan Gomes,0.0,0.057,5.0,0.0,0.0,34.5,0.0,0.01414427157,0.02828854314,0.0,0.0707213578501,1.0,0.01414427157,0.0,0.375,0.25,0.375
101161,Amir Johnson,0.071,0.295,245.0,0.164,0.051,6309.6,0.0738822238565,0.0315949009528,0.0033765543003,0.0101296629009,0.0119787283511,0.706451612903,0.0323184483029,0.0330017985779,0.453806661429,0.15538340672,0.390809931851
101162,Marcin Gortat,0.082,0.451,251.0,0.166,0.033,7821.1,0.0765553745845,0.0425378817775,0.0,0.00032031537483,0.039719106479,0.743515850144,0.0231844268302,0.0416794365729,0.457303922907,0.100010919713,0.44268515738
101179,Ronnie Price,0.01,0.101,136.0,0.031,0.097,2567.6,0.0241270698037,0.00960812514305,0.0172946252575,0.056581181398,0.0237000420195,0.518181818182,0.0805587914772,0.0210951725363,0.156196760323,0.401417020471,0.442386219205
101181,Jose Calderon,0.004,0.204,202.0,0.032,0.061,5837.7,0.0143825933133,0.00510350085312,0.0127123566705,0.0598501463684,0.0540971090431,0.601131541726,0.0819436655162,0.0140021505225,0.22561671495,0.3424840044,0.43189928065
101183,Shavlik Randolph,0.016,0.18,35.0,0.098,0.035,221.2,0.0809022700578,0.0389529448426,0.0,0.0149819018626,0.01198552149,0.5,0.0167797300861,0.0713138528657,0.440576230492,0.148859543818,0.41056422569
101187,Alan Anderson,0.006,0.153,166.0,0.083,0.04,3718.6,0.0326369579107,0.0130848633098,0.0270721309858,0.0476770306805,0.027974535352,0.644768856448,0.026275007129,0.0355246518825,0.240174834585,0.356963223489,0.402861941926
101198,Will Bynum,0.011,0.066,63.0,0.026,0.026,1119.3,0.077114829361,0.0385574146805,0.00179336812467,0.0300389160883,0.0591811481143,0.180412371134,0.106077724575,0.0571187747709,0.193467336683,0.425460636516,0.381072026801
101236,Charles Hayes,0.016,0.319,92.0,0.082,0.043,1035.4,0.0506794144356,0.0382681292677,0.0,0.000517136881996,0.00258568440998,0.683544303797,0.0304593623495,0.0196512015158,0.408549931601,0.105836753306,0.485613315093
101249,John Lucas III,0.0,0.046,68.0,0.018,0.117,873.6,0.018705664558,0.0277567925699,0.0205158901603,0.0482726827302,0.0645647131517,0.495238095238,0.0626941466959,0.0126715792167,0.235483607894,0.313407274507,0.451109117599
200745,Andrea Bargnani,0.045,0.178,117.0,0.071,0.01,2676.5,0.0489646018002,0.0463987711382,0.00042763844367,0.0348525331591,0.113538006794,0.783625730994,0.0237339336237,0.0562986011091,0.382878692395,0.185037361582,0.432083946023
200746,LaMarcus Aldridge,0.061,0.412,226.0,0.133,0.043,7665.6,0.0655019313674,0.0416098334506,0.00322140646069,0.00671126345977,0.155231523825,0.581347150259,0.0286369611829,0.0722064835637,0.353163450635,0.174737881806,0.472098667559
200748,Tyrus Thomas,0.0,0.0,2.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0850340136054,1.0,0.0850340136054,0.170068027211,0.0,1.0,0.0
200751,Randy Foye,0.021,0.164,219.0,0.018,0.044,5337.8,0.032204965281,0.0114730188814,0.0213357894987,0.0829277855987,0.0328088083801,0.525399129173,0.0590256629291,0.0323257339008,0.255376969773,0.315019029346,0.429604000881
200752,Rudy Gay,0.042,0.274,224.0,0.072,0.072,7768.8,0.0652297235461,0.0508648194619,0.010643088026,0.0329739843752,0.06869035953,0.428660436137,0.0403131444618,0.0724774706068,0.281012345581,0.374753506679,0.344234147741
200755,JJ Redick,0.008,0.122,203.0,0.012,0.051,5891.7,0.0201535025108,0.012427993215,0.0235963925231,0.0712090422048,0.0710410963505,0.897504456328,0.0284584250038,0.0465042070436,0.201483258807,0.323350419893,0.4751663213
200756,Hilton Armstrong,0.021,0.145,15.0,0.098,0.021,96.0,0.053728777133,0.0107457554266,0.0,0.0,0.0376101439931,0.444444444444,0.0241779497099,0.0886524822695,0.487329434698,0.122807017544,0.389863547758
200757,Thabo Sefolosha,0.03,0.282,199.0,0.079,0.125,4581.5,0.0456648400731,0.00888853334755,0.0224435467026,0.0189992400304,0.0179992800288,0.727078891258,0.0321209373847,0.0259878493749,0.222536284179,0.408066714778,0.369397001042
200758,Ronnie Brewer,0.003,0.038,24.0,0.006,0.019,160.8,0.0109151239958,0.00363837466527,0.0218302479916,0.00727674933054,0.0109151239958,1.0,0.0349283967866,0.00873209919665,0.171052631579,0.464912280702,0.364035087719
200761,Shawne Williams,0.029,0.154,99.0,0.033,0.024,1836.0,0.0252859158682,0.00400874275959,0.0444045351832,0.0496467372534,0.0277528344895,0.835051546392,0.0224797959365,0.0183168707631,0.416021624278,0.205799238236,0.378179137486
200765,Rajon Rondo,0.01,0.294,183.0,0.06,0.088,5950.8,0.0611702528119,0.0244681011248,0.00958191372719,0.0219015170907,0.0450007733973,0.283783783784,0.151188910167,0.0263160416293,0.212866639126,0.399325246304,0.38780811457
200768,Kyle Lowry,0.017,0.214,240.0,0.052,0.093,8665.6,0.0506220422637,0.0258039047048,0.010901424909,0.0780495634443,0.0405904118953,0.385647216633,0.0959209419388,0.0734280551185,0.247280070975,0.358536452497,0.394183476528
200769,Shannon Brown,0.0,0.048,34.0,0.014,0.05,341.3,0.0701398901142,0.0136383119666,0.0038966605619,0.0136383119666,0.0642948992713,0.483870967742,0.0227954642871,0.0473444258271,0.240275526742,0.380064829822,0.379659643436
200770,Jordan Farmar,0.012,0.14,91.0,0.039,0.093,1770.5,0.0408488579782,0.0112256403604,0.0224512807208,0.0742139557161,0.0486444415618,0.439688715953,0.0983802648253,0.0242598561122,0.232596413241,0.353755577801,0.413648008958
200771,Sergio Rodriguez,0.004,0.051,14.0,0.006,0.016,396.2,0.0180511497379,0.0216613796855,0.00962727986021,0.0565602691787,0.0409159394059,0.355555555556,0.119618952263,0.00673909590215,0.194847020934,0.288244766506,0.51690821256
200777,Joel Freeland,0.034,0.186,100.0,0.111,0.014,1342.4,0.0519297748422,0.022543158071,0.0,0.000805112788251,0.0507221056598,0.721854304636,0.0204498648216,0.0222211129557,0.485708959861,0.098918851746,0.415372188393
200779,Steve Novak,0.009,0.144,100.0,0.012,0.011,783.6,0.000739802561492,0.000739802561492,0.0421687460051,0.0954345304325,0.0244134845292,0.9,0.0157577945598,0.00732404535877,0.313369972777,0.311058605989,0.375571421234
200780,Solomon Jones,0.012,0.048,11.0,0.048,0.012,84.7,0.038920601972,0.00648676699533,0.0,0.0,0.0648676699533,0.833333333333,0.0142708873897,0.0285417747794,0.360277136259,0.154734411085,0.484988452656
200782,PJ Tucker,0.019,0.306,256.0,0.12,0.089,7741.0,0.045461554413,0.0160843511227,0.0323016307671,0.0122294239941,0.0168819222528,0.568326947637,0.0304339850376,0.0339499444359,0.239928172898,0.361978665641,0.398093161461
200794,Paul Millsap,0.064,0.375,242.0,0.115,0.103,7969.8,0.0810383547257,0.0398919455151,0.00871852268334,0.035250429842,0.0383865890806,0.674357284113,0.0485979235615,0.0748413040702,0.419453260981,0.238537933859,0.34200880516
200797,Ryan Hollins,0.076,0.192,144.0,0.124,0.023,1382.3,0.068457969358,0.0221106484883,0.0,0.0,0.00850409557243,0.690322580645,0.0131813481373,0.0641208806161,0.414674269144,0.128340605875,0.456985124981
200811,Lou Amundson,0.076,0.236,101.0,0.187,0.052,1325.4,0.0987105634609,0.0429176362873,0.0,0.000476862625415,0.0200282302674,0.673611111111,0.0411055583108,0.0646625720063,0.478621717883,0.0999088876004,0.421469394517
200826,Jose Juan Barea,0.003,0.172,239.0,0.028,0.039,4795.2,0.0660110104997,0.0430952711035,0.0103747874879,0.0700013133797,0.0414991499515,0.273907910272,0.104203909494,0.0363915622651,0.165787784134,0.394530489168,0.439681726698
200839,Michael Harris,0.015,0.04,20.0,0.033,0.035,224.0,0.0408316200065,0.0144111600023,0.00240186000038,0.00240186000038,0.0864669600138,0.689655172414,0.0144111600023,0.0672520800108,0.283972125436,0.283972125436,0.432055749129
201141,Greg Oden,0.031,0.074,23.0,0.055,0.017,211.6,0.0871106155485,0.0273776220295,0.0,0.0,0.00746662418987,0.777777777778,0.0,0.057244118789,0.531335149864,0.0790190735695,0.389645776567
201142,Kevin Durant,0.055,0.37,194.0,0.034,0.065,7090.3,0.0618938722715,0.0390035128057,0.00504832701209,0.0779378704469,0.0771080084723,0.521104742053,0.0677167371266,0.108158677355,0.249582524499,0.382351427836,0.368066047665
201143,Al Horford,0.106,0.344,192.0,0.111,0.05,6065.2,0.066963156788,0.034022274691,0.00840158861563,0.0182173060082,0.0796903157799,0.784358390281,0.0503263476481,0.0305867736036,0.428729917077,0.129044927442,0.442225155481
201144,Mike Conley,0.022,0.163,212.0,0.029,0.084,6853.7,0.062392060178,0.0412052432387,0.0112165501444,0.0552259309191,0.0467356256015,0.369406021155,0.0958391895669,0.0641835924928,0.194069283004,0.410082749053,0.395847967943
201145,Jeff Green,0.034,0.229,254.0,0.054,0.04,7829.6,0.0627289436907,0.0332972014618,0.0191916660156,0.0451648394573,0.0476061821307,0.55779674166,0.0289977257537,0.0606673654332,0.283837432032,0.337447478992,0.378715088977
201147,Corey Brewer,0.018,0.166,257.0,0.061,0.09,6583.2,0.074882337451,0.0192296032729,0.0326526204595,0.0193804236908,0.0209640380779,0.724637681159,0.0327506537311,0.0457739968104,0.210968171128,0.397823418629,0.391208410243
201148,Brandan Wright,0.094,0.203,145.0,0.126,0.044,2738.7,0.0989332829187,0.0394531512854,0.000200269803479,0.000400539606958,0.0104140297809,0.798780487805,0.0145195607522,0.0482449956582,0.501453821671,0.133971730736,0.364574447594
201149,Joakim Noah,0.081,0.469,188.0,0.245,0.062,5782.1,0.0802096716466,0.0198741741969,8.91218573851e-05,0.000445609286925,0.0251323637826,0.624223602484,0.0801294619749,0.0513163654823,0.343921723737,0.173333691741,0.482744584522
201150,Spencer Hawes,0.076,0.385,222.0,0.098,0.041,5011.3,0.0518427919178,0.0274168611104,0.00807551181796,0.0518427919178,0.0293111169689,0.770491803279,0.0457313243321,0.0289123262618,0.42237204484,0.139569454153,0.438058501006
201152,Thaddeus Young,0.025,0.283,243.0,0.118,0.099,8011.6,0.0952190496108,0.047959360993,0.00629705137707,0.0234072212804,0.0407082109225,0.597629444791,0.0331199459802,0.0385964724809,0.346178769457,0.277480125593,0.37634110495
201155,Rodney Stuckey,0.009,0.192,207.0,0.033,0.052,5179.0,0.062455202676,0.0345769339736,0.0130032914089,0.0183228197125,0.0766406114857,0.45,0.0509886638882,0.0666517194489,0.223433987687,0.379144738159,0.397421274155
201156,Nick Young,0.019,0.155,175.0,0.03,0.039,4247.2,0.0312886353296,0.019509384382,0.028221122062,0.0834363608789,0.0694485003787,0.587615283267,0.0233008307808,0.0667000084909,0.253724677251,0.3632908619,0.382984460849
201158,Marco Belinelli,0.008,0.18,223.0,0.017,0.051,5416.9,0.0260849781906,0.013630872062,0.0196127655568,0.0657027646154,0.0617802115041,0.803398058252,0.0415986757461,0.0379114758214,0.251809408926,0.363865433588,0.384325157486
201160,Jason Smith,0.078,0.293,201.0,0.113,0.038,3923.6,0.0342396220907,0.0216250244783,0.00645747258728,0.00225260671649,0.146269262791,0.821150855365,0.0347952650808,0.0414779983397,0.412388403244,0.205424889722,0.382186707035
201162,Jared Dudley,0.015,0.192,242.0,0.048,0.065,5921.1,0.0187666521305,0.00645921980306,0.0199886666878,0.0416357817035,0.0398900466216,0.903560830861,0.038214140943,0.0215336422353,0.344321402183,0.247463032763,0.408215565054
201163,Wilson Chandler,0.018,0.221,152.0,0.057,0.031,4762.0,0.0608749274357,0.0290257075157,0.0267668975923,0.0638113803362,0.0326398033932,0.622828784119,0.0298840552866,0.037835066217,0.283802051901,0.319082679541,0.397115268558
201166,Aaron Brooks,0.02,0.119,235.0,0.036,0.059,4742.9,0.0586156215006,0.0342288983763,0.010388962766,0.0748005319149,0.0342288983763,0.30527638191,0.0771845254759,0.0369081571948,0.185589398073,0.343820183009,0.470590418917
201167,Arron Afflalo,0.005,0.182,236.0,0.021,0.025,7823.6,0.0278167316036,0.0274155287439,0.0228016958577,0.0374456002356,0.0717484447371,0.634677419355,0.0357070545104,0.0460982085757,0.182372297738,0.338627938297,0.478999763964
201168,Tiago Splitter,0.04,0.235,147.0,0.13,0.045,2877.7,0.105548865229,0.0365432802287,0.000370997768819,0.000556496653229,0.00612146318552,0.69373549884,0.0362279321252,0.0626058734883,0.386045856665,0.119992710646,0.493961432689
201171,Carl Landry,0.017,0.24,124.0,0.114,0.022,1991.0,0.0780205211308,0.0271626999493,0.000577929786154,0.00317861382385,0.0872673977093,0.738888888889,0.0190138899645,0.0731659109271,0.367198130889,0.188425890267,0.444375978844
201175,Glen Davis,0.021,0.143,142.0,0.057,0.041,2562.0,0.0658766919262,0.0308924859654,0.000204585999771,0.00286420399679,0.0736509599175,0.70618556701,0.0228727147744,0.0475048691468,0.400584630952,0.135814267244,0.463601101804
201177,Josh McRoberts,0.032,0.291,141.0,0.095,0.072,3303.2,0.0367841512487,0.0131256222517,0.00469929685555,0.0539608914793,0.0184730979839,0.777777777778,0.0733576443624,0.0229131232888,0.336196962661,0.236829884939,0.4269731524
201188,Marc Gasol,0.088,0.356,205.0,0.072,0.054,6872.4,0.0462835467151,0.0665374115838,0.00023103267911,0.00562179519169,0.0884085052062,0.663529411765,0.0591828712988,0.0753397566579,0.47032343484,0.1041590484,0.42551751676
201189,Aaron Gray,0.011,0.097,37.0,0.059,0.014,355.2,0.0490491235429,0.0405923781045,0.0,0.00169134908769,0.0118394436138,0.666666666667,0.0375479497466,0.0312899581222,0.426914153132,0.0371229698376,0.53596287703
201196,Ramon Sessions,0.007,0.174,242.0,0.033,0.054,5293.4,0.081270158927,0.0345423352069,0.00614309751493,0.0250759226429,0.0301112484748,0.471523178808,0.0808471915571,0.0901424030428,0.176646271359,0.391411505068,0.431942223573
201202,Joel Anthony,0.16,0.211,101.0,0.125,0.034,686.5,0.0464112101981,0.023205605099,0.0,0.0,0.019767737677,0.685185185185,0.00868061524075,0.0290499797166,0.453494043057,0.110638890824,0.435867066119
201203,Mustafa Shakur,0.0,0.0,3.0,0.0,0.0,11.4,0.0420875420875,0.0,0.0,0.0420875420875,0.0420875420875,0.0,0.164141414141,0.0883838383838,0.0,0.5,0.5
201228,CJ Watson,0.01,0.179,165.0,0.028,0.084,3403.5,0.0305498304031,0.00998162775546,0.0164848094749,0.0403802213744,0.0402289845902,0.526315789474,0.0625212865774,0.0455978904283,0.166742648735,0.3349669478,0.498290403465
201229,Anthony Tolliver,0.018,0.236,220.0,0.075,0.03,4171.6,0.0154069447228,0.00351812123591,0.0356664704606,0.0640540693987,0.0087346458271,0.927058823529,0.0195073756805,0.019652953111,0.321526098151,0.243764791553,0.434709110296
201563,Michael Beasley,0.041,0.325,112.0,0.095,0.058,1885.0,0.0837313439684,0.0467404420097,0.011470047119,0.0192123289242,0.0863121045701,0.556872037915,0.0283883666194,0.0503248317344,0.358411836985,0.293774319066,0.347813843948
201564,O.J. Mayo,0.014,0.125,164.0,0.024,0.049,4134.3,0.039714271914,0.0207963248198,0.0277731563723,0.0607789364089,0.061047276084,0.66510172144,0.0579747868041,0.0364136939103,0.232209133452,0.403497447831,0.364293418717
201565,Derrick Rose,0.017,0.164,141.0,0.053,0.04,4383.6,0.0862364740342,0.0434068463679,0.00507952457497,0.0513724644514,0.0736531063371,0.319399785638,0.0773819391501,0.0507375238795,0.219153398933,0.277552543041,0.503294058026
201566,Russell Westbrook,0.012,0.325,208.0,0.099,0.104,6992.5,0.108629783158,0.0355463950126,0.00547414483194,0.0604288715214,0.079197368088,0.238972640983,0.133981472081,0.119542526427,0.254225586046,0.399103752386,0.346670661569
201567,Kevin Love,0.031,0.485,241.0,0.141,0.045,8143.2,0.0533411040127,0.0329677656745,0.0209289748383,0.0650094705155,0.0457474051775,0.716591349258,0.0434754692659,0.0834936447532,0.405444901009,0.161568920433,0.432986178558
201568,Danilo Gallinari,0.017,0.176,126.0,0.032,0.035,3773.7,0.0539504236888,0.0115303016327,0.0166548801361,0.0701782556163,0.0518151826457,0.620274914089,0.0348044290024,0.101295835084,0.277142369409,0.343700921816,0.379156708774
201569,Eric Gordon,0.021,0.139,184.0,0.024,0.056,5999.2,0.0568727206341,0.0223746910332,0.0138170402794,0.0726508892112,0.0343197452102,0.599365750529,0.053440746113,0.0460330296794,0.236426229022,0.346470596964,0.417103174014
201571,D.J. Augustin,0.004,0.124,229.0,0.014,0.05,5333.7,0.0481563613369,0.0220058782339,0.0160850141351,0.062662478379,0.0307884933138,0.386577181208,0.0887932252684,0.0583994562278,0.190132394056,0.366130214516,0.443737391428
201572,Brook Lopez,0.114,0.272,173.0,0.159,0.04,5390.0,0.0879056395202,0.0776595573539,0.00172363999059,0.0064157710761,0.0696159040645,0.613914373089,0.0218519247696,0.0804556844498,0.475488808174,0.0941051797083,0.430406012118
201573,Jerryd Bayless,0.011,0.166,202.0,0.053,0.051,4920.2,0.0355166527273,0.0200497233138,0.0215391313314,0.0426199832728,0.0603783096365,0.562883435583,0.0677795217855,0.0394349415121,0.23048406107,0.378881945015,0.390633993915
201574,Jason Thompson,0.049,0.298,210.0,0.107,0.029,4471.6,0.0471325319784,0.036201545759,0.000235074972461,0.00164552480723,0.0360840082728,0.634920634921,0.0186179378189,0.0405621864981,0.395153604499,0.146656704828,0.458189690673
201575,Brandon Rush,0.055,0.245,149.0,0.023,0.031,1817.8,0.0217506968589,0.00725023228629,0.0267700884417,0.0404339877505,0.0217506968589,0.839743589744,0.0272720276,0.0123532803955,0.334137899627,0.275647448159,0.390214652215
201576,Anthony Randolph,0.017,0.093,43.0,0.018,0.024,524.6,0.0627043922015,0.0204995128351,0.0325580497969,0.0409990256702,0.0554692700244,0.676470588235,0.0362961962551,0.0829627342974,0.365415986949,0.274061990212,0.360522022838
201577,Robin Lopez,0.111,0.281,238.0,0.249,0.016,6891.5,0.0786428608204,0.0392842294354,0.000148803899376,0.000148803899376,0.0223949868562,0.608481262327,0.0188757746359,0.041278201687,0.478209647936,0.0781461434371,0.443644208627
201578,Marreese Speights,0.067,0.374,242.0,0.172,0.033,3252.7,0.0858556354295,0.0342200397441,0.00290259265687,0.0216930609092,0.107090392235,0.762599469496,0.0256803066116,0.0707774304172,0.454766511184,0.112000424043,0.433233064773
201579,Roy Hibbert,0.125,0.299,246.0,0.167,0.023,6326.9,0.0465233832319,0.0499039750931,0.000160980564816,0.000563431976857,0.0562627074033,0.595995288575,0.0220462883516,0.050668632776,0.462187579844,0.0741058334763,0.46370658668
201580,JaVale McGee,0.166,0.296,72.0,0.201,0.017,769.4,0.15928081792,0.0416965491936,0.0,0.000833930983872,0.0308554464033,0.753246753247,0.00808913054356,0.0697166302517,0.509407842694,0.101847666403,0.388744490903
201581,JJ Hickson,0.04,0.316,177.0,0.148,0.041,3702.5,0.10626131595,0.0479937159054,0.000293539546822,0.0013209279607,0.0302345733227,0.687301587302,0.0263451743273,0.0874307540209,0.38770793097,0.160239237431,0.452052831599
201582,Alexis Ajinca,0.099,0.415,190.0,0.191,0.039,2866.0,0.0763298774585,0.0448877599146,0.0,0.000413712072946,0.068676204109,0.691022964509,0.0242021562673,0.0492937934915,0.498232874952,0.0999951805681,0.40177194448
201583,Ryan Anderson,0.018,0.229,163.0,0.137,0.029,4926.1,0.057852514656,0.0162918001043,0.0164026286764,0.0906577720088,0.0594041146659,0.622787610619,0.0170121858232,0.0513468774715,0.384257444593,0.201174784138,0.41456777127
201584,Courtney Lee,0.022,0.155,249.0,0.027,0.066,7091.0,0.0302063807869,0.0165647894638,0.0179139578364,0.0324549947412,0.0541915963,0.676406926407,0.0322751056249,0.0277179146774,0.203139244333,0.374352288776,0.422508466891
201585,Kosta Koufos,0.088,0.407,253.0,0.201,0.045,4455.8,0.0780734264962,0.0673833727144,0.0,0.00012011296384,0.0141733297331,0.746312684366,0.014761883256,0.0351210306269,0.454134212415,0.115322220027,0.430543567559
201586,Serge Ibaka,0.128,0.329,237.0,0.134,0.027,7705.7,0.0492966407193,0.0263996483852,0.0119998401751,0.0195889282858,0.0743341450847,0.8111988514,0.0135825217982,0.0301941924406,0.439729847956,0.198370617622,0.361899534422
201587,Nicolas Batum,0.034,0.31,236.0,0.055,0.059,8222.5,0.0277242839976,0.00837188444567,0.0133464824496,0.0586031911197,0.0398574498609,0.635843660629,0.0746189700592,0.0330871433092,0.275601563479,0.345998536765,0.378399899756
201588,George Hill,0.018,0.195,200.0,0.039,0.066,6460.5,0.0370050475836,0.019889222577,0.0183836638959,0.0450875205033,0.036925807653,0.474033149171,0.0616962099541,0.0387087060912,0.181389429897,0.328560807513,0.49004976259
201589,Darrell Arthur,0.047,0.309,198.0,0.076,0.057,3683.0,0.0347784864164,0.0141800695689,0.0104484723139,0.0332858475144,0.099708278653,0.835185185185,0.0325693808414,0.0261510335629,0.37522906793,0.224556082148,0.400214849921
201591,DJ White,0.0,0.095,2.0,0.0,0.048,10.2,0.0,0.0,0.0,0.0,0.047619047619,0.0,0.0,0.0,0.5,0.25,0.25
201593,Nikola Pekovic,0.014,0.21,97.0,0.137,0.024,2634.5,0.12536318452,0.0624875316028,0.0,0.0,0.0215407329438,0.623836126629,0.0169414953693,0.0774302022034,0.42517113969,0.0929357736851,0.481893086625
201595,Joey Dorsey,0.014,0.099,69.0,0.058,0.022,855.6,0.0720785549024,0.0125095012641,0.0,0.000595690536384,0.00119138107277,0.75,0.0164410588042,0.0493231764126,0.450310559006,0.124223602484,0.425465838509
